Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Ижевск, Первомайская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458									
1	Число избирателей, включенных в список избирателей	101036	1872	2626	2499	2244	1496	1449	1738	1644	1705	1940	885	1619	1727	2317	1532	2218	1064	2507	2665	2572	2524	2103	2825	1609	1846	2794	1262	1285	1900	1611	1136	2312	1598	821	1232	1674	1793	1162	2436	1893	1914	2161	2674	1912	1176	2344	2055	1468	1491	2185	1340	389	2225	1854	1252	177	187	97									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	96960	1700	2600	2500	2200	1400	1400	1700	1600	1700	1900	850	1600	1700	2200	1400	2100	1500	2400	2600	2500	2400	1900	2700	1500	1800	2700	1200	1200	1800	1500	1100	2200	1500	750	1100	1600	1700	1100	2300	1800	1800	2000	2600	1800	1000	2300	1900	1400	1400	2100	1300	350	2100	1800	1200	200	200	110									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	61944	966	1585	1565	1346	889	891	1121	1103	1093	1271	548	1038	1035	1578	926	1420	804	1682	1730	1634	1702	1282	1764	872	1308	1639	653	569	1173	1041	616	1316	738	440	670	1009	1023	662	1420	1183	1297	1410	1803	1233	777	1581	1425	575	896	1185	834	227	1512	935	601	72	184	92									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1030	35	31	13	26	15	18	13	29	25	18	10	6	22	15	25	19	10	10	14	30	30	68	21	12	6	13	15	12	14	15	0	17	24	3	26	14	24	14	28	67	16	9	11	3	5	10	7	5	3	9	8	7	6	17	14	93	0	0									
6	Число погашенных избирательных бюллетеней	33986	699	984	922	828	496	491	566	468	582	611	292	556	643	607	449	661	686	708	856	836	668	550	915	616	486	1048	532	619	613	444	484	867	738	307	404	577	653	424	852	550	487	581	786	564	218	709	468	820	501	906	458	116	582	848	585	35	16	18									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1030	35	31	13	26	15	18	13	29	25	18	10	6	22	15	25	19	10	10	14	30	30	68	21	12	6	13	15	12	14	15	0	17	24	3	26	14	24	14	28	67	16	9	11	3	5	10	7	5	3	9	8	7	6	17	14	93	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	61931	966	1585	1565	1346	889	891	1119	1102	1092	1271	548	1038	1035	1578	925	1419	804	1682	1728	1634	1702	1282	1764	872	1308	1639	653	569	1173	1040	616	1316	738	440	670	1009	1023	661	1420	1183	1297	1410	1802	1233	776	1581	1425	575	896	1185	833	227	1512	935	601	72	184	92									
9	Число недействительных избирательных бюллетеней	725	15	12	27	12	8	12	22	15	15	14	6	12	11	29	10	9	11	12	16	23	21	13	24	9	15	28	4	8	17	22	3	20	7	3	7	11	11	9	15	9	7	14	24	11	11	16	10	4	21	8	7	4	15	11	8	4	2	1									
10	Число действительных избирательных бюллетеней	62236	986	1604	1551	1360	896	897	1110	1116	1102	1275	552	1032	1046	1564	940	1429	803	1680	1726	1641	1711	1337	1761	875	1299	1624	664	573	1170	1033	613	1313	755	440	689	1012	1036	666	1433	1241	1306	1405	1789	1225	770	1575	1422	576	878	1186	834	230	1503	941	607	161	182	91									
11	Число полученных открепительных  удостоверений	1382	29	43	31	30	21	20	26	35	22	25	10	24	25	30	13	35	20	45	40	53	30	25	28	17	36	42	15	9	30	19	16	25	20	10	14	20	20	10	27	30	20	37	35	25	10	28	35	12	15	35	19	5	38	29	19	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1200	26	42	28	26	16	15	23	32	20	20	5	21	20	28	11	34	17	44	40	47	25	23	26	15	31	39	8	9	24	15	15	20	17	9	12	15	13	9	22	27	17	32	35	21	6	25	32	10	15	29	14	5	30	25	15	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1716	101	22	12	22	28	20	22	6	9	36	19	23	25	66	39	34	44	25	30	41	42	28	19	30	19	23	8	10	26	6	23	34	11	29	63	34	12	15	20	11	52	28	35	58	95	24	145	16	10	15	34	10	37	9	11	17	20	13									
