Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
"Наименование Избирательной комиссии:    Ростов-на-Дону, Кировская"																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1611	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1639					
1	"Число избирателей, внесенных в список избирателей"	48339	2484	2472	2020	1986	1534	1980	1523	2045	2948	2141	2100	2129	1526	2271	2048	1736	1604	3000	2357	2137	2072	1460	2068	698					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	41600	2200	1900	1800	1600	1200	1700	1300	2000	2200	1900	2100	1800	1500	1800	1600	1400	1400	2900	2390	1700	1700	1100	1700	710					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	26068	936	1306	1234	1448	791	1350	623	944	1133	1434	1810	1254	806	1060	874	649	726	1979	1339	1054	1200	532	890	696					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3287	234	112	303	47	115	145	89	49	286	54	54	147	47	236	79	144	63	243	175	99	147	230	189	0					
6	Число погашенных избирательных бюллетеней	12235	1030	482	263	105	294	205	588	1007	781	412	236	399	647	504	647	607	601	678	876	547	353	338	621	14					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3287	234	112	303	47	115	145	89	49	286	54	54	147	47	236	79	144	63	243	175	99	147	230	189	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	26022	934	1302	1233	1448	790	1350	621	944	1130	1433	1810	1250	806	1056	860	649	724	1974	1336	1054	1200	532	890	696					
9	Число недействительных избирательных бюллетеней	726	14	15	6	20	6	15	7	20	25	17	12	70	24	25	12	11	22	48	32	14	0	7	7	297					
10	Число действительных избирательных бюллетеней	28583	1154	1399	1530	1475	899	1480	703	973	1391	1470	1852	1327	829	1267	927	782	765	2169	1479	1139	1347	755	1072	399					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1790	50	90	90	90	50	90	50	90	90	50	150	90	50	90	50	50	50	150	90	50	50	90	90	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	976	44	47	37	49	32	46	26	62	38	42	75	43	45	44	38	25	25	42	57	49	50	31	29	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1705	30	273	10	19	20	15	34	87	398	33	206	101	66	26	35	22	32	112	55	24	24	16	25	42					
