Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Кондопожская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
1	"Число избирателей, внесенных в список избирателей"	35907	361	456	1810	1678	1791	1994	2874	2816	2272	1196	2104	1580	1543	1157	1385	1224	1451	657	1525	398	551	275	1186	139	212	662	864	175	333	1238					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28011	280	350	1036	1330	1420	1560	2220	2300	1800	945	1680	1270	1235	915	1100	970	1115	500	1160	345	450	220	930	100	170	520	700	130	260	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19082	237	187	994	954	1041	1126	1632	1720	1408	588	1246	899	876	720	785	633	629	312	798	275	166	81	431	54	99	170	336	67	90	528					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	861	11	8	20	9	13	18	88	25	9	11	22	14	15	11	11	5	13	42	89	8	90	24	96	6	0	87	22	17	39	38					
6	Число погашенных избирательных бюллетеней	8068	32	155	22	367	366	416	500	555	383	346	412	357	344	184	304	332	473	146	273	62	194	115	403	40	71	263	342	46	131	434					
7	Число избирательных бюллетеней в переносных ящиках для голосования	861	11	8	20	9	13	18	88	25	9	11	22	14	15	11	11	5	13	42	89	8	90	24	96	6	0	87	22	17	39	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19068	237	187	994	954	1039	1126	1632	1711	1406	588	1246	899	875	720	785	633	629	312	798	275	166	81	431	54	99	170	336	67	90	528					
9	Число недействительных избирательных бюллетеней	448	2	6	25	17	29	39	33	40	25	27	28	19	13	18	29	15	9	7	12	7	10	3	5	0	0	8	6	0	8	8					
10	Число действительных избирательных бюллетеней	19481	246	189	989	946	1023	1105	1687	1696	1390	572	1240	894	877	713	767	623	633	347	875	276	246	102	522	60	99	249	352	84	121	558					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	350	10	10	10	10	10	15	15	15	15	10	10	10	10	10	10	10	10	10	15	15	10	10	15	10	10	15	15	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	134	1	1	4	5	8	6	9	14	7	2	5	5	3	6	4	2	2	1	8	1	8	3	5	2	0	1	10	1	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	184	1	2	0	1	3	7	3	8	11	3	5	6	4	2	4	3	8	2	19	52	3	2	7	2	2	4	2	4	4	10					
14	Число погашенных неиспользованных открепительных удостоверений	216	9	9	6	5	2	9	6	1	8	8	5	5	7	4	6	8	8	9	7	14	2	7	10	8	10	14	5	14	3	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	1	1	0	0	3	4	0	2	1	0	4	1	1	0	1	1	0	0	0	0	0	2	1	1	2	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3898	57	32	230	204	180	199	360	382	254	114	268	174	176	170	138	140	107	69	181	55	27	18	95	13	10	43	37	15	17	133					
		19.56%	22.98%	16.41%	22.68%	21.18%	17.11%	17.40%	20.93%	22.00%	17.95%	19.03%	21.14%	19.06%	19.78%	23.26%	17.34%	21.94%	16.67%	19.49%	20.41%	19.43%	10.55%	17.14%	18.03%	21.67%	10.10%	16.73%	10.34%	17.86%	13.18%	23.50%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4575	74	70	251	224	261	274	399	371	369	147	251	233	217	123	174	136	186	93	183	42	42	25	106	5	28	52	91	16	20	112					
		22.96%	29.84%	35.90%	24.75%	23.26%	24.81%	23.95%	23.20%	21.37%	26.08%	24.54%	19.79%	25.52%	24.38%	16.83%	21.86%	21.32%	28.97%	26.27%	20.63%	14.84%	16.41%	23.81%	20.11%	8.33%	28.28%	20.23%	25.42%	19.05%	15.50%	19.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	176	1	1	8	6	4	16	19	17	9	4	7	8	8	10	3	7	2	5	11	5	5	1	1	0	0	2	2	1	2	11					
		0.88%	0.40%	0.51%	0.79%	0.62%	0.38%	1.40%	1.10%	0.98%	0.64%	0.67%	0.55%	0.88%	0.90%	1.37%	0.38%	1.10%	0.31%	1.41%	1.24%	1.77%	1.95%	0.95%	0.19%	0.00%	0.00%	0.78%	0.56%	1.19%	1.55%	1.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3356	29	20	175	163	150	203	328	336	248	98	238	144	146	139	141	104	109	59	115	47	37	14	89	13	23	41	52	5	15	75					
		16.84%	11.69%	10.26%	17.26%	16.93%	14.26%	17.74%	19.07%	19.35%	17.53%	16.36%	18.77%	15.77%	16.40%	19.02%	17.71%	16.30%	16.98%	16.67%	12.97%	16.61%	14.45%	13.33%	16.89%	21.67%	23.23%	15.95%	14.53%	5.95%	11.63%	13.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	732	12	9	20	33	24	40	73	61	52	12	62	34	36	33	39	20	24	12	63	14	10	1	13	1	0	4	4	1	5	20					
		3.67%	4.84%	4.62%	1.97%	3.43%	2.28%	3.50%	4.24%	3.51%	3.67%	2.00%	4.89%	3.72%	4.04%	4.51%	4.90%	3.13%	3.74%	3.39%	7.10%	4.95%	3.91%	0.95%	2.47%	1.67%	0.00%	1.56%	1.12%	1.19%	3.88%	3.53%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6613	72	55	300	309	398	364	498	522	444	192	404	297	286	232	271	212	199	107	317	113	119	42	218	28	38	106	163	46	61	200					
		33.18%	29.03%	28.21%	29.59%	32.09%	37.83%	31.82%	28.95%	30.07%	31.38%	32.05%	31.86%	32.53%	32.13%	31.74%	34.05%	33.23%	30.99%	30.23%	35.74%	39.93%	46.48%	40.00%	41.37%	46.67%	38.38%	41.25%	45.53%	54.76%	47.29%	35.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	131	1	2	5	7	6	9	10	7	14	5	10	4	8	6	1	4	6	2	5	0	6	1	0	0	0	1	3	0	1	7					
		0.66%	0.40%	1.03%	0.49%	0.73%	0.57%	0.79%	0.58%	0.40%	0.99%	0.83%	0.79%	0.44%	0.90%	0.82%	0.13%	0.63%	0.93%	0.56%	0.56%	0.00%	2.34%	0.95%	0.00%	0.00%	0.00%	0.39%	0.84%	0.00%	0.78%	1.24%					
																																					
																																					
																																					
																																					
																																					
																																					
