Выборы Президента Российской Федерации																																																																									
Дата голосования: 18.03.2018																																																																									
																																																																									
Наименование Избирательной комиссии:    Белебеевская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																							
																																																																									
		Сумма	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244									
1	"Число избирателей, включенных в список избирателей"	70899	1930	813	1235	1582	1088	1329	1111	1141	1886	2334	2420	1955	1779	1968	2178	2248	1950	1008	2041	2058	2327	1782	1851	2233	989	2138	884	911	2004	875	964	1921	1756	1021	1056	932	549	241	2235	477	295	455	200	220	400	220	277	337	470	632	499	657	177	1678	584	903	448	498	315	260	109	65									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	63931	1700	700	1100	1400	950	1180	950	1140	1650	2050	2100	1700	1600	1750	1910	1970	1700	970	1750	1820	2000	1575	1605	1950	820	1900	880	800	1760	760	850	1670	1550	900	1050	920	540	236	2000	473	292	450	204	220	395	221	278	335	463	633	493	650	176	1650	570	900	440	485	312	260	110	65									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	53973	1084	671	1048	1329	843	772	924	699	1526	1951	1951	1633	1272	1313	1807	1869	1621	549	1692	1087	1939	1520	908	1172	780	1783	736	723	1583	573	744	1462	961	656	617	728	534	218	1852	440	268	415	142	195	352	204	240	299	427	553	416	590	155	1254	538	817	418	463	289	202	103	63									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2520	38	20	37	45	100	168	19	17	37	33	59	30	23	192	44	52	36	27	42	39	47	44	58	23	13	27	60	12	26	72	45	55	42	105	103	63	6	18	50	18	11	31	18	11	29	10	26	30	29	62	53	54	15	99	0	57	12	10	12	6	0	0									
6	Число погашенных избирательных бюллетеней	7438	578	9	15	26	7	240	7	424	87	66	90	37	305	245	59	49	43	394	16	694	14	11	639	755	27	90	84	65	151	115	61	153	547	139	330	129	0	0	98	15	13	4	44	14	14	7	12	6	7	18	24	6	6	297	32	26	10	12	11	52	7	2									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2520	38	20	37	45	100	168	19	17	37	33	59	30	23	192	44	52	36	27	42	39	47	44	58	23	13	27	60	12	26	72	45	55	42	105	103	63	6	18	50	18	11	31	18	11	29	10	26	30	29	62	53	54	15	99	0	57	12	10	12	6	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	53950	1084	671	1048	1329	843	772	924	682	1524	1951	1950	1632	1272	1313	1807	1867	1621	549	1692	1087	1939	1520	908	1172	780	1783	736	723	1583	573	744	1462	961	656	617	728	534	218	1852	440	268	415	142	195	352	204	240	299	427	553	416	590	155	1254	538	817	418	463	289	202	103	63									
9	Число недействительных избирательных бюллетеней	180	5	0	0	0	0	14	4	16	2	0	4	1	6	14	0	9	6	10	0	13	9	5	18	8	3	0	3	0	0	0	0	0	1	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	8	3	0	1	0	4	0									
10	Число действительных избирательных бюллетеней	56290	1117	691	1085	1374	943	926	939	683	1559	1984	2005	1661	1289	1491	1851	1910	1651	566	1734	1113	1977	1559	948	1187	790	1810	793	735	1609	645	789	1517	1002	761	717	791	540	236	1898	458	279	446	160	206	381	214	266	329	456	612	469	644	170	1353	535	866	427	473	300	208	99	63									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
