Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Питкярантская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №556	УИК №563	УИК №564					
1	"Число избирателей, внесенных в список"	19277	2847	2658	888	1842	2047	693	82	113	91	526	1345	1232	376	55	929	47	77	247	434	189	656	861	367	514	161					
2	Число полученных избирательных бюллетеней	18253	2700	2600	850	1700	1900	650	83	110	94	500	1300	1200	350	58	900	48	80	230	400	189	600	800	250	500	161					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9996	1543	1354	487	932	1011	363	47	51	65	260	621	664	193	45	488	36	62	121	232	79	319	444	230	282	67					
5	"Число избирательных бюллетеней, выданных вне помещения"	480	37	18	23	21	23	16	8	7	0	36	35	25	8	0	80	0	0	20	27	3	22	20	0	17	34					
6	Число погашенных избирательных бюллетеней	7777	1120	1228	340	747	866	271	28	52	29	204	644	511	149	13	332	12	18	89	141	107	259	336	20	201	60					
7	Число избирательных бюллетеней в переносных ящиках	480	37	18	23	21	23	16	8	7	0	36	35	25	8	0	80	0	0	20	27	3	22	20	0	17	34					
8	Число бюллетеней в стационарных ящиках для голосования	9996	1543	1354	487	932	1011	363	47	51	65	260	621	664	193	45	488	36	62	121	232	79	319	444	230	282	67					
9	Число недействительных избирательных бюллетеней	75	14	16	4	8	6	2	0	2	1	0	2	4	0	0	3	0	0	0	1	2	3	3	0	3	1					
10	Число действительных избирательных бюллетеней	10401	1566	1356	506	945	1028	377	55	56	64	296	654	685	201	45	565	36	62	141	258	80	338	461	230	296	100					
11	Число полученных открепительных  удостоверений	450	50	50	20	50	50	15	7	10	7	10	20	20	10	10	20	5	5	6	15	5	15	20	10	15	5					
12	Число выданных открепительных удостоверений	113	10	10	2	15	11	7	2	0	0	6	4	10	6	0	8	1	0	2	6	0	0	2	1	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	10	8	2	3	6	3	3	5	0	1	3	2	2	1	3	0	0	2	1	0	3	5	9	2	0					
14	Число неиспользованных открепительных удостоверений	337	40	40	18	35	39	8	5	10	7	4	16	10	4	10	12	4	5	4	9	5	15	18	9	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	12	2	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	259	48	35	10	17	32	6	1	1	1	8	25	18	6	0	10	2	0	2	2	1	14	3	5	9	3					
		2.47%	3.04%	2.55%	1.96%	1.78%	3.09%	1.58%	1.82%	1.72%	1.54%	2.70%	3.81%	2.61%	2.99%	0.00%	1.76%	5.56%	0.00%	1.42%	0.77%	1.22%	4.11%	0.65%	2.17%	3.01%	2.97%					
19	. Малышкин Олег Александрович	246	27	40	10	23	36	7	1	0	2	14	11	19	4	4	4	0	0	0	6	1	10	10	11	5	1					
		2.35%	1.71%	2.92%	1.96%	2.41%	3.48%	1.85%	1.82%	0.00%	3.08%	4.73%	1.68%	2.76%	1.99%	8.89%	0.70%	0.00%	0.00%	0.00%	2.32%	1.22%	2.93%	2.16%	4.78%	1.67%	0.99%					
20	. Миронов Сергей Михайлович	85	11	14	5	5	9	3	2	0	0	4	4	6	2	0	6	0	0	4	1	0	2	5	1	1	0					
		0.81%	0.70%	1.02%	0.98%	0.52%	0.87%	0.79%	3.64%	0.00%	0.00%	1.35%	0.61%	0.87%	1.00%	0.00%	1.06%	0.00%	0.00%	2.84%	0.39%	0.00%	0.59%	1.08%	0.43%	0.33%	0.00%					
21	. Путин Владимир Владимирович	7592	1104	954	366	653	716	293	37	36	56	207	466	543	161	34	455	33	47	101	210	49	256	357	168	204	86					
		72.47%	69.87%	69.53%	71.76%	68.52%	69.25%	77.31%	67.27%	62.07%	86.15%	69.93%	71.04%	78.81%	80.10%	75.56%	80.11%	91.67%	75.81%	71.63%	81.08%	59.76%	75.07%	76.94%	73.04%	68.23%	85.15%					
22	. Хакамада Ирина Муцуовна	492	96	92	25	65	63	18	0	3	1	8	13	16	2	0	14	0	3	8	9	3	10	20	11	9	3					
