Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Черлакская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845									
1	Число избирателей, включенных в список избирателей	22865	220	1900	1415	1343	2517	1780	155	1459	224	160	939	191	135	244	1935	196	227	168	180	895	144	119	59	148	107	167	37	43	771	107	82	1128	393	246	171	172	172	907	96	63	132	132	118	684	67	157	160									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21810	220	1800	1300	1300	2400	1800	140	1400	200	150	900	180	130	230	1900	180	210	170	180	800	140	120	55	150	110	160	35	45	700	100	80	1100	390	240	170	170	160	850	90	60	130	120	100	590	65	140	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14693	144	1032	735	839	1433	1088	99	918	153	113	641	146	103	160	1270	129	151	116	111	633	109	101	52	126	82	138	31	36	502	80	67	767	238	158	98	125	110	655	67	58	85	106	94	502	49	126	117									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1148	8	57	110	76	74	61	0	91	21	6	41	7	7	7	147	10	8	14	16	68	8	8	0	8	3	19	2	3	28	10	3	29	13	6	8	2	3	48	9	0	5	10	0	58	10	4	22									
6	Число погашенных избирательных бюллетеней	5969	68	711	455	385	893	651	41	391	26	31	218	27	20	63	483	41	51	40	53	99	23	11	3	16	25	3	2	6	170	10	10	304	139	76	64	43	47	147	14	2	40	4	6	30	6	10	11									
