Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
"Наименование Избирательной комиссии:    Барнаул, Октябрьская"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206					
1	"Число избирателей, включенных в списки избирателей"	81461	245	2470	2622	1849	2074	2143	2416	2207	2893	2338	2552	2382	2269	1318	2549	2383	2452	2393	3042	2826	1998	2235	3103	2683	2763	2802	2297	2766	2183	1907	2348	2287	2594	2200	720	512	314	176	150					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	70390	250	1950	2300	1500	1800	1900	2050	1950	2550	2000	2150	2100	1950	1150	2300	2150	2050	2200	2600	2300	1650	1950	2650	2100	2450	2400	2050	2050	1900	1750	2050	2050	2350	1950	550	460	450	200	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46461	240	1575	1511	1148	839	1256	1313	1312	1594	1343	1502	1336	1327	872	1424	1538	1350	1432	1593	1721	1264	1425	1692	1615	1699	1344	1251	1645	1206	913	1270	1130	1239	1125	338	452	302	176	149					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2796	0	38	72	55	103	59	64	63	96	112	84	68	60	51	108	78	111	92	146	89	48	52	45	92	53	164	113	164	91	37	108	94	65	47	74	0	0	0	0					
6	Число погашенных избирательных бюллетеней	21133	10	337	717	297	858	585	673	575	860	545	564	696	563	227	768	534	589	676	861	490	338	473	913	393	698	892	686	241	603	800	672	826	1046	778	138	8	148	24	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2796	0	38	72	55	103	59	64	63	96	112	84	68	60	51	108	78	111	92	146	89	48	52	45	92	53	164	113	164	91	37	108	94	65	47	74	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	46397	240	1570	1511	1148	839	1255	1312	1312	1593	1339	1502	1332	1327	870	1424	1538	1350	1432	1590	1713	1261	1419	1692	1613	1695	1344	1251	1641	1204	912	1266	1127	1239	1120	338	451	302	176	149					
9	Число недействительных избирательных бюллетеней	819	1	44	24	26	19	20	23	29	30	28	35	22	22	22	40	21	25	14	24	31	15	29	21	23	29	16	20	26	16	16	29	14	22	25	5	7	5	1	0					
10	Число действительных избирательных бюллетеней	48374	239	1564	1559	1177	923	1294	1353	1346	1659	1423	1551	1378	1365	899	1492	1595	1436	1510	1712	1771	1294	1442	1716	1682	1719	1492	1344	1779	1279	933	1345	1207	1282	1142	407	444	297	175	149					
11	Число полученных открепительных  удостоверений	1195	0	40	40	30	30	40	30	30	30	30	40	30	40	30	50	30	60	50	40	50	30	30	40	30	55	30	50	30	30	30	30	30	25	25	10	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	940	0	18	31	17	20	29	25	19	28	21	39	21	31	22	41	26	44	41	30	47	18	26	34	25	47	28	39	28	24	20	27	29	22	20	3	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1704	41	38	41	41	17	15	17	16	29	29	52	33	43	37	37	22	59	48	41	50	24	98	157	193	47	33	34	65	89	17	21	23	42	38	31	53	14	10	9					
14	Число неиспользованных открепительных удостоверений	255	0	22	9	13	10	11	5	11	2	9	1	9	9	8	9	4	16	9	10	3	12	4	6	5	8	2	11	2	6	10	3	1	3	5	7	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	18	0	2	2	0	2	0	0	0	0	1	2	0	1	0	0	0	1	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	822	5	64	29	19	14	18	24	19	37	21	23	29	28	17	18	30	27	15	27	31	29	23	24	26	32	21	19	33	15	18	20	18	14	11	4	7	6	3	4					
		1.67%	2.08%	3.98%	1.83%	1.58%	1.49%	1.37%	1.74%	1.38%	2.19%	1.45%	1.45%	2.07%	2.02%	1.85%	1.17%	1.86%	1.85%	0.98%	1.56%	1.72%	2.22%	1.56%	1.38%	1.52%	1.83%	1.39%	1.39%	1.83%	1.16%	1.90%	1.46%	1.47%	1.07%	0.94%	0.97%	1.55%	1.99%	1.70%	2.68%					
19	Жириновский Владимир Вольфович	7387	38	232	169	126	178	221	265	192	255	226	215	213	159	76	198	176	189	200	305	266	203	246	280	271	245	248	213	297	208	161	227	184	247	245	79	58	36	18	22					
		15.02%	15.83%	14.43%	10.68%	10.47%	18.90%	16.82%	19.26%	13.96%	15.10%	15.58%	13.56%	15.21%	11.46%	8.25%	12.92%	10.89%	12.94%	13.12%	17.57%	14.76%	15.51%	16.72%	16.12%	15.89%	14.02%	16.45%	15.62%	16.45%	16.06%	16.97%	16.52%	15.07%	18.94%	20.99%	19.17%	12.86%	11.92%	10.23%	14.77%					
20	Зюганов Геннадий Андреевич	11122	46	280	405	277	186	324	230	353	437	320	416	336	429	242	379	488	393	425	329	391	270	288	352	327	352	369	354	345	256	214	313	281	225	222	64	62	94	38	10					
		22.61%	19.17%	17.41%	25.58%	23.03%	19.75%	24.66%	16.72%	25.67%	25.87%	22.05%	26.23%	24.00%	30.93%	26.28%	24.74%	30.20%	26.90%	27.89%	18.95%	21.70%	20.63%	19.58%	20.26%	19.18%	20.14%	24.47%	25.95%	19.11%	19.77%	22.55%	22.78%	23.01%	17.25%	19.02%	15.53%	13.75%	31.13%	21.59%	6.71%					
21	Медведев Дмитрий Анатольевич	29043	150	988	956	755	545	731	834	782	930	856	897	800	749	564	897	901	827	870	1051	1083	792	885	1060	1058	1090	854	758	1104	800	540	785	724	796	664	260	317	161	116	113					
		59.04%	62.50%	61.44%	60.39%	62.76%	57.86%	55.63%	60.61%	56.87%	55.06%	58.99%	56.56%	57.14%	54.00%	61.24%	58.55%	55.75%	56.61%	57.09%	60.54%	60.10%	60.50%	60.16%	61.02%	62.05%	62.36%	56.63%	55.57%	61.16%	61.78%	56.90%	57.13%	59.30%	61.04%	56.90%	63.11%	70.29%	53.31%	65.91%	75.84%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
