Выборы Президента Российской Федерации																																																																							
Дата голосования: 02.03.2008																																																																							
																																																																							
Наименование Избирательной комиссии:    Хасавюртовская																																																																							
																																																																							
Сводная таблица результатов выборов																																																																							
																																																																							
	Число участковых избирательных комиссий	64																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																					
																																																																							
		Сумма	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524					
1	"Число избирателей, включенных в списки избирателей"	80390	1067	432	769	590	1154	1335	1240	1470	1837	325	441	1074	1637	2193	1538	2025	627	1487	578	1777	2067	957	1109	1187	2587	894	1093	1370	2210	649	655	460	263	554	1408	823	176	2252	2346	2540	682	2553	474	1541	1342	2225	134	1281	1809	1731	362	2225	826	561	2010	376	2770	1270	1874	270	1651	1228	648	1351					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	76021	1013	410	736	552	1095	1260	1180	1396	1758	312	418	1020	1555	2084	1432	1924	627	1408	544	1688	1963	902	1053	1187	2457	849	1038	1298	2047	616	622	431	249	526	1337	781	167	2011	2133	2415	647	2425	438	1463	1274	2113	134	1216	1701	1644	335	2103	784	518	1911	357	2622	1206	1775	256	1553	1154	615	1283					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	75788	1013	380	736	552	1095	1260	1180	1396	1758	312	418	1020	1555	2084	1432	1838	627	1406	544	1688	1958	902	1053	1187	2457	849	1038	1280	2047	616	619	400	249	526	1337	781	167	2011	2133	2364	647	2425	438	1463	1274	2113	134	1216	1701	1644	335	2103	784	518	1911	357	2620	1206	1775	256	1553	1154	615	1278					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	231	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	5	0	0	0	0	0	0	18	0	0	3	31	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5					
6	Число погашенных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	231	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	5	0	0	0	0	0	0	18	0	0	3	31	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5					
8	Число бюллетеней в стационарных ящиках для голосования	75788	1013	380	736	552	1095	1260	1180	1396	1758	312	418	1020	1555	2084	1432	1838	627	1406	544	1688	1958	902	1053	1187	2457	849	1038	1280	2047	616	619	400	249	526	1337	781	167	2011	2133	2364	647	2425	438	1463	1274	2113	134	1216	1701	1644	335	2103	784	518	1911	357	2620	1206	1775	256	1553	1154	615	1278					
9	Число недействительных избирательных бюллетеней	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	76012	1013	410	736	552	1095	1260	1180	1396	1758	312	418	1020	1553	2084	1427	1924	627	1406	544	1688	1963	902	1053	1187	2457	849	1038	1298	2047	616	622	431	249	526	1337	781	167	2011	2133	2415	647	2425	438	1463	1274	2113	134	1216	1701	1644	335	2103	784	518	1911	357	2622	1206	1775	256	1553	1154	615	1283					
11	Число полученных открепительных  удостоверений	330	4	2	3	2	6	5	6	6	7	1	2	4	6	9	6	8	3	6	2	6	8	4	5	5	10	4	4	5	9	3	3	2	1	2	7	4	1	10	10	10	3	10	2	6	5	10	1	6	7	9	1	10	4	2	8	1	10	5	8	1	6	6	2	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	14	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	316	4	2	3	2	6	5	6	5	6	1	2	4	6	9	5	8	3	6	2	6	8	4	5	5	10	4	4	4	8	3	3	2	1	2	7	1	1	10	8	10	3	10	2	6	5	7	1	6	7	9	1	10	4	2	7	1	10	5	8	1	6	6	2	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	6	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	288	0	2	8	0	5	0	7	10	24	2	4	3	18	0	0	8	0	6	14	2	0	4	7	6	10	8	8	8	0	0	9	1	0	1	3	0	0	11	0	0	6	24	6	0	0	6	2	8	4	0	0	0	5	0	0	0	25	1	6	3	0	0	0	3					
		0.38%	0.00%	0.49%	1.09%	0.00%	0.46%	0.00%	0.59%	0.72%	1.37%	0.64%	0.96%	0.29%	1.16%	0.00%	0.00%	0.42%	0.00%	0.43%	2.57%	0.12%	0.00%	0.44%	0.66%	0.51%	0.41%	0.94%	0.77%	0.62%	0.00%	0.00%	1.45%	0.23%	0.00%	0.19%	0.22%	0.00%	0.00%	0.55%	0.00%	0.00%	0.93%	0.99%	1.37%	0.00%	0.00%	0.28%	1.49%	0.66%	0.24%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.95%	0.08%	0.34%	1.17%	0.00%	0.00%	0.00%	0.23%					
20	Зюганов Геннадий Андреевич	5018	114	18	42	55	34	115	68	88	76	17	19	44	78	114	95	134	5	57	14	117	125	52	63	77	140	50	66	89	216	32	35	29	22	21	40	55	20	500	522	9	40	146	21	74	84	112	7	74	94	110	69	109	50	33	17	3	153	0	120	15	54	42	38	86					
		6.60%	11.25%	4.39%	5.71%	9.96%	3.11%	9.13%	5.76%	6.30%	4.32%	5.45%	4.55%	4.31%	5.02%	5.47%	6.63%	6.96%	0.80%	4.05%	2.57%	6.93%	6.37%	5.76%	5.98%	6.49%	5.70%	5.89%	6.36%	6.86%	10.55%	5.19%	5.63%	6.73%	8.84%	3.99%	2.99%	7.04%	11.98%	24.86%	24.47%	0.37%	6.18%	6.02%	4.79%	5.06%	6.59%	5.30%	5.22%	6.09%	5.53%	6.69%	20.60%	5.18%	6.38%	6.37%	0.89%	0.84%	5.84%	0.00%	6.76%	5.86%	3.48%	3.64%	6.18%	6.70%					
21	Медведев Дмитрий Анатольевич	70700	899	390	686	497	1055	1145	1102	1298	1658	293	395	973	1457	1970	1332	1782	622	1343	516	1569	1838	846	983	1104	2307	791	964	1200	1831	584	578	401	227	504	1294	726	147	1500	1611	2406	601	2255	411	1389	1190	1995	125	1134	1603	1534	266	1994	729	485	1894	354	2444	1205	1648	238	1499	1112	577	1194					
		93.00%	88.75%	95.12%	93.21%	90.04%	96.35%	90.87%	93.39%	92.98%	94.31%	93.91%	94.50%	95.39%	93.70%	94.53%	93.02%	92.62%	99.20%	95.52%	94.85%	92.95%	93.63%	93.79%	93.35%	93.01%	93.89%	93.17%	92.87%	92.45%	89.45%	94.81%	92.93%	93.04%	91.16%	95.82%	96.78%	92.96%	88.02%	74.59%	75.53%	99.63%	92.89%	92.99%	93.84%	94.94%	93.41%	94.42%	93.28%	93.26%	94.24%	93.31%	79.40%	94.82%	92.98%	93.63%	99.11%	99.16%	93.21%	99.92%	92.85%	92.97%	96.52%	96.36%	93.82%	93.06%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
