Выборы Президента Российской Федерации																																																																											
Дата голосования: 04.03.2012																																																																											
																																																																											
Наименование Избирательной комиссии:    Хасавюртовская																																																																											
																																																																											
Сводная таблица итогов голосования																																																																											
																																																																											
	Число участковых избирательных комиссий	64																																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	64																																																																									
																																																																											
		Сумма	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563									
1	Число избирателей, включенных в список избирателей	87376	1145	433	894	661	1266	1313	1465	1494	1947	314	462	1174	2045	2244	1594	2162	1863	2244	1053	1420	1267	805	678	1604	613	2649	1041	1142	1448	2416	763	484	294	634	1518	939	192	2649	2045	2698	706	2913	498	1747	1483	2374	141	1265	1813	2065	408	2665	846	572	2172	382	2970	1382	2024	287	2005	1195	802	1589									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	84900	1114	419	869	635	1225	1278	1435	1452	1896	307	450	1137	2000	2200	1524	2100	1834	2178	985	1379	1235	759	655	1559	589	2579	1003	1117	1404	2362	744	476	286	630	1495	882	164	2566	1994	2617	685	2833	483	1700	1453	2304	135	1219	1750	1997	385	2620	815	546	2117	368	2914	1349	1998	275	1970	1147	773	1531									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	80780	1068	385	838	627	970	1139	1298	1419	1798	292	415	1115	1984	2200	1334	1783	1631	2106	901	1340	1103	748	604	1523	574	2404	978	1084	1198	2295	668	459	258	602	1443	822	163	2490	1942	2469	663	2767	473	1695	1409	2233	132	1202	1722	1952	346	2620	786	543	1931	352	2797	1313	1845	255	1905	1135	762	1472									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1824	23	30	12	0	130	108	84	0	50	0	23	12	0	0	0	270	38	26	53	0	100	0	46	0	0	94	0	0	177	0	56	0	21	0	0	60	0	0	0	121	0	0	0	0	0	0	0	0	0	0	35	0	0	0	137	0	0	0	59	0	0	0	0	59									
6	Число погашенных избирательных бюллетеней	2296	23	4	19	8	125	31	53	33	48	15	12	10	16	0	190	47	165	46	31	39	32	11	5	36	15	81	25	33	29	67	20	17	7	28	52	0	1	76	52	27	22	66	10	5	44	71	3	17	28	45	4	0	29	3	49	16	117	36	94	20	65	12	11	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1824	23	30	12	0	130	108	84	0	50	0	23	12	0	0	0	270	38	26	53	0	100	0	46	0	0	94	0	0	177	0	56	0	21	0	0	60	0	0	0	121	0	0	0	0	0	0	0	0	0	0	35	0	0	0	137	0	0	0	59	0	0	0	0	59									
8	Число бюллетеней в стационарных ящиках для голосования	80780	1068	385	838	627	970	1139	1298	1419	1798	292	415	1115	1984	2200	1334	1783	1631	2106	901	1340	1103	748	604	1523	574	2404	978	1084	1198	2295	668	459	258	602	1443	822	163	2490	1942	2469	663	2767	473	1695	1409	2233	132	1202	1722	1952	346	2620	786	543	1931	352	2797	1313	1845	255	1905	1135	762	1472									
9	Число недействительных избирательных бюллетеней	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	82594	1091	415	850	627	1100	1247	1382	1419	1848	292	438	1127	1984	2200	1334	2053	1669	2132	954	1340	1203	748	650	1523	574	2498	978	1076	1375	2295	724	459	279	602	1443	882	163	2490	1942	2590	663	2767	471	1695	1409	2233	132	1202	1722	1952	381	2620	786	543	2068	352	2797	1313	1904	255	1905	1135	762	1531									
11	Число полученных открепительных  удостоверений	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																											
19	Жириновский Владимир Вольфович	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Зюганов Геннадий Андреевич	4006	53	11	85	32	46	63	71	77	10	2	18	46	72	176	185	62	102	25	19	115	120	38	26	13	23	8	49	50	29	303	81	30	15	31	26	106	18	272	280	32	15	56	20	52	59	35	4	30	65	290	21	27	38	28	54	18	51	66	54	15	30	21	60	77									
		4.85%	4.86%	2.65%	10.00%	5.10%	4.18%	5.05%	5.14%	5.43%	0.54%	0.68%	4.11%	4.08%	3.63%	8.00%	13.87%	3.02%	6.11%	1.17%	1.99%	8.58%	9.98%	5.08%	4.00%	0.85%	4.01%	0.32%	5.01%	4.61%	2.11%	13.20%	11.19%	6.54%	5.38%	5.15%	1.80%	12.02%	11.04%	10.92%	14.42%	1.24%	2.26%	2.02%	4.23%	3.07%	4.19%	1.57%	3.03%	2.50%	3.77%	14.86%	5.51%	1.03%	4.83%	5.16%	2.61%	5.11%	1.82%	5.03%	2.84%	5.88%	1.57%	1.85%	7.87%	5.03%									
21	Миронов Сергей Михайлович	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	8	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0									
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.04%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.04%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.07%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0									
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.04%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.04%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.11%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	78530	1038	404	765	595	1052	1184	1311	1342	1838	290	420	1081	1912	2024	1141	1991	1567	2107	934	1225	1083	710	624	1507	551	2488	929	1016	1346	1992	643	429	264	571	1414	776	145	2216	1662	2558	646	2711	451	1643	1350	2184	128	1172	1657	1662	360	2593	746	515	2014	334	2741	1247	1846	240	1875	1114	702	1454									
		95.07%	95.14%	97.35%	90.00%	94.90%	95.64%	94.95%	94.86%	94.57%	99.46%	99.32%	95.89%	95.92%	96.37%	92.00%	85.53%	96.98%	93.89%	98.83%	97.90%	91.42%	90.02%	94.92%	96.00%	98.95%	95.99%	99.60%	94.99%	93.73%	97.89%	86.80%	88.81%	93.46%	94.62%	94.85%	97.99%	87.98%	88.96%	88.99%	85.58%	98.76%	97.44%	97.98%	95.35%	96.93%	95.81%	97.81%	96.97%	97.50%	96.23%	85.14%	94.49%	98.97%	94.91%	94.84%	97.39%	94.89%	97.99%	94.97%	96.95%	94.12%	98.43%	98.15%	92.13%	94.97%									
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
