Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Новомалыклинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430					
1	"Число избирателей, внесенных в списки"	13570	380	503	577	354	552	513	459	350	175	2622	1428	1391	879	616	556	430	229	141	309	682	424					
2	"Число бюллетеней, полученных участковыми комиссиями"	12488	351	460	536	324	508	469	416	321	182	2409	1307	1280	815	565	500	391	207	146	285	628	388					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7054	246	306	342	178	334	268	217	198	102	1392	589	595	395	299	326	289	113	89	172	402	202					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	609	26	38	40	16	34	30	21	25	6	35	64	50	56	30	21	21	14	8	5	36	33					
6	Число погашенных бюллетеней	4825	79	116	154	130	140	171	178	98	74	982	654	635	364	236	153	81	80	49	108	190	153					
7	Число бюллетеней в переносных ящиках для голосования	609	26	38	40	16	34	30	21	25	6	35	64	50	56	30	21	21	14	8	5	36	33					
8	Число бюллетеней в стационарных ящиках для голосования	7053	246	306	342	178	334	268	217	198	102	1392	588	595	395	299	326	289	113	89	172	402	202					
9	Число недействительных бюллетеней	408	3	22	9	9	14	21	9	37	7	36	17	57	33	13	2	15	8	21	16	31	28					
10	Число действительных бюллетеней	7254	269	322	373	185	354	277	229	186	101	1391	635	588	418	316	345	295	119	76	161	407	207					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	307	9	11	13	8	13	12	10	8	4	56	33	33	20	14	12	10	5	3	7	16	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	33	0	0	0	0	2	0	1	2	0	18	3	0	1	5	0	0	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	1	0	0	1	4	0	2	1	2	5	7	3	5	1	5	3	3	3	0	1	3					
14	Число погашенных открепительных удостоверений	274	9	11	13	8	11	12	9	6	4	38	30	33	19	9	12	10	5	2	7	16	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	162	3	10	8	6	5	2	8	9	4	23	10	11	22	6	5	5	4	1	4	8	8					
		2.11%	1.10%	2.90%	2.09%	3.09%	1.35%	0.67%	3.36%	4.03%	3.70%	1.61%	1.53%	1.70%	4.87%	1.82%	1.44%	1.61%	3.14%	1.03%	2.25%	1.82%	3.40%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	78	0	5	2	1	4	0	3	3	4	18	4	7	8	5	4	3	1	1	0	4	1					
		1.01%	0.0%	1.45%	0.52%	0.51%	1.08%	0.0%	1.26%	1.34%	3.70%	1.26%	0.61%	1.08%	1.77%	1.51%	1.15%	0.96%	0.78%	1.03%	0.0%	0.91%	0.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	179	2	8	8	6	12	4	2	6	5	31	36	16	5	7	13	2	0	3	2	8	3					
		2.33%	0.73%	2.32%	2.09%	3.09%	3.26%	1.34%	0.84%	2.69%	4.62%	2.17%	5.52%	2.48%	1.10%	2.12%	3.74%	0.64%	0.0%	3.09%	1.12%	1.82%	1.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	109	0	3	0	2	7	1	3	3	0	22	23	11	9	1	3	4	1	2	3	4	7					
		1.42%	0.0%	0.87%	0.0%	1.03%	1.90%	0.33%	1.26%	1.34%	0.0%	1.54%	3.52%	1.70%	1.99%	0.30%	0.86%	1.29%	0.78%	2.06%	1.69%	0.91%	2.97%					
22	"5. ""За Русь Святую"""	38	1	0	1	0	3	1	1	1	0	7	10	4	0	3	3	0	1	0	0	2	0					
		0.49%	0.36%	0.0%	0.26%	0.0%	0.81%	0.33%	0.42%	0.44%	0.0%	0.49%	1.53%	0.62%	0.0%	0.91%	0.86%	0.0%	0.78%	0.0%	0.0%	0.45%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	0	2	0	2	1	2	0	0	1	3	2	1	0	5	0	0	0	4	2	2					
		0.35%	0.0%	0.0%	0.52%	0.0%	0.54%	0.33%	0.84%	0.0%	0.0%	0.07%	0.46%	0.31%	0.22%	0.0%	1.44%	0.0%	0.0%	0.0%	2.25%	0.45%	0.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	0	1	1	1	0	0	0	1	1	10	8	2	1	3	1	0	1	0	0	1	0					
		0.41%	0.0%	0.29%	0.26%	0.51%	0.0%	0.0%	0.0%	0.44%	0.92%	0.70%	1.22%	0.31%	0.22%	0.91%	0.28%	0.0%	0.78%	0.0%	0.0%	0.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	2	0	1	0	0	0	0	0	0	4	2	1	2	0	0	1	2	0	1	1	0					
		0.22%	0.73%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.30%	0.15%	0.44%	0.0%	0.0%	0.32%	1.57%	0.0%	0.56%	0.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	0	2	0	0	0	2	0	0	4	2	0	1	0	2	1	1	1	2	2	1					
