Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    район Западное Дегунино																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №3643									
1	"Число избирателей, включенных в список избирателей"	54228	2580	2357	2536	2614	2509	2551	166	2773	2966	2777	2875	2775	2822	2697	2958	2519	2763	2203	1971	1967	2307	2190	352									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47305	2100	2100	2200	2200	2200	2200	255	2300	2500	2400	2400	2400	2300	2800	2500	2100	2300	2000	1800	1800	2000	2000	450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	30954	1500	1320	1464	1390	1431	1414	85	1593	1645	1607	1642	1603	1694	1495	1801	1346	1532	1353	1206	1051	1273	1186	323									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1493	79	75	77	90	81	58	67	82	102	67	74	85	52	73	74	128	64	49	29	29	21	37	0									
6	Число погашенных избирательных бюллетеней	14858	521	705	659	720	688	728	103	625	753	726	684	712	554	1232	625	626	704	598	565	720	706	777	127									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1486	79	75	77	90	81	58	66	82	102	67	74	85	52	73	74	122	64	49	29	29	21	37	0									
8	Число бюллетеней в стационарных ящиках для голосования	30836	1499	1318	1462	1389	1431	1412	84	1590	1645	1607	1642	1603	1694	1495	1726	1319	1532	1353	1203	1051	1273	1185	323									
