Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Мухоршибирская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448					
1	"Число избирателей, внесенных в списки"	18808	1317	1537	722	1211	1006	539	107	1427	1285	139	653	56	301	216	82	340	289	109	311	337	1023	416	1318	310	431	55	579	248	833	190	1421					
2	"Число бюллетеней, полученных участковыми комиссиями"	20274	1330	1330	730	1030	1030	631	160	1540	1552	170	740	90	340	280	130	430	330	150	442	430	1230	530	1330	330	450	90	630	330	930	229	1330					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9052	464	662	444	484	493	276	93	543	472	82	373	42	177	149	59	171	163	63	209	214	503	256	511	191	284	53	280	156	394	145	646					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	949	78	31	71	59	35	18	6	9	3	12	45	7	25	15	13	46	29	19	19	31	96	41	134	24	6	0	14	8	32	14	9					
6	Число погашенных бюллетеней	10273	788	637	215	487	502	337	61	988	1077	76	322	41	138	116	58	213	138	68	214	185	631	233	685	115	160	37	336	166	504	70	675					
7	Число бюллетеней в переносных ящиках для голосования	958	78	31	71	59	35	18	6	9	3	12	45	7	34	15	13	46	29	19	19	31	96	41	134	24	6	0	14	8	32	14	9					
8	Число бюллетеней в стационарных ящиках для голосования	9052	464	662	444	484	493	276	93	543	472	82	373	42	177	149	59	171	163	63	209	214	503	256	511	191	284	53	280	156	394	145	646					
9	Число недействительных бюллетеней	230	19	0	15	17	35	24	1	9	1	3	3	0	1	5	0	3	2	1	1	3	9	13	8	4	14	0	6	3	19	3	8					
10	Число действительных бюллетеней	9780	523	693	500	526	493	270	98	543	474	91	415	49	210	159	72	214	190	81	227	242	590	284	637	211	276	53	288	161	407	156	647					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	15	15	12	12	12	10	5	18	18	5	12	5	5	4	4	12	7	5	13	7	15	6	15	6	6	5	12	6	12	6	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	25	1	3	0	1	0	0	0	4	9	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	30	0	1	0	2	1	2	0	12	0	0	2	0	1	0	0	1	0	0	0	0	1	3	0	0	0	0	0	2	0	0	2					
14	Число погашенных открепительных удостоверений	275	14	12	12	11	12	10	5	14	9	5	10	5	5	4	4	12	7	5	12	6	15	6	15	6	6	5	11	6	12	5	14					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	230	9	15	7	11	12	7	2	2	4	15	7	5	10	6	0	4	8	2	3	6	15	5	9	13	7	2	9	4	11	5	15					
		2.29%	1.66%	2.16%	1.35%	2.02%	2.27%	2.38%	2.02%	0.36%	0.84%	15.95%	1.67%	10.20%	4.73%	3.65%	0.0%	1.84%	4.16%	2.43%	1.31%	2.44%	2.50%	1.68%	1.39%	6.04%	2.41%	3.77%	3.06%	2.43%	2.58%	3.14%	2.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	533	26	32	5	7	13	58	10	18	17	0	18	1	47	12	0	1	18	13	33	4	5	9	40	15	17	6	44	7	12	3	42					
		5.32%	4.79%	4.61%	0.97%	1.28%	2.46%	19.72%	10.10%	3.26%	3.57%	0.0%	4.30%	2.04%	22.27%	7.31%	0.0%	0.46%	9.37%	15.85%	14.47%	1.63%	0.83%	3.03%	6.20%	6.97%	5.86%	11.32%	14.96%	4.26%	2.81%	1.88%	6.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	242	14	20	6	11	4	23	7	16	7	2	10	0	7	2	0	2	3	0	3	7	23	11	10	2	4	0	5	6	17	4	16					
		2.41%	2.58%	2.88%	1.16%	2.02%	0.75%	7.82%	7.07%	2.89%	1.47%	2.12%	2.39%	0.0%	3.31%	1.21%	0.0%	0.92%	1.56%	0.0%	1.31%	2.85%	3.83%	3.70%	1.55%	0.93%	1.37%	0.0%	1.70%	3.65%	3.99%	2.51%	2.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	98	5	10	0	2	2	3	0	7	9	0	2	0	4	0	1	2	2	0	4	0	3	0	12	3	2	0	5	0	3	5	12					
		0.97%	0.92%	1.44%	0.0%	0.36%	0.37%	1.02%	0.0%	1.26%	1.89%	0.0%	0.47%	0.0%	1.89%	0.0%	1.38%	0.92%	1.04%	0.0%	1.75%	0.0%	0.50%	0.0%	1.86%	1.39%	0.68%	0.0%	1.70%	0.0%	0.70%	3.14%	1.83%					
22	"5. ""За Русь Святую"""	40	1	3	0	5	1	2	0	3	5	0	2	0	0	0	0	0	0	0	0	1	1	1	3	2	1	0	0	0	3	0	6					
		0.39%	0.18%	0.43%	0.0%	0.92%	0.18%	0.68%	0.0%	0.54%	1.05%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.16%	0.33%	0.46%	0.93%	0.34%	0.0%	0.0%	0.0%	0.70%	0.0%	0.91%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	2	0	2	2	2	0	0	0	3	1	0	0	1	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	1	2					
		0.22%	0.18%	0.28%	0.0%	0.36%	0.37%	0.68%	0.0%	0.0%	0.0%	3.19%	0.23%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	1.01%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	7	5	3	0	0	2	2	4	5	0	2	0	1	0	0	1	0	3	1	1	0	0	3	0	1	0	2	0	0	0	5					
		0.47%	1.29%	0.72%	0.58%	0.0%	0.0%	0.68%	2.02%	0.72%	1.05%	0.0%	0.47%	0.0%	0.47%	0.0%	0.0%	0.46%	0.0%	3.65%	0.43%	0.40%	0.0%	0.0%	0.46%	0.0%	0.34%	0.0%	0.68%	0.0%	0.0%	0.0%	0.76%					
25	"8. ""Народно-республиканская партия России"""	28	4	1	2	1	2	2	0	1	1	0	3	1	2	2	0	1	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0					
		0.27%	0.73%	0.14%	0.38%	0.18%	0.37%	0.68%	0.0%	0.18%	0.21%	0.0%	0.71%	2.04%	0.94%	1.21%	0.0%	0.46%	0.0%	0.0%	0.0%	0.81%	0.0%	0.33%	0.0%	0.46%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	2	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1					
		0.10%	0.0%	0.28%	0.0%	0.18%	0.0%	0.0%	0.0%	0.54%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%					
27	"10. ""Аграрная партия России"""	1142	52	37	182	106	83	33	10	22	12	17	27	0	18	14	1	11	27	15	33	45	93	61	70	10	25	0	19	5	66	17	31					
		11.40%	9.59%	5.33%	35.33%	19.52%	15.71%	11.22%	10.10%	3.98%	2.52%	18.08%	6.45%	0.0%	8.53%	8.53%	1.38%	5.06%	14.06%	18.29%	14.47%	18.36%	15.52%	20.53%	10.85%	4.65%	8.62%	0.0%	6.46%	3.04%	15.49%	10.69%	4.73%					
28	"11. ""Истинные патриоты России"""	24	0	1	2	0	2	1	0	1	2	0	2	0	1	0	0	0	0	1	0	1	6	0	1	1	1	0	1	0	0	0	0					
		0.23%	0.0%	0.14%	0.38%	0.0%	0.37%	0.34%	0.0%	0.18%	0.42%	0.0%	0.47%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.40%	1.00%	0.0%	0.15%	0.46%	0.34%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	5	9	5	5	10	3	1	9	7	2	0	0	0	0	1	1	5	1	7	0	6	0	8	4	5	0	1	5	0	0	13					
		1.12%	0.92%	1.29%	0.97%	0.92%	1.89%	1.02%	1.01%	1.63%	1.47%	2.12%	0.0%	0.0%	0.0%	0.0%	1.38%	0.46%	2.60%	1.21%	3.07%	0.0%	1.00%	0.0%	1.24%	1.86%	1.72%	0.0%	0.34%	3.04%	0.0%	0.0%	1.98%					
30	"13. ""Демократическая партия России"""	30	2	2	0	2	5	4	0	5	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	0	0	2					
		0.29%	0.36%	0.28%	0.0%	0.36%	0.94%	1.36%	0.0%	0.90%	0.0%	0.0%	0.23%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.40%	0.16%	0.0%	0.15%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	3	0	3	3	1	1	2	1	1	4	0	4	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	3					
		0.30%	0.0%	0.43%	0.0%	0.55%	0.56%	0.34%	1.01%	0.36%	0.21%	1.06%	0.95%	0.0%	1.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.31%	0.46%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.45%					
32	"15. ""Партия СЛОН"""	27	0	1	3	1	0	1	2	1	0	0	1	0	0	1	0	0	1	1	1	0	2	0	0	4	3	0	0	0	0	0	4					
		0.26%	0.0%	0.14%	0.58%	0.18%	0.0%	0.34%	2.02%	0.18%	0.0%	0.0%	0.23%	0.0%	0.0%	0.60%	0.0%	0.0%	0.52%	1.21%	0.43%	0.0%	0.33%	0.0%	0.0%	1.86%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%					
33	"16. ""Родина"" (народно-патриотический союз)"""	379	17	39	5	17	10	8	1	61	49	2	3	0	2	2	1	7	3	2	6	3	12	9	27	5	12	4	3	10	25	0	34					
		3.78%	3.13%	5.62%	0.97%	3.13%	1.89%	2.72%	1.01%	11.05%	10.31%	2.12%	0.71%	0.0%	0.94%	1.21%	1.38%	3.22%	1.56%	2.43%	2.63%	1.22%	2.00%	3.03%	4.18%	2.32%	4.13%	7.54%	1.02%	6.09%	5.86%	0.0%	5.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	2	2	3	0	3	1	2	1	0	0	11	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	2	0					
		0.33%	0.36%	0.28%	0.58%	0.0%	0.56%	0.34%	2.02%	0.18%	0.0%	0.0%	2.63%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.31%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	1.25%	0.0%					
35	"18. ""ЛДПР"""	972	56	100	25	58	61	9	4	107	101	4	42	2	3	2	13	24	1	1	11	21	55	15	70	13	48	1	10	5	36	1	73					
		9.71%	10.33%	14.43%	4.85%	10.68%	11.55%	3.06%	4.04%	19.38%	21.26%	4.25%	10.04%	4.08%	1.42%	1.21%	18.05%	11.05%	0.52%	1.21%	4.82%	8.57%	9.18%	5.05%	10.85%	6.04%	16.55%	1.88%	3.40%	3.04%	8.45%	0.62%	11.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	367	17	19	7	19	11	8	1	17	22	4	9	0	6	8	2	14	4	2	12	10	21	8	25	4	12	1	11	6	24	38	25					
		3.66%	3.13%	2.74%	1.35%	3.49%	2.08%	2.72%	1.01%	3.07%	4.63%	4.25%	2.15%	0.0%	2.84%	4.87%	2.77%	6.45%	2.08%	2.43%	5.26%	4.08%	3.50%	2.69%	3.87%	1.86%	4.13%	1.88%	3.74%	3.65%	5.63%	23.89%	3.81%					
37	"20. ""Политическая партия ""Единая Россия"""	3490	226	268	192	176	129	64	19	112	104	9	183	34	86	80	34	75	87	26	67	95	223	114	189	89	92	22	130	89	156	65	255					
		34.86%	41.69%	38.67%	37.28%	32.41%	24.43%	21.76%	19.19%	20.28%	21.89%	9.57%	43.77%	69.38%	40.75%	48.78%	47.22%	34.56%	45.31%	31.70%	29.38%	38.77%	37.22%	38.38%	29.30%	41.39%	31.72%	41.50%	44.21%	54.26%	36.61%	40.88%	38.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	7	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	2	0	2	2	0	2	1	0	0	1	0	0	0	0					
		0.21%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	1.01%	0.18%	0.0%	1.06%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	2.43%	0.0%	0.81%	0.33%	0.0%	0.31%	0.46%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	2	1	0	1	0	0	0	0	7	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0					
		0.15%	0.36%	0.14%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	1.47%	1.06%	0.0%	0.0%	0.0%	0.60%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1589	68	81	43	81	129	38	32	117	81	27	76	6	16	20	19	68	28	10	41	30	106	44	138	35	35	16	39	21	43	13	88					
		15.87%	12.54%	11.68%	8.34%	14.91%	24.43%	12.92%	32.32%	21.19%	17.05%	28.72%	18.18%	12.24%	7.58%	12.19%	26.38%	31.33%	14.58%	12.19%	17.98%	12.24%	17.69%	14.81%	21.39%	16.27%	12.06%	30.18%	13.26%	12.80%	10.09%	8.17%	13.43%					
																																						
41	Против всех	291	9	33	10	17	11	0	3	33	38	3	10	0	2	6	0	2	2	2	4	12	11	3	23	8	8	0	5	3	11	2	20					
		2.90%	1.66%	4.76%	1.94%	3.13%	2.08%	0.0%	3.03%	5.97%	8.0%	3.19%	2.39%	0.0%	0.94%	3.65%	0.0%	0.92%	1.04%	2.43%	1.75%	4.89%	1.83%	1.01%	3.56%	3.72%	2.75%	0.0%	1.70%	1.82%	2.58%	1.25%	3.05%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
