Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Мостовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141	УИК №3142					
1	"Число избирателей, включенных в списки избирателей"	46533	1165	1641	1553	1788	1599	1451	1348	1115	2078	972	1200	542	1494	769	692	1217	995	1304	985	483	1958	786	2110	2157	411	258	1135	862	320	977	2234	459	1218	716	160	185	1293	1350	923	901	1310	419					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	49752	1380	1795	1720	2165	1575	1660	1530	1037	1935	990	1360	570	1710	810	765	1240	1105	1420	965	470	1995	790	2340	2270	425	245	1165	925	340	1070	2310	460	1315	845	175	210	1285	1445	935	1110	1390	505					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	33826	762	1109	1133	1500	1045	1217	891	835	1454	654	838	291	1000	591	559	1002	595	929	744	317	1532	556	1766	1776	255	196	837	499	241	746	1887	259	803	520	101	141	819	938	625	591	974	298					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	6359	128	158	158	99	104	69	326	202	240	243	90	161	140	105	117	110	233	177	187	103	240	159	144	172	117	37	171	301	53	78	150	144	212	90	38	29	233	223	167	203	159	89					
6	Число погашенных избирательных бюллетеней	9567	490	528	429	566	426	374	313	0	241	93	432	118	570	114	89	128	277	314	34	50	223	75	430	322	53	12	157	125	46	246	273	57	300	235	36	40	233	284	143	316	257	118					
7	Число избирательных бюллетеней в переносных ящиках для голосования	6359	128	158	158	99	104	69	326	202	240	243	90	161	140	105	117	110	233	177	187	103	240	159	144	172	117	37	171	301	53	78	150	144	212	90	38	29	233	223	167	203	159	89					
8	Число бюллетеней в стационарных ящиках для голосования	33822	762	1109	1133	1500	1045	1217	891	835	1454	654	838	291	1000	591	559	1002	595	929	744	317	1529	556	1766	1776	255	196	837	499	241	746	1887	259	803	520	101	141	818	938	625	591	974	298					
9	Число недействительных избирательных бюллетеней	429	11	20	13	26	14	1	13	8	17	12	8	3	20	77	4	7	0	14	3	3	4	4	3	24	3	3	9	8	1	11	13	2	6	3	0	3	17	2	9	15	9	6					
10	Число действительных избирательных бюллетеней	39752	879	1247	1278	1573	1135	1285	1204	1029	1677	885	920	449	1120	619	672	1105	828	1092	928	417	1765	711	1907	1924	369	230	999	792	293	813	2024	401	1009	607	139	167	1034	1159	783	779	1124	381					
11	Число полученных открепительных  удостоверений	613	15	20	15	15	10	14	11	10	15	15	10	6	25	10	10	10	10	10	5	15	20	5	30	30	0	3	15	20	10	25	14	5	20	15	5	10	20	20	15	25	40	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	613	15	20	15	15	10	14	11	10	15	15	10	6	25	10	10	10	10	10	5	15	20	5	30	30	0	3	15	20	10	25	14	5	20	15	5	10	20	20	15	25	40	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	152	4	2	10	10	4	6	7	6	11	5	6	0	6	2	2	7	3	0	0	2	2	3	3	4	1	3	2	3	2	2	6	0	1	2	0	6	10	1	1	2	4	1					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	87	2	3	5	7	8	1	1	0	7	2	5	3	3	0	0	1	1	2	1	0	0	2	4	5	1	0	0	5	1	5	1	0	1	1	0	0	1	4	0	0	0	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	292	15	15	12	14	12	2	6	6	28	6	12	9	17	7	7	13	2	0	7	4	7	3	1	13	4	1	15	0	1	7	3	2	8	5	1	1	2	4	4	2	12	2					
		0.73%	1.69%	1.18%	0.93%	0.88%	1.04%	0.16%	0.49%	0.58%	1.65%	0.67%	1.29%	1.99%	1.49%	1.01%	1.04%	1.17%	0.24%	0.00%	0.75%	0.95%	0.40%	0.42%	0.05%	0.67%	1.08%	0.43%	1.49%	0.00%	0.34%	0.85%	0.15%	0.50%	0.79%	0.82%	0.72%	0.59%	0.19%	0.34%	0.51%	0.25%	1.06%	0.52%					
19	Жириновский Владимир Вольфович	1827	96	28	102	53	98	28	78	74	25	52	94	77	98	50	25	46	13	3	54	55	86	31	6	45	30	5	126	24	4	31	53	5	81	6	9	10	8	32	41	3	27	15					
		4.55%	10.79%	2.21%	7.90%	3.31%	8.53%	2.18%	6.41%	7.14%	1.48%	5.80%	10.13%	17.04%	8.60%	7.18%	3.70%	4.14%	1.57%	0.27%	5.80%	13.10%	4.86%	4.34%	0.31%	2.31%	8.06%	2.15%	12.50%	3.00%	1.36%	3.76%	2.60%	1.24%	7.98%	0.98%	6.47%	5.88%	0.76%	2.76%	5.18%	0.38%	2.38%	3.88%					
20	Зюганов Геннадий Андреевич	6270	135	253	189	217	195	176	144	137	343	111	212	68	255	139	108	200	191	19	150	40	166	69	473	136	58	50	250	166	67	68	87	31	139	85	13	32	219	178	215	206	220	60					
		15.60%	15.17%	19.97%	14.64%	13.57%	16.97%	13.69%	11.83%	13.21%	20.25%	12.37%	22.84%	15.04%	22.37%	19.97%	15.98%	17.99%	23.07%	1.72%	16.11%	9.52%	9.38%	9.65%	24.76%	6.98%	15.59%	21.46%	24.80%	20.75%	22.79%	8.25%	4.27%	7.69%	13.69%	13.93%	9.35%	18.82%	20.84%	15.33%	27.15%	25.94%	19.42%	15.50%					
21	Медведев Дмитрий Анатольевич	31363	633	951	975	1289	830	1079	976	812	1281	716	602	295	750	423	532	846	622	1070	717	318	1506	608	1427	1730	277	174	608	602	221	707	1881	363	781	511	116	124	805	945	523	568	865	304					
