Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Тукаевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685	УИК №2686	УИК №2687	УИК №2688	УИК №2689	УИК №2690	УИК №2691	УИК №2692	УИК №2693	УИК №2694	УИК №2695	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718					
1	"Число избирателей, включенных в списки избирателей"	25043	1468	357	2301	209	380	1055	549	465	138	427	881	333	142	1063	1015	694	562	2044	138	570	203	756	332	247	194	755	702	465	137	870	224	782	262	193	304	171	445	238	449	988	360	716	459					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23925	1310	355	2201	205	360	1000	550	465	138	415	810	330	141	1040	990	680	555	1665	138	567	203	690	300	240	190	730	680	458	136	865	224	775	262	193	290	171	426	236	449	960	358	715	459					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21509	1279	156	2066	205	352	863	430	432	128	288	744	273	121	933	945	657	537	1582	126	479	184	667	283	222	163	666	673	359	123	822	143	751	262	178	245	152	333	200	365	818	267	658	379					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2367	31	199	135	0	8	137	119	33	10	127	66	57	20	107	45	23	18	65	12	88	19	23	17	18	27	64	7	99	13	43	81	24	0	15	45	19	93	36	84	142	91	27	80					
6	Число погашенных избирательных бюллетеней	49	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2367	31	199	135	0	8	137	119	33	10	127	66	57	20	107	45	23	18	65	12	88	19	23	17	18	27	64	7	99	13	43	81	24	0	15	45	19	93	36	84	142	91	27	80					
8	Число бюллетеней в стационарных ящиках для голосования	21509	1279	156	2066	205	352	863	430	432	128	288	744	273	121	933	945	657	537	1582	126	479	184	667	283	222	163	666	673	359	123	822	143	751	262	178	245	152	333	200	365	818	267	658	379					
9	Число недействительных избирательных бюллетеней	130	0	0	38	0	0	16	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0					
10	Число действительных избирательных бюллетеней	23746	1310	355	2163	205	360	984	549	465	138	415	810	330	141	1040	990	680	555	1582	138	567	203	690	299	240	190	727	680	458	136	865	224	775	262	193	289	171	426	236	449	957	355	685	459					
11	Число полученных открепительных  удостоверений	386	20	5	40	3	11	8	18	7	0	10	7	13	2	20	18	20	24	21	2	9	3	10	6	2	3	11	9	12	2	10	4	6	4	3	5	3	3	3	6	12	5	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	317	20	0	40	3	11	8	18	7	0	10	7	13	2	20	18	20	20	8	2	9	3	3	3	1	1	3	3	12	1	10	4	3	4	0	5	0	1	0	6	12	0	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	220	8	4	21	0	10	8	4	4	1	5	0	4	5	11	7	9	6	13	1	6	4	7	6	5	5	3	4	7	2	10	4	2	4	0	5	1	3	2	4	5	2	6	2					
14	Число неиспользованных открепительных удостоверений	69	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	0	7	3	1	2	8	6	0	1	0	0	3	0	3	0	3	2	3	0	0	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	128	6	0	24	0	1	11	0	1	0	1	8	1	2	5	4	2	0	22	0	1	0	3	3	0	0	2	10	2	1	3	0	3	0	0	0	0	1	0	0	9	0	2	0					
		0.54%	0.46%	0.00%	1.09%	0.00%	0.28%	1.10%	0.00%	0.22%	0.00%	0.24%	0.99%	0.30%	1.42%	0.48%	0.40%	0.29%	0.00%	1.34%	0.00%	0.18%	0.00%	0.43%	1.00%	0.00%	0.00%	0.27%	1.47%	0.44%	0.74%	0.35%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.94%	0.00%	0.29%	0.00%					
19	Жириновский Владимир Вольфович	496	7	3	82	0	5	19	0	5	2	3	12	4	3	10	17	4	4	153	3	4	3	24	7	9	5	13	14	5	1	34	1	4	2	0	9	0	2	0	3	5	3	11	1					
		2.08%	0.53%	0.85%	3.73%	0.00%	1.39%	1.90%	0.00%	1.08%	1.45%	0.72%	1.48%	1.21%	2.13%	0.96%	1.72%	0.59%	0.72%	9.29%	2.17%	0.71%	1.48%	3.48%	2.33%	3.75%	2.63%	1.78%	2.06%	1.09%	0.74%	3.93%	0.45%	0.52%	0.76%	0.00%	3.10%	0.00%	0.47%	0.00%	0.67%	0.52%	0.84%	1.61%	0.22%					
20	Зюганов Геннадий Андреевич	1788	20	3	463	1	12	71	35	7	5	12	21	23	23	36	20	7	7	542	4	35	6	42	13	16	12	18	82	10	11	59	8	44	4	2	12	0	6	4	5	45	5	36	1					
		7.49%	1.53%	0.85%	21.04%	0.49%	3.33%	7.10%	6.38%	1.51%	3.62%	2.89%	2.59%	6.97%	16.31%	3.46%	2.02%	1.03%	1.26%	32.91%	2.90%	6.17%	2.96%	6.09%	4.33%	6.67%	6.32%	2.47%	12.06%	2.18%	8.09%	6.82%	3.57%	5.68%	1.53%	1.04%	4.14%	0.00%	1.41%	1.69%	1.11%	4.69%	1.40%	5.26%	0.22%					
