Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Труновская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210					
1	"Число избирателей, внесенных в список избирателей"	27387	466	2733	2858	1389	1908	1512	1881	334	1294	2524	1091	934	379	1480	1953	573	1249	245	304	185	201	1297	597					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27425	447	2732	2805	1396	1922	1510	1886	321	1304	2566	1088	942	389	1489	1949	571	1263	244	295	181	195	1329	601					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11925	169	1007	1154	563	895	568	799	123	629	1068	445	282	145	607	868	266	808	144	210	141	114	607	313					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1787	54	166	200	63	35	90	43	48	29	128	64	190	39	97	125	46	50	3	17	0	2	205	93					
6	Число погашенных избирательных бюллетеней	13713	224	1559	1451	770	992	852	1044	150	646	1370	579	470	205	785	956	259	405	97	68	40	79	517	195					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1787	54	166	200	63	35	90	43	48	29	128	64	190	39	97	125	46	50	3	17	0	2	205	93					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11917	169	1007	1154	563	895	568	799	123	621	1068	445	282	145	607	868	266	808	144	210	141	114	607	313					
9	Число недействительных избирательных бюллетеней	292	11	22	10	17	14	18	15	2	20	35	13	18	1	17	14	4	16	4	10	1	1	24	5					
10	Число действительных избирательных бюллетеней	13412	212	1151	1344	609	916	640	827	169	630	1161	496	454	183	687	979	308	842	143	217	140	115	788	401					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	279	5	25	25	15	35	15	20	5	14	25	9	6	3	15	20	4	10	2	3	2	2	10	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	166	2	22	22	9	29	6	13	0	4	5	1	1	3	8	15	1	4	2	1	0	0	9	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	107	3	6	6	8	9	6	7	5	1	8	6	4	2	4	6	4	6	1	1	1	4	5	4					
14	Число погашенных неиспользованных открепительных удостоверений	113	3	3	3	6	6	9	7	5	10	20	8	5	0	7	5	3	6	0	2	2	2	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1823	18	180	199	83	150	103	130	15	69	204	37	46	17	75	127	26	114	8	21	16	8	116	61					
		13.30%	8.07%	15.35%	14.70%	13.26%	16.13%	15.65%	15.44%	8.77%	10.62%	17.06%	7.27%	9.75%	9.24%	10.65%	12.79%	8.33%	13.29%	5.44%	9.25%	11.35%	6.90%	14.29%	15.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2625	23	234	221	106	156	110	170	35	104	229	122	96	36	169	190	51	161	28	34	44	24	195	87					
		19.15%	10.31%	19.95%	16.32%	16.93%	16.77%	16.72%	20.19%	20.47%	16.00%	19.15%	23.97%	20.34%	19.57%	24.01%	19.13%	16.35%	18.76%	19.05%	14.98%	31.21%	20.69%	24.01%	21.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	107	0	8	9	5	17	6	13	4	2	10	1	3	1	2	8	1	6	1	0	0	0	5	5					
		0.78%	0.00%	0.68%	0.66%	0.80%	1.83%	0.91%	1.54%	2.34%	0.31%	0.84%	0.20%	0.64%	0.54%	0.28%	0.81%	0.32%	0.70%	0.68%	0.00%	0.00%	0.00%	0.62%	1.23%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2764	31	228	300	114	177	132	160	27	220	319	157	71	48	144	223	86	107	26	15	12	18	109	40					
		20.17%	13.90%	19.44%	22.16%	18.21%	19.03%	20.06%	19.00%	15.79%	33.85%	26.67%	30.84%	15.04%	26.09%	20.45%	22.46%	27.56%	12.47%	17.69%	6.61%	8.51%	15.52%	13.42%	9.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	156	4	16	26	13	19	8	11	5	8	11	2	2	3	1	5	1	10	0	0	1	1	7	2					
		1.14%	1.79%	1.36%	1.92%	2.08%	2.04%	1.22%	1.31%	2.92%	1.23%	0.92%	0.39%	0.42%	1.63%	0.14%	0.50%	0.32%	1.17%	0.00%	0.00%	0.71%	0.86%	0.86%	0.49%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5881	136	483	579	286	394	277	338	83	221	385	177	236	77	293	420	141	441	80	146	66	64	354	204					
		42.91%	60.99%	41.18%	42.76%	45.69%	42.37%	42.10%	40.14%	48.54%	34.00%	32.19%	34.77%	50.00%	41.85%	41.62%	42.30%	45.19%	51.40%	54.42%	64.32%	46.81%	55.17%	43.60%	50.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	0	2	10	2	3	4	5	0	6	3	0	0	1	3	6	2	3	0	1	1	0	2	2					
		0.41%	0.00%	0.17%	0.74%	0.32%	0.32%	0.61%	0.59%	0.00%	0.92%	0.25%	0.00%	0.00%	0.54%	0.43%	0.60%	0.64%	0.35%	0.00%	0.44%	0.71%	0.00%	0.25%	0.49%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
