Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Великолукская городская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132					
1	"Число избирателей, внесенных в списки"	88587	1612	2330	2624	2886	2368	1378	1617	1464	1613	1805	1605	2034	2364	1423	1225	2173	1591	2402	2314	2240	2661	2435	2756	2480	2318	1769	2992	2316	2960	1826	1632	1403	2238	1278	1446	2940	2289	2236	2146	2748	1676	696	1882	214	89	93					
2	"Число бюллетеней, полученных участковыми комиссиями"	79025	1420	2090	2300	2520	1860	1195	1450	1290	1420	1610	1410	1810	2090	1270	1045	1950	1420	2170	2030	1970	2430	2140	2430	2180	2040	1550	2600	2050	2690	1600	1440	1245	1950	1130	1250	2620	2030	1970	1910	2450	1460	1330	1640	210	180	180					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	45690	775	1333	1376	1535	1165	444	762	821	790	1067	800	1095	1239	819	677	1267	856	1275	1114	1075	1561	1392	1467	1386	1390	722	1338	1082	1312	811	861	644	1096	545	642	1680	1100	1227	1230	1373	704	681	786	195	87	93					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1064	15	22	11	38	0	26	19	22	31	25	23	33	29	22	22	25	33	15	40	1	37	39	44	38	29	13	56	19	58	19	21	35	21	13	23	20	16	8	6	16	34	15	32	0	0	0					
6	Число погашенных бюллетеней	32271	630	735	913	947	695	725	669	447	599	518	587	682	822	429	346	658	531	880	876	894	832	709	919	756	621	815	1206	949	1320	770	558	566	833	572	585	920	914	735	674	1061	722	634	822	15	93	87					
7	Число бюллетеней в переносных ящиках для голосования	1062	15	22	11	38	0	24	19	22	31	25	23	33	29	22	22	25	33	15	40	1	37	39	44	38	29	13	56	19	58	19	21	35	21	13	23	20	16	8	6	16	34	15	32	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	45607	775	1331	1365	1535	1165	444	762	821	787	1067	800	1095	1239	819	676	1266	856	1275	1114	1074	1496	1391	1467	1386	1388	722	1336	1082	1312	811	861	644	1096	545	642	1680	1095	1226	1230	1386	704	680	786	195	87	93					
9	Число недействительных бюллетеней	483	6	18	13	16	12	2	14	7	5	11	4	12	11	6	3	9	14	12	10	10	11	28	16	15	15	12	27	6	15	19	11	9	15	7	5	10	5	7	4	13	12	6	11	8	0	1					
10	Число действительных бюллетеней	46186	784	1335	1363	1557	1153	466	767	836	813	1081	819	1116	1257	835	695	1282	875	1278	1144	1065	1522	1402	1495	1409	1402	723	1365	1095	1355	811	871	670	1102	551	660	1690	1106	1227	1232	1389	726	689	807	187	87	92					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1672	100	25	25	25	100	100	25	100	25	25	25	25	25	100	25	25	25	100	25	25	25	25	25	25	25	25	25	25	25	25	25	25	100	25	25	25	25	25	25	97	25	25	25	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	471	3	8	8	4	30	6	10	12	5	11	8	8	12	22	5	10	17	13	11	11	17	22	12	19	10	6	10	7	11	8	7	8	7	7	7	18	8	7	16	23	13	8	6	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	203	3	4	1	7	33	3	4	2	1	1	1	2	7	6	6	7	0	6	5	7	6	5	3	2	6	7	3	1	1	5	9	4	5	8	0	4	0	3	3	2	5	1	4	8	2	0					
14	Число погашенных открепительных удостоверений	1201	97	17	17	21	70	94	15	88	20	14	17	17	13	78	20	15	8	87	14	14	8	3	13	6	15	19	15	18	14	17	18	17	93	18	18	7	17	18	9	74	12	17	19	0	0	0					
15	Число открепительных удостоверений выданных ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	435	7	3	6	14	19	6	8	14	9	14	4	7	11	8	6	10	7	8	8	20	13	16	19	12	5	9	13	10	7	12	8	6	14	4	8	16	9	14	11	11	9	12	3	1	1	3					
		0.93%	0.88%	0.22%	0.43%	0.89%	1.63%	1.28%	1.02%	1.66%	1.10%	1.28%	0.48%	0.62%	0.86%	0.95%	0.85%	0.77%	0.78%	0.62%	0.69%	1.86%	0.84%	1.11%	1.25%	0.84%	0.35%	1.22%	0.93%	0.90%	0.51%	1.44%	0.90%	0.88%	1.25%	0.71%	1.20%	0.94%	0.81%	1.13%	0.88%	0.78%	1.21%	1.72%	0.36%	0.51%	1.14%	3.22%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2341	48	76	100	107	80	35	62	39	27	52	32	64	73	39	56	68	39	39	51	64	54	54	82	65	44	27	70	65	55	30	20	34	63	24	48	76	59	78	94	50	24	20	38	9	3	4					
		5.01%	6.07%	5.61%	7.26%	6.80%	6.86%	7.47%	7.93%	4.62%	3.30%	4.76%	3.88%	5.67%	5.75%	4.63%	8.02%	5.26%	4.38%	3.02%	4.41%	5.95%	3.52%	3.77%	5.42%	4.56%	3.10%	3.67%	5.02%	5.90%	4.01%	3.61%	2.26%	5.00%	5.64%	4.30%	7.21%	4.47%	5.31%	6.32%	7.60%	3.56%	3.25%	2.87%	4.64%	4.61%	3.44%	4.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2497	27	79	54	54	41	14	55	44	34	63	45	58	102	39	42	51	65	87	48	35	121	76	108	92	93	39	62	55	76	35	60	49	55	25	30	95	80	59	60	76	34	24	34	16	3	3					
		5.35%	3.41%	5.83%	3.92%	3.43%	3.51%	2.99%	7.04%	5.21%	4.15%	5.76%	5.46%	5.14%	8.04%	4.63%	6.01%	3.95%	7.31%	6.74%	4.15%	3.25%	7.89%	5.31%	7.14%	6.46%	6.56%	5.30%	4.45%	4.99%	5.54%	4.21%	6.80%	7.21%	4.92%	4.48%	4.51%	5.58%	7.20%	4.78%	4.85%	5.42%	4.60%	3.45%	4.15%	8.20%	3.44%	3.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1642	17	47	47	46	49	13	24	34	28	51	30	44	50	40	35	53	49	44	39	35	71	47	77	45	44	23	49	33	56	29	27	20	21	19	21	60	33	43	54	31	18	23	13	5	3	2					
		3.51%	2.15%	3.47%	3.41%	2.92%	4.20%	2.77%	3.07%	4.03%	3.42%	4.67%	3.64%	3.90%	3.94%	4.75%	5.01%	4.10%	5.51%	3.41%	3.37%	3.25%	4.63%	3.28%	5.09%	3.16%	3.10%	3.12%	3.52%	2.99%	4.08%	3.49%	3.06%	2.94%	1.88%	3.40%	3.15%	3.52%	2.97%	3.48%	4.36%	2.21%	2.43%	3.30%	1.58%	2.56%	3.44%	2.15%					
22	"5. ""За Русь Святую"""	198	2	3	7	5	3	1	4	3	2	7	3	4	7	5	3	10	0	4	2	1	8	8	3	6	8	4	7	8	4	0	2	7	3	6	4	6	9	7	2	4	6	3	7	0	0	0					
		0.42%	0.25%	0.22%	0.50%	0.31%	0.25%	0.21%	0.51%	0.35%	0.24%	0.64%	0.36%	0.35%	0.55%	0.59%	0.42%	0.77%	0.0%	0.31%	0.17%	0.09%	0.52%	0.55%	0.19%	0.42%	0.56%	0.54%	0.50%	0.72%	0.29%	0.0%	0.22%	1.03%	0.26%	1.07%	0.60%	0.35%	0.81%	0.56%	0.16%	0.28%	0.81%	0.43%	0.85%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	82	1	6	3	1	0	2	2	4	2	2	2	3	0	1	2	3	3	0	5	2	2	4	5	3	1	1	4	4	0	0	0	3	0	1	0	0	0	0	2	2	2	2	2	0	0	0					
		0.17%	0.12%	0.44%	0.21%	0.06%	0.0%	0.42%	0.25%	0.47%	0.24%	0.18%	0.24%	0.26%	0.0%	0.11%	0.28%	0.23%	0.33%	0.0%	0.43%	0.18%	0.13%	0.27%	0.33%	0.21%	0.07%	0.13%	0.28%	0.36%	0.0%	0.0%	0.0%	0.44%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.16%	0.14%	0.27%	0.28%	0.24%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	484	10	20	16	20	10	3	5	7	7	8	12	9	8	5	12	10	8	20	22	8	8	7	15	11	10	9	15	10	22	9	6	3	12	9	4	24	11	16	14	24	8	9	3	2	1	2					
