Выборы Президента Российской Федерации																																																																							
Дата голосования: 18.03.2018																																																																							
																																																																							
Наименование Избирательной комиссии:    Анжеро-Судженская городская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	60																																																																					
																																																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60									
1	"Число избирателей, включенных в список избирателей"	60791	1754	650	994	700	789	1315	1353	1345	883	1672	1178	1326	1351	1184	973	1344	582	826	848	1174	674	766	1090	1141	1273	657	709	1059	384	558	646	510	645	831	532	1037	839	1222	498	940	742	1617	961	801	1097	791	1303	1362	634	256	1379	1230	1188	1385	1276	1664	1520	1243	1056	1034									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	58610	1680	630	970	670	780	1280	1320	1320	850	1640	1160	1300	1300	1140	940	1300	560	800	820	1150	580	740	1020	1080	1200	640	690	980	370	550	620	500	630	820	530	990	830	1200	480	940	730	1520	870	780	1080	770	1300	1250	560	240	1300	1180	1160	1360	1270	1580	1470	1190	1000	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	44867	1583	604	910	651	608	1181	990	766	795	1028	718	1086	1019	744	608	950	276	693	551	745	472	684	740	669	876	604	614	796	324	435	563	451	517	606	446	864	699	1030	428	735	434	1473	733	485	703	660	791	1103	475	196	869	844	710	1219	837	1434	941	478	571	852									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	7376	83	15	22	18	91	50	179	294	39	117	217	104	62	92	216	228	95	83	178	289	108	53	123	295	154	22	61	184	20	90	25	32	84	141	43	74	81	125	26	64	132	45	121	126	274	60	231	145	80	30	93	309	108	94	100	96	167	526	242	120									
6	Число погашенных избирательных бюллетеней	6367	14	11	38	1	81	49	151	260	16	495	225	110	219	304	116	122	189	24	91	116	0	3	157	116	170	14	15	0	26	25	32	17	29	73	41	52	50	45	26	141	164	2	16	169	103	50	278	2	5	14	338	27	342	47	333	50	362	186	187	28									
