Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Катайская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449					
1	"Число избирателей, включенных в списки избирателей"	20819	478	848	503	762	1472	1700	1559	1687	1160	854	689	737	70	276	158	230	585	169	1516	154	252	92	492	615	131	158	464	72	162	223	65	95	48	47	265	160	250	135	532	68	135	144	485	122					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	20850	450	800	450	750	1450	1650	1650	1650	1100	800	700	700	100	350	160	290	600	180	1500	150	270	90	510	630	130	170	490	80	170	230	70	110	50	60	280	150	250	140	530	70	140	140	480	130					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	12417	219	413	224	375	903	974	782	975	641	448	372	418	70	268	128	198	329	129	808	102	166	69	331	409	95	135	318	64	150	182	60	59	35	30	176	108	166	94	328	57	98	115	320	76					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1167	61	35	52	34	97	65	48	37	53	82	51	29	0	8	1	32	45	2	66	10	28	7	36	47	8	0	35	0	0	9	0	6	3	4	24	23	10	13	45	0	14	0	26	21					
6	Число погашенных избирательных бюллетеней	7266	170	352	174	341	450	611	820	638	406	270	277	253	30	74	31	60	226	49	626	38	76	14	143	174	27	35	137	16	20	39	10	45	12	26	80	19	74	33	157	13	28	25	134	33					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1167	61	35	52	34	97	65	48	37	53	82	51	29	0	8	1	32	45	2	66	10	28	7	36	47	8	0	35	0	0	9	0	6	3	4	24	23	10	13	45	0	14	0	26	21					
8	Число бюллетеней в стационарных ящиках для голосования	12416	219	413	224	375	903	974	782	975	641	448	372	417	70	268	128	198	329	129	808	102	166	69	331	409	95	135	318	64	150	182	60	59	35	30	176	108	166	94	328	57	98	115	320	76					
9	Число недействительных избирательных бюллетеней	90	3	3	0	2	6	8	7	10	2	7	2	2	0	3	0	0	1	0	10	0	0	0	1	6	1	0	2	0	0	1	0	1	0	0	0	2	2	0	1	1	0	1	5	0					
10	Число действительных избирательных бюллетеней	13493	277	445	276	407	994	1031	823	1002	692	523	421	444	70	273	129	230	373	131	864	112	194	76	366	450	102	135	351	64	150	190	60	64	38	34	200	129	174	107	372	56	112	114	341	97					
11	Число полученных открепительных  удостоверений	375	10	10	10	10	22	20	20	20	15	10	10	10	0	6	3	11	8	3	13	3	16	3	23	8	3	3	18	3	3	6	6	9	3	3	6	5	6	4	8	3	5	3	11	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	257	4	8	0	10	22	19	15	18	10	6	6	2	0	1	0	11	6	1	13	1	14	1	21	4	3	0	18	2	3	0	4	9	0	1	2	1	0	0	6	0	3	0	11	1					
