Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Катайская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449									
1	Число избирателей, включенных в список избирателей	20164	527	793	495	775	769	733	1500	1342	1338	554	655	842	66	311	125	292	562	181	1401	155	265	158	459	610	108	136	402	66	163	245	70	111	175	467	140	224	169	245	137	511	684	809	171	139	84									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20650	510	800	500	750	800	740	1500	1350	1350	560	690	850	100	330	140	300	590	180	1420	160	270	160	510	640	110	150	460	70	170	240	60	120	180	510	140	230	170	250	130	550	690	840	160	130	90									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12120	248	417	280	431	521	441	809	776	797	366	358	482	66	185	89	199	371	125	803	91	175	64	287	351	62	108	292	37	116	149	40	87	102	327	81	135	102	136	89	320	466	468	117	102	52									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1184	30	54	30	44	35	38	48	42	70	25	33	33	0	32	7	23	34	6	71	11	25	31	59	59	15	3	32	9	12	21	12	5	20	29	14	22	18	15	9	27	38	17	13	4	9									
6	Число погашенных избирательных бюллетеней	7346	232	329	190	275	244	261	643	532	483	169	299	335	34	113	44	78	185	49	546	58	70	65	164	230	33	39	136	24	42	70	8	28	58	154	45	73	50	99	32	203	186	355	30	24	29									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1184	30	54	30	44	35	38	48	42	70	25	33	33	0	32	7	23	34	6	71	11	25	31	59	59	15	3	32	9	12	21	12	5	20	29	14	22	18	15	9	27	38	17	13	4	9									
8	Число бюллетеней в стационарных ящиках для голосования	12120	248	417	280	431	521	441	809	776	797	366	358	482	66	185	89	199	371	125	803	91	175	64	287	351	62	108	292	37	116	149	40	87	102	327	81	135	102	136	89	320	466	468	117	102	52									
9	Число недействительных избирательных бюллетеней	107	2	4	0	5	4	4	15	5	7	2	0	9	0	4	0	0	5	0	4	0	1	0	1	4	0	0	2	0	0	1	0	2	2	3	1	0	2	0	0	6	4	6	1	1	0									
10	Число действительных избирательных бюллетеней	13197	276	467	310	470	552	475	842	813	860	389	391	506	66	213	96	222	400	131	870	102	199	95	345	406	77	111	322	46	128	169	52	90	120	353	94	157	118	151	98	341	500	479	129	105	61									
11	Число полученных открепительных  удостоверений	637	6	14	8	16	23	16	33	28	25	9	13	16	0	21	20	6	28	12	22	4	15	6	36	20	9	7	65	0	13	3	7	11	7	21	2	10	8	10	4	8	23	17	3	4	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	635	6	14	8	16	23	16	33	28	24	9	13	16	0	21	20	6	28	12	22	4	15	6	36	20	9	7	65	0	13	3	7	11	7	21	2	10	8	10	4	8	23	17	3	3	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	316	15	11	12	14	18	12	24	15	22	8	9	11	3	3	1	3	4	6	11	2	8	1	2	3	2	2	7	2	3	5	2	3	3	2	4	2	5	3	6	6	18	15	5	2	1									
14	Число неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	13	0	1	0	0	1	0	2	3	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
19	Жириновский Владимир Вольфович	935	14	42	33	35	38	35	47	60	47	48	34	42	1	18	5	14	26	9	61	7	11	6	31	19	1	8	12	2	8	4	4	3	10	13	9	11	12	14	6	28	31	47	17	6	6									
