Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Новочебоксарская городская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622					
1	"Число избирателей, включенных в списки избирателей"	101200	1639	2063	1624	2123	2041	2312	1941	2151	1556	2309	1909	1970	1991	2179	1875	2076	2580	1622	2299	2026	2207	1638	2347	1604	1616	2033	1806	1980	2195	1399	1971	1577	2253	1765	398	2548	1514	2513	1993	2695	2206	2063	2061	1586	2228	1969	1793	1682	2453	2255	2566					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	100000	1600	2050	1600	2100	2000	2300	1950	2100	1600	2250	1900	1900	2000	2200	1900	2100	2500	1700	2200	2100	2100	1600	2300	1600	1600	2000	1800	2000	2200	1400	2000	1600	2150	1750	300	2500	1500	2500	2300	2100	2200	2100	2100	1600	2200	2000	1800	1650	2400	2200	2400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	62397	943	1202	888	1106	1133	1376	1105	1344	893	1311	1246	1398	1191	1334	1195	1342	1624	934	1476	1245	1256	962	1537	1017	1035	1241	1134	1225	1359	911	1168	966	1438	1104	188	1593	928	1548	1317	1723	1381	1276	1279	1042	1331	1272	1103	1113	1611	1412	1641					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1268	19	16	27	27	27	36	34	37	26	99	36	24	32	42	36	34	32	13	21	28	25	18	29	28	25	23	20	12	26	28	15	18	14	11	74	21	22	18	21	18	14	17	21	9	13	11	6	15	16	20	14					
6	Число погашенных избирательных бюллетеней	36335	638	832	685	967	840	888	811	719	681	840	618	478	777	824	669	724	844	753	703	827	819	620	734	555	540	736	646	763	815	461	817	616	698	635	38	886	550	934	962	359	805	807	800	549	856	717	691	522	773	768	745					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1268	19	16	27	27	27	36	34	37	26	99	36	24	32	42	36	34	32	13	21	28	25	18	29	28	25	23	20	12	26	28	15	18	14	11	74	21	22	18	21	18	14	17	21	9	13	11	6	15	16	20	14					
8	Число бюллетеней в стационарных ящиках для голосования	62365	941	1202	888	1105	1119	1376	1105	1344	893	1308	1246	1398	1191	1334	1195	1342	1622	934	1476	1245	1256	962	1537	1017	1035	1241	1134	1225	1359	911	1168	966	1438	1104	188	1591	927	1548	1317	1722	1379	1276	1279	1041	1331	1272	1103	1113	1611	1409	1641					
9	Число недействительных избирательных бюллетеней	757	23	12	5	22	14	15	11	15	5	25	23	15	13	18	12	11	9	15	24	22	17	17	22	15	6	16	16	11	20	11	15	10	20	13	2	21	9	14	16	16	13	12	12	22	14	13	12	16	23	15	9					
10	Число действительных избирательных бюллетеней	62876	937	1206	910	1110	1132	1397	1128	1366	914	1382	1259	1407	1210	1358	1219	1365	1645	932	1473	1251	1264	963	1544	1030	1054	1248	1138	1226	1365	928	1168	974	1432	1102	260	1591	940	1552	1322	1724	1380	1281	1288	1028	1330	1270	1097	1112	1604	1414	1646					
11	Число полученных открепительных  удостоверений	2270	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	20	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1183	19	19	11	21	20	25	25	18	17	40	22	29	25	29	18	26	24	20	19	22	19	15	22	18	17	25	22	19	28	22	17	18	25	16	1	26	13	34	25	40	29	21	24	28	26	29	28	17	40	28	42					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1019	12	6	10	15	27	18	13	32	14	20	19	24	27	15	9	15	21	14	88	21	22	21	26	9	24	19	15	14	17	20	21	15	25	14	87	24	7	26	13	20	5	16	6	10	16	14	25	5	20	17	26					
14	Число неиспользованных открепительных удостоверений	1087	26	26	34	24	25	20	20	27	28	5	23	16	20	16	27	19	21	25	26	23	26	30	23	27	28	20	23	26	17	23	28	27	20	29	19	19	32	11	20	5	16	24	21	17	19	16	17	28	5	17	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	157	2	4	5	3	8	4	6	0	2	3	1	0	6	2	2	2	3	6	1	7	4	2	2	2	7	2	2	1	3	2	5	0	4	1	0	3	0	5	2	4	1	7	6	1	4	4	2	1	6	2	5					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	963	12	15	17	10	20	18	10	27	11	28	24	25	22	16	24	23	23	8	27	26	24	9	26	14	18	17	23	14	22	15	14	23	18	22	2	19	16	19	28	33	15	23	12	13	18	14	13	16	32	24	21					
