Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:     Алексеевский район																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №3067					
1	"Число избирателей, внесенных в списки"	45392	2673	1918	1911	1893	1909	1593	2656	2656	2043	1795	2219	1559	1900	2367	1890	2025	1754	1875	2017	2275	2302	1720	442					
2	"Число бюллетеней, полученных участковыми комиссиями"	45200	2600	1900	1900	1800	1900	2600	2600	2600	2000	1800	2100	1600	1900	2300	1700	2000	1700	1800	1700	2200	2200	1700	600					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	26878	1588	1115	1217	1149	1097	1543	1548	1471	1138	1044	1284	892	1183	1469	1097	1139	1026	1175	862	1448	1176	1021	196					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	998	45	37	13	37	52	50	49	57	43	29	61	48	42	24	42	61	28	28	10	33	48	26	135					
6	Число погашенных бюллетеней	17319	967	746	670	614	750	1007	1003	1072	819	725	755	660	675	807	561	800	646	597	828	719	976	653	269					
7	Число бюллетеней в переносных ящиках для голосования	998	45	37	13	37	52	50	49	57	43	29	61	48	42	24	42	61	28	28	10	33	48	26	135					
8	Число бюллетеней в стационарных ящиках для голосования	26809	1588	1113	1213	1141	1097	1537	1548	1471	1134	1043	1284	892	1176	1469	1095	1139	1023	1147	862	1444	1176	1021	196					
9	Число недействительных бюллетеней	249	13	14	10	8	19	24	13	12	15	16	5	8	4	13	3	5	17	11	6	9	3	14	7					
10	Число действительных бюллетеней	27558	1620	1136	1216	1170	1130	1563	1584	1516	1162	1056	1340	932	1214	1480	1134	1195	1034	1164	866	1468	1221	1033	324					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1298	45	50	50	50	50	40	40	70	60	50	50	30	30	40	50	30	25	30	320	70	68	50	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	800	29	19	20	13	27	24	28	32	24	24	25	23	25	34	16	16	18	23	292	25	39	24	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	592	41	19	15	21	17	50	25	15	24	10	21	18	29	18	25	36	19	39	26	61	27	16	20					
14	Число погашенных открепительных удостоверений	498	16	31	30	37	23	16	12	38	36	26	25	7	5	6	34	14	7	7	28	45	29	26	0					
15	Число открепительных удостоверений выданных ТИК	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	5	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	133	6	4	4	4	4	3	6	22	4	5	1	7	4	8	6	5	3	3	14	4	4	8	4					
		0.47%	0.36%	0.34%	0.32%	0.33%	0.34%	0.18%	0.37%	1.43%	0.33%	0.46%	0.07%	0.74%	0.32%	0.53%	0.52%	0.41%	0.28%	0.25%	1.60%	0.27%	0.32%	0.76%	1.20%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2899	204	88	125	150	111	145	173	124	91	77	225	76	198	214	124	94	91	105	97	169	138	72	8					
		10.42%	12.49%	7.65%	10.19%	12.73%	9.66%	9.13%	10.83%	8.11%	7.73%	7.18%	16.72%	8.08%	16.25%	14.33%	10.90%	7.83%	8.65%	8.93%	11.12%	11.44%	11.27%	6.87%	2.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	492	18	29	28	17	19	17	32	29	23	16	25	18	17	27	18	22	25	26	10	23	24	16	13					
		1.76%	1.10%	2.52%	2.28%	1.44%	1.65%	1.07%	2.00%	1.89%	1.95%	1.49%	1.85%	1.91%	1.39%	1.80%	1.58%	1.83%	2.37%	2.21%	1.14%	1.55%	1.96%	1.52%	3.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4860	343	145	222	212	184	272	280	251	226	177	309	167	204	299	201	187	201	248	113	236	224	130	29					
		17.47%	21.00%	12.60%	18.10%	17.99%	16.01%	17.13%	17.53%	16.42%	19.20%	16.51%	22.97%	17.76%	16.74%	20.02%	17.67%	15.58%	19.12%	21.10%	12.95%	15.97%	18.30%	12.41%	8.76%					
22	"5. ""За Русь Святую"""	115	1	6	3	4	12	2	7	5	5	6	5	4	4	7	5	3	5	7	4	9	2	8	1					
		0.41%	0.06%	0.52%	0.24%	0.33%	1.04%	0.12%	0.43%	0.32%	0.42%	0.55%	0.37%	0.42%	0.32%	0.46%	0.43%	0.25%	0.47%	0.59%	0.45%	0.60%	0.16%	0.76%	0.30%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	3	1	3	2	5	1	2	4	3	3	2	0	0	1	2	5	2	1	6	3	0	2	0					
		0.18%	0.18%	0.08%	0.24%	0.16%	0.43%	0.06%	0.12%	0.26%	0.25%	0.27%	0.14%	0.0%	0.0%	0.06%	0.17%	0.41%	0.19%	0.08%	0.68%	0.20%	0.0%	0.19%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	333	23	17	16	7	17	11	24	32	4	7	14	8	18	9	7	14	15	15	13	15	26	19	2					
		1.19%	1.40%	1.47%	1.30%	0.59%	1.47%	0.69%	1.50%	2.09%	0.33%	0.65%	1.04%	0.85%	1.47%	0.60%	0.61%	1.16%	1.42%	1.27%	1.49%	1.01%	2.12%	1.81%	0.60%					
25	"8. ""Народно-республиканская партия России"""	15	1	0	0	0	0	0	2	1	3	0	1	1	0	0	3	1	1	0	0	0	0	1	0					
		0.05%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.06%	0.25%	0.0%	0.07%	0.10%	0.0%	0.0%	0.26%	0.08%	0.09%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	189	8	3	9	7	8	16	10	8	5	11	6	7	6	14	7	9	5	5	7	15	16	6	1					
