Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Донской район																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №3326	УИК №3327	УИК №3328	УИК №3329					
1	"Число избирателей, внесенных в список избирателей"	30094	1760	1603	1340	327	1158	1789	866	1617	1814	1672	2126	2398	2176	2113	1230	2453	1687	293	187	761	724					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26000	1300	1300	1400	300	1100	1400	900	1300	1400	1300	1800	2000	1700	1600	1100	1900	1300	800	200	900	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	21596	904	1086	1090	215	842	1105	823	1167	1202	1230	1580	1783	1413	1351	999	1767	1250	293	11	761	724					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	714	25	47	36	7	34	21	24	27	26	20	26	45	37	46	13	75	32	0	173	0	0					
6	Число погашенных избирательных бюллетеней	3690	371	167	274	78	224	274	53	106	172	50	194	172	250	203	88	58	18	507	16	139	276					
7	Число избирательных бюллетеней в переносных ящиках для голосования	714	25	47	36	7	34	21	24	27	26	20	26	45	37	46	13	75	32	0	173	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21447	901	1086	1090	215	842	1105	823	1167	1202	1230	1580	1783	1413	1351	999	1623	1248	293	11	761	724					
9	Число недействительных избирательных бюллетеней	293	23	19	18	2	13	13	9	14	13	14	9	0	47	16	13	21	0	3	9	17	20					
10	Число действительных избирательных бюллетеней	21868	903	1114	1108	220	863	1113	838	1180	1215	1236	1597	1828	1403	1381	999	1677	1280	290	175	744	704					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	615	40	40	40	15	30	40	30	40	30	40	50	40	40	40	20	50	30	0	0	0	0					
