Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Саровская городская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072					
1	"Число избирателей, внесенных в списки избирателей"	76487	1709	1567	1205	2825	2150	2246	2205	2886	2181	2125	2260	2408	2591	2078	2146	1968	1922	1924	1974	2063	2172	2072	2000	2111	2036	2237	2134	2007	2191	2219	1980	2096	2007	2239	2092	2461					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	70800	1500	1200	1000	2500	2000	2000	2000	2500	2000	2000	2000	2000	2500	2000	2000	1950	1900	1900	1950	2000	2000	2000	2000	2000	2000	2000	2000	1950	2000	2000	1950	2000	2000	2000	2000	2000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	43977	975	789	653	1805	1248	1303	1215	1593	1149	1244	1339	1471	1337	1305	898	1150	1150	1182	1152	1215	1303	1187	1177	1238	1208	1204	1269	1223	1197	1277	1172	1230	1148	1362	1197	1412					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1088	19	11	9	35	17	10	9	24	11	10	20	9	378	67	4	36	24	8	17	20	21	41	22	29	34	22	19	14	27	26	17	16	16	17	16	13					
6	Число погашенных избирательных бюллетеней	25734	506	400	338	660	735	687	776	883	840	746	641	520	785	628	1098	764	726	710	781	765	676	772	801	732	758	774	712	713	776	697	761	754	836	621	787	575					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1088	19	11	9	35	17	10	9	24	11	10	20	9	378	67	4	36	24	8	17	20	21	41	22	29	34	22	19	14	27	26	17	16	16	17	16	13					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	43947	975	789	653	1805	1248	1302	1215	1591	1149	1244	1339	1471	1336	1305	898	1148	1150	1182	1151	1214	1299	1186	1173	1238	1207	1201	1269	1223	1196	1276	1172	1227	1146	1362	1196	1411					
9	Число недействительных избирательных бюллетеней	520	9	2	3	21	16	7	20	15	11	15	16	21	20	18	9	18	11	8	15	17	14	14	14	15	20	11	19	13	17	15	9	20	17	21	10	19					
10	Число действительных избирательных бюллетеней	44515	985	798	659	1819	1249	1305	1204	1600	1149	1239	1343	1459	1694	1354	893	1166	1163	1182	1153	1217	1306	1213	1181	1252	1221	1212	1269	1224	1206	1287	1180	1223	1145	1358	1202	1405					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	952	27	27	27	91	27	27	22	27	27	27	27	26	77	18	14	27	17	17	17	17	17	22	17	23	27	27	27	36	41	17	17	17	17	22	22	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	707	12	27	5	73	14	14	19	26	7	16	18	9	73	14	13	12	12	12	15	11	13	18	17	22	26	27	23	22	40	13	15	12	9	17	16	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	264	8	3	4	4	5	6	6	14	7	3	4	4	7	45	5	13	5	3	2	4	6	12	2	5	12	12	7	6	10	4	4	10	0	6	8	8					
14	Число погашенных неиспользованных открепительных удостоверений	245	15	0	22	18	13	13	3	1	20	11	9	17	4	4	1	15	5	5	2	6	4	4	0	1	1	0	4	14	1	4	2	5	8	5	6	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	25	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	1434	16	14	6	36	44	38	46	63	34	49	38	33	46	49	26	37	35	32	48	47	45	57	45	41	41	36	45	38	41	49	43	46	42	47	44	37					
		3.18%	1.61%	1.75%	0.91%	1.96%	3.48%	2.90%	3.76%	3.90%	2.93%	3.91%	2.80%	2.23%	2.68%	3.57%	2.88%	3.13%	2.98%	2.69%	4.11%	3.81%	3.41%	4.65%	3.77%	3.24%	3.30%	2.94%	3.49%	3.07%	3.35%	3.76%	3.62%	3.70%	3.61%	3.41%	3.63%	2.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	833	23	10	2	20	22	25	28	44	31	23	17	24	22	28	18	9	22	17	18	19	21	28	22	20	32	32	37	26	34	27	26	23	16	27	15	25					
