Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Альметьевская городская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820					
1	"Число избирателей, включенных в списки избирателей"	106763	2297	1941	2010	735	1590	2159	2071	2469	1862	2510	1792	2060	2083	1957	2054	1983	1974	1576	2743	2422	1609	420	2528	883	828	2156	2458	1879	2206	1980	2117	2227	1955	2122	1714	2128	1652	1940	2106	1973	2308	2333	1872	1952	2114	1971	2025	2156	2114	2254	2557	1205	979	1684	323	1243	504					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	104500	2200	1900	1950	700	1500	2100	2050	2500	1800	2450	1800	2000	2100	1950	1950	2000	1950	1500	2700	2350	1550	450	2500	900	800	2100	2400	1850	2200	1950	2100	2200	1900	2050	1700	2050	1600	1900	2050	1950	2200	2300	1800	1950	2100	1950	2000	2150	2100	2200	2500	1200	800	1700	320	1150	430					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	86006	1733	1531	1546	559	1265	1664	1536	2021	1472	2290	1493	1585	1794	1559	1598	1481	1477	1377	2088	1997	1336	259	2142	686	644	1847	2195	1482	1859	1494	1641	1727	1472	1582	1306	1690	1337	1545	1702	1520	1808	1839	1572	1738	1572	1682	1667	1882	1740	1839	2175	1093	775	1397	237	1038	420					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4225	120	143	223	47	109	108	60	162	18	38	33	15	61	51	63	94	95	73	193	72	70	161	98	22	41	35	90	45	60	116	115	125	91	193	124	93	92	53	59	104	55	73	37	56	47	35	28	24	38	23	40	58	9	37	83	12	5					
6	Число погашенных избирательных бюллетеней	14269	347	226	181	94	126	328	454	317	310	122	274	400	245	340	289	425	378	50	419	281	144	30	260	192	115	218	115	323	281	340	344	348	337	275	270	267	171	302	289	326	337	388	191	156	481	233	305	244	322	338	285	49	16	266	0	100	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4225	120	143	223	47	109	108	60	162	18	38	33	15	61	51	63	94	95	73	193	72	70	161	98	22	41	35	90	45	60	116	115	125	91	193	124	93	92	53	59	104	55	73	37	56	47	35	28	24	38	23	40	58	9	37	83	12	5					
8	Число бюллетеней в стационарных ящиках для голосования	85994	1733	1531	1543	559	1265	1664	1536	2021	1472	2290	1493	1585	1794	1559	1598	1481	1477	1377	2084	1997	1336	259	2142	686	644	1847	2195	1482	1859	1494	1641	1724	1472	1582	1306	1690	1337	1545	1702	1518	1808	1839	1572	1738	1572	1682	1667	1882	1740	1839	2175	1093	775	1397	237	1038	420					
9	Число недействительных избирательных бюллетеней	792	4	0	26	48	14	20	10	0	6	23	3	5	19	44	5	17	8	4	48	0	0	7	26	6	8	37	9	12	0	19	20	9	19	0	13	37	26	8	10	14	19	31	8	0	13	17	15	27	0	11	8	12	16	17	0	7	7					
10	Число действительных избирательных бюллетеней	89427	1849	1674	1740	558	1360	1752	1586	2183	1484	2305	1523	1595	1836	1566	1656	1558	1564	1446	2229	2069	1406	413	2214	702	677	1845	2276	1515	1919	1591	1736	1840	1544	1775	1417	1746	1403	1590	1751	1608	1844	1881	1601	1794	1606	1700	1680	1879	1778	1851	2207	1139	768	1417	320	1043	418					
11	Число полученных открепительных  удостоверений	1980	35	35	25	20	20	35	25	35	35	50	35	40	45	35	35	45	40	40	57	90	30	0	30	25	25	40	55	30	35	40	40	35	35	35	38	30	30	20	40	30	35	45	30	30	40	40	30	45	35	45	55	20	20	35	0	35	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1497	19	20	18	5	15	18	15	35	32	37	32	40	37	28	24	26	38	39	57	90	22	0	16	25	8	24	32	21	33	27	35	34	19	35	37	25	17	20	36	25	31	33	17	18	33	21	26	27	23	45	37	12	7	35	0	12	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	663	2	18	34	9	30	13	7	8	12	14	11	12	10	4	9	14	9	19	39	16	17	17	14	4	3	11	12	6	13	15	15	22	7	31	9	12	12	4	10	9	7	4	3	5	12	4	14	13	7	14	13	6	2	13	0	7	6					
14	Число неиспользованных открепительных удостоверений	483	16	15	7	15	5	17	10	0	3	13	3	0	8	7	11	19	2	1	0	0	8	0	14	0	17	16	23	9	2	13	5	1	16	0	1	5	13	0	4	5	4	12	13	12	7	19	4	18	12	0	18	8	13	0	0	23	16					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	19	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	1135	8	23	16	11	22	35	31	28	22	16	13	14	7	14	11	17	20	27	36	10	19	6	54	11	5	49	16	31	22	23	5	13	13	24	20	30	14	17	20	19	33	34	29	8	18	14	21	35	6	23	37	18	14	12	6	23	12					
		1.26%	0.43%	1.37%	0.91%	1.82%	1.60%	1.98%	1.94%	1.28%	1.48%	0.69%	0.85%	0.88%	0.38%	0.87%	0.66%	1.08%	1.27%	1.86%	1.58%	0.48%	1.35%	1.43%	2.41%	1.55%	0.73%	2.60%	0.70%	2.03%	1.15%	1.43%	0.28%	0.70%	0.83%	1.35%	1.40%	1.68%	0.98%	1.06%	1.14%	1.17%	1.77%	1.78%	1.80%	0.45%	1.11%	0.82%	1.24%	1.84%	0.34%	1.24%	1.67%	1.56%	1.79%	0.84%	1.88%	2.19%	2.82%					
19	Жириновский Владимир Вольфович	4457	124	75	41	36	46	129	59	112	38	62	42	85	38	106	157	65	54	77	67	60	128	36	157	53	49	73	28	104	88	35	60	170	96	77	51	122	53	67	30	87	169	147	84	16	171	76	147	145	35	46	96	36	34	70	13	118	17					
		4.94%	6.69%	4.48%	2.32%	5.94%	3.35%	7.28%	3.70%	5.13%	2.55%	2.66%	2.75%	5.31%	2.05%	6.58%	9.45%	4.13%	3.44%	5.31%	2.94%	2.90%	9.10%	8.57%	7.01%	7.49%	7.15%	3.88%	1.23%	6.81%	4.59%	2.17%	3.42%	9.19%	6.14%	4.34%	3.57%	6.84%	3.71%	4.19%	1.70%	5.36%	9.07%	7.69%	5.22%	0.89%	10.56%	4.43%	8.67%	7.61%	1.97%	2.47%	4.33%	3.13%	4.34%	4.88%	4.06%	11.24%	4.00%					
20	Зюганов Геннадий Андреевич	18685	498	411	463	69	215	272	386	324	352	603	366	404	244	374	265	401	327	236	568	500	263	93	425	192	153	200	518	278	263	318	441	326	373	295	331	534	279	321	472	233	279	342	291	456	525	250	345	386	521	400	495	136	124	270	44	142	93					
