Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Киясовская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321					
1	"Число избирателей, внесенных в список избирателей"	9006	2734	966	410	464	545	150	179	154	283	164	332	132	567	162	224	171	284	509	145	190	241					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8910	2750	920	390	450	540	130	170	150	270	160	340	130	570	160	230	170	290	510	140	190	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5604	1718	528	259	297	354	101	94	114	147	116	213	78	366	104	180	123	171	304	94	104	139					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	479	91	75	5	27	22	9	15	9	31	8	21	5	16	12	9	25	25	22	11	14	27					
6	Число погашенных избирательных бюллетеней	2827	941	317	126	126	164	20	61	27	92	36	106	47	188	44	41	22	94	184	35	72	84					
7	Число избирательных бюллетеней в переносных ящиках для голосования	479	91	75	5	27	22	9	15	9	31	8	21	5	16	12	9	25	25	22	11	14	27					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5600	1714	528	259	297	354	101	94	114	147	116	213	78	366	104	180	123	171	304	94	104	139					
9	Число недействительных избирательных бюллетеней	84	34	16	3	5	0	1	2	2	1	2	4	1	3	2	1	1	4	1	1	0	0					
10	Число действительных избирательных бюллетеней	5995	1771	587	261	319	376	109	107	121	177	122	230	82	379	114	188	147	192	325	104	118	166					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	194	42	10	10	10	10	3	3	10	10	3	10	3	12	5	5	5	8	10	9	9	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	115	40	5	1	3	5	0	3	7	0	3	10	0	12	0	5	3	8	3	0	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	73	17	5	5	8	6	3	1	5	1	2	6	0	4	2	2	1	1	1	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	79	2	5	9	7	5	3	0	3	10	0	0	3	0	5	0	2	0	7	9	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	3	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0					
