Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Ростовская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716									
1	"Число избирателей, включенных в список избирателей"	53876	2281	2582	2727	1616	1853	1651	2740	1251	2435	2395	2358	2793	360	358	176	544	413	367	968	163	220	135	111	370	202	78	624	2124	1864	213	330	657	426	226	724	965	796	1562	2063	2023	437	2488	946	476	2073	1409	303									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51750	2200	2400	2650	1500	1750	1600	2700	1200	2300	2250	2250	2650	350	350	180	530	370	350	950	170	220	140	105	360	195	70	570	2000	1800	220	320	640	410	200	720	950	800	1500	2000	2000	400	2400	930	450	2000	1350	300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	29452	1275	1461	1677	844	1090	823	1396	584	1332	1463	1405	1701	143	180	72	239	148	212	501	71	101	67	69	200	104	21	284	1031	1027	91	183	342	243	107	413	477	352	845	1398	1193	263	1482	398	287	1035	655	167									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2897	41	55	66	56	43	55	74	34	138	67	98	60	73	56	38	113	143	31	91	14	46	9	16	48	34	23	105	117	111	32	33	97	27	44	55	58	30	64	49	62	47	44	160	25	102	92	21									
6	Число погашенных избирательных бюллетеней	19401	884	884	907	600	617	722	1230	582	830	720	747	889	134	114	70	178	79	107	358	85	73	64	20	112	57	26	181	852	662	97	104	201	140	49	252	415	418	591	553	745	90	874	372	138	863	603	112									
