Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Черемисиновского района																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171					
1	"Число избирателей, внесенных в списки избирателей"	9007	1733	1637	244	259	448	346	359	273	182	323	287	174	183	265	356	112	192	412	338	163	237	127	184	173					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8290	1570	1500	220	240	400	320	330	260	170	290	270	160	170	250	330	110	180	400	310	150	220	110	170	160					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	4751	967	907	148	138	184	160	185	109	101	189	165	95	62	166	179	55	112	245	161	61	112	51	122	77					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1510	48	32	50	53	131	112	71	58	40	66	62	55	77	44	88	33	37	99	99	65	50	50	41	49					
6	Число погашенных избирательных бюллетеней	2029	555	561	22	49	85	48	74	93	29	35	43	10	31	40	63	22	31	56	50	24	58	9	7	34					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1510	48	32	50	53	131	112	71	58	40	66	62	55	77	44	88	33	37	99	99	65	50	50	41	49					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4749	965	907	148	138	184	160	185	109	101	189	165	95	62	166	179	55	112	245	161	61	112	51	122	77					
9	Число недействительных избирательных бюллетеней	71	9	16	3	1	5	2	5	1	2	4	2	1	6	1	4	1	0	1	0	0	4	0	3	0					
10	Число действительных избирательных бюллетеней	6188	1004	923	195	190	310	270	251	166	139	251	225	149	133	209	263	87	149	343	260	126	158	101	160	126					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	231	55	42	3	4	10	8	5	7	3	5	8	2	3	14	10	2	3	16	11	7	6	2	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	181	45	35	2	3	10	8	5	7	1	3	5	2	3	12	7	1	3	10	9	2	6	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	34	10	2	1	2	3	2	1	1	0	2	2	1	0	1	1	1	0	3	0	0	0	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	50	10	7	1	1	0	0	0	0	2	2	3	0	0	2	3	1	0	6	2	5	0	2	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
