Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Ветлужская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №488	УИК №489	УИК №490	УИК №492	УИК №494	УИК №495	УИК №496	УИК №497					
1	"Число избирателей, внесенных в список избирателей"	12735	982	1077	1521	1121	1049	800	948	235	280	406	1340	150	339	315	209	127	516	308	233	280	273	226					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12900	980	1050	1510	1100	1060	820	930	270	310	440	1360	160	370	320	210	130	520	320	240	270	300	230					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6629	489	497	796	557	527	388	416	163	146	198	813	103	197	134	145	75	250	165	142	103	141	184					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1169	57	37	47	37	40	114	67	21	70	97	46	28	34	89	35	32	68	65	23	85	62	15					
6	Число погашенных избирательных бюллетеней	5102	434	516	667	506	493	318	447	86	94	145	501	29	139	97	30	23	202	90	75	82	97	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1169	57	37	47	37	40	114	67	21	70	97	46	28	34	89	35	32	68	65	23	85	62	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6628	489	497	796	557	526	388	416	163	146	198	813	103	197	134	145	75	250	165	142	103	141	184					
9	Число недействительных избирательных бюллетеней	59	2	5	4	3	8	3	5	0	1	6	10	2	1	1	2	0	1	2	0	2	0	1					
10	Число действительных избирательных бюллетеней	7738	544	529	839	591	558	499	478	184	215	289	849	129	230	222	178	107	317	228	165	186	203	198					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	396	24	22	17	30	27	22	26	32	27	23	31	10	16	15	9	3	14	9	6	7	20	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	284	13	14	16	29	13	8	5	31	27	23	30	10	16	15	9	3	2	0	0	0	20	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	130	8	13	23	14	8	3	4	1	7	3	9	2	4	5	3	5	2	2	2	5	2	5					
14	Число погашенных неиспользованных открепительных удостоверений	112	11	8	1	1	14	14	21	1	0	0	1	0	0	0	0	0	12	9	6	7	0	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	815	55	31	106	70	37	59	71	10	25	35	103	12	25	32	16	5	39	30	16	7	21	10					
		10.45%	10.07%	5.81%	12.57%	11.78%	6.54%	11.75%	14.70%	5.43%	11.57%	11.86%	11.99%	9.16%	10.82%	14.35%	8.89%	4.67%	12.26%	13.04%	9.70%	3.72%	10.34%	5.03%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1036	64	29	106	91	72	107	100	32	36	34	88	25	37	33	17	13	55	13	19	27	30	8					
		13.29%	11.72%	5.43%	12.57%	15.32%	12.72%	21.31%	20.70%	17.39%	16.67%	11.53%	10.24%	19.08%	16.02%	14.80%	9.44%	12.15%	17.30%	5.65%	11.52%	14.36%	14.78%	4.02%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	2	5	2	7	4	6	4	1	1	7	2	1	1	2	1	1	3	2	0	1	1	1					
		0.71%	0.37%	0.94%	0.24%	1.18%	0.71%	1.20%	0.83%	0.54%	0.46%	2.37%	0.23%	0.76%	0.43%	0.90%	0.56%	0.93%	0.94%	0.87%	0.00%	0.53%	0.49%	0.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2416	196	213	306	212	186	117	125	76	62	65	349	34	50	59	55	41	84	38	36	39	50	23					
		30.99%	35.90%	39.89%	36.30%	35.69%	32.86%	23.31%	25.88%	41.30%	28.70%	22.03%	40.63%	25.95%	21.65%	26.46%	30.56%	38.32%	26.42%	16.52%	21.82%	20.74%	24.63%	11.56%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	86	3	4	8	8	9	10	5	3	2	8	12	1	1	6	2	0	1	2	1	0	0	0					
		1.10%	0.55%	0.75%	0.95%	1.35%	1.59%	1.99%	1.04%	1.63%	0.93%	2.71%	1.40%	0.76%	0.43%	2.69%	1.11%	0.00%	0.31%	0.87%	0.61%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3302	223	247	307	201	248	197	171	62	88	137	290	56	116	88	86	47	135	142	92	112	101	156					
		42.35%	40.84%	46.25%	36.42%	33.84%	43.82%	39.24%	35.40%	33.70%	40.74%	46.44%	33.76%	42.75%	50.22%	39.46%	47.78%	43.93%	42.45%	61.74%	55.76%	59.57%	49.75%	78.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	0	4	2	2	3	2	0	1	3	5	0	0	2	1	0	0	1	1	0	0	0					
		0.36%	0.18%	0.00%	0.47%	0.34%	0.35%	0.60%	0.41%	0.00%	0.46%	1.02%	0.58%	0.00%	0.00%	0.90%	0.56%	0.00%	0.00%	0.43%	0.61%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
