Выборы Президента Российской Федерации																																																																							
Дата голосования: 04.03.2012																																																																							
																																																																							
Наименование Избирательной комиссии:    Петушинская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	60																																																																					
																																																																							
		Сумма	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210									
1	Число избирателей, включенных в список избирателей	54495	1461	1885	797	405	582	1657	1817	1906	882	910	643	492	575	188	260	469	939	671	332	585	731	797	889	316	123	154	101	341	221	194	149	1094	563	1470	1478	1472	1222	1632	1534	2568	1695	1481	1639	1334	334	2586	2691	718	411	440	286	304	90	254	183	658	2142	2583	12	149									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	49430	1300	1700	700	370	530	1500	1660	1720	800	830	580	450	460	160	230	440	850	560	300	530	680	730	810	280	110	140	100	300	200	170	130	1000	520	1340	1360	1350	1130	1450	1400	2300	1500	1330	1500	1210	300	2350	2450	660	310	390	270	270	100	230	170	580	1920	2320	100	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	24246	511	849	343	185	237	874	915	783	301	360	294	222	174	82	143	230	333	396	92	248	216	342	346	148	35	69	52	121	89	63	65	420	136	636	650	646	710	687	803	1206	761	784	761	547	162	1299	1314	401	187	119	118	130	45	105	65	288	956	1046	12	134									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1939	23	19	19	19	7	36	17	48	55	24	15	18	109	8	17	3	75	16	59	28	89	24	83	24	15	25	14	56	16	24	18	74	71	38	59	38	8	49	7	25	47	24	33	17	8	27	39	30	30	70	21	32	10	29	26	52	25	47	0	0									
6	Число погашенных избирательных бюллетеней	23245	766	832	338	166	286	590	728	889	444	446	271	210	177	70	70	207	442	148	149	254	375	364	381	108	60	46	34	123	95	83	47	506	313	666	651	666	412	714	590	1069	692	522	706	646	130	1024	1097	229	93	201	131	108	45	96	79	240	939	1227	88	166									
