Выборы Президента Российской Федерации																																															
Дата голосования: 18.03.2018																																															
																																															
Наименование Избирательной комиссии:    Пожарская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																													
																																															
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536									
1	"Число избирателей, включенных в список избирателей"	23172	151	1077	493	177	475	553	172	83	119	424	583	977	502	1104	472	988	1040	1087	1084	913	312	1061	670	1018	718	1026	971	1061	561	399	652	131	205	479	1136	298									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23800	153	1105	505	180	485	577	176	78	122	397	597	1005	520	1145	485	1035	1070	1090	1115	933	324	1098	655	1048	755	1035	992	1083	575	409	695	133	210	510	1195	310									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13043	83	575	188	79	231	254	75	33	52	250	321	507	334	695	275	593	631	649	626	408	119	623	383	659	399	603	609	678	328	172	334	79	132	263	608	195									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	513	7	72	32	2	24	14	6	0	1	12	20	8	4	7	11	17	25	19	15	10	2	25	20	14	3	10	15	10	24	21	24	0	4	12	14	9									
6	Число погашенных избирательных бюллетеней	10244	63	458	285	99	230	309	95	45	69	135	256	490	182	443	199	425	414	422	474	515	203	450	252	375	353	422	368	395	223	216	337	54	74	235	573	106									
7	Число избирательных бюллетеней в переносных ящиках для голосования	513	7	72	32	2	24	14	6	0	1	12	20	8	4	7	11	17	25	19	15	10	2	25	20	14	3	10	15	10	24	21	24	0	4	12	14	9									
8	Число бюллетеней в стационарных ящиках для голосования	13038	83	575	188	79	231	254	75	33	52	250	321	507	334	695	275	593	631	649	625	407	119	623	383	659	399	603	609	676	328	172	334	79	132	263	607	195									
9	Число недействительных избирательных бюллетеней	315	3	14	5	3	9	6	1	0	2	7	4	16	8	20	11	9	11	18	15	15	6	18	10	14	12	11	16	18	3	1	7	1	2	0	17	2									
10	Число действительных избирательных бюллетеней	13236	87	633	215	78	246	262	80	33	51	255	337	499	330	682	275	601	645	650	625	402	115	630	393	659	390	602	608	668	349	192	351	78	134	275	604	202									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
13	Бабурин Сергей Николаевич	115	2	7	3	2	2	4	1	0	1	3	1	3	2	8	2	3	4	2	5	1	0	8	5	6	3	7	3	9	0	1	5	1	0	1	7	3									
		0.85%	2.22%	1.08%	1.36%	2.47%	0.78%	1.49%	1.23%	0.00%	1.89%	1.15%	0.29%	0.58%	0.59%	1.14%	0.70%	0.49%	0.61%	0.30%	0.78%	0.24%	0.00%	1.23%	1.24%	0.89%	0.75%	1.14%	0.48%	1.31%	0.00%	0.52%	1.40%	1.27%	0.00%	0.36%	1.13%	1.47%									
14	Грудинин Павел Николаевич	3872	15	180	53	12	82	79	25	4	6	59	102	181	94	248	80	203	207	207	166	137	38	191	115	174	115	192	199	204	101	46	89	5	2	24	169	68									
		28.57%	16.67%	27.82%	24.09%	14.81%	32.16%	29.48%	30.86%	12.12%	11.32%	22.52%	29.91%	35.15%	27.81%	35.33%	27.97%	33.28%	31.55%	30.99%	25.94%	32.85%	31.40%	29.48%	28.54%	25.85%	28.61%	31.32%	31.89%	29.74%	28.69%	23.83%	24.86%	6.33%	1.47%	8.73%	27.21%	33.33%									
15	Жириновский Владимир Вольфович	1068	19	72	24	7	20	17	3	5	8	37	25	40	20	33	20	39	37	38	40	42	11	42	24	63	34	55	62	52	32	18	36	6	7	9	56	15									
		7.88%	21.11%	11.13%	10.91%	8.64%	7.84%	6.34%	3.70%	15.15%	15.09%	14.12%	7.33%	7.77%	5.92%	4.70%	6.99%	6.39%	5.64%	5.69%	6.25%	10.07%	9.09%	6.48%	5.96%	9.36%	8.46%	8.97%	9.94%	7.58%	9.09%	9.33%	10.06%	7.59%	5.15%	3.27%	9.02%	7.35%									
16	Путин Владимир Владимирович	7802	49	356	130	57	136	155	50	24	33	152	207	259	201	371	166	336	379	393	392	212	65	368	236	394	229	330	333	379	202	119	204	65	122	231	356	111									
		57.58%	54.44%	55.02%	59.09%	70.37%	53.33%	57.84%	61.73%	72.73%	62.26%	58.02%	60.70%	50.29%	59.47%	52.85%	58.04%	55.08%	57.77%	58.83%	61.25%	50.84%	53.72%	56.79%	58.56%	58.54%	56.97%	53.83%	53.37%	55.25%	57.39%	61.66%	56.98%	82.28%	89.71%	84.00%	57.33%	54.41%									
17	Собчак Ксения Анатольевна	138	1	6	3	0	3	2	0	0	3	1	2	5	5	12	0	10	4	5	8	6	0	11	9	7	1	5	0	7	7	1	6	0	0	1	5	2									
		1.02%	1.11%	0.93%	1.36%	0.00%	1.18%	0.75%	0.00%	0.00%	5.66%	0.38%	0.59%	0.97%	1.48%	1.71%	0.00%	1.64%	0.61%	0.75%	1.25%	1.44%	0.00%	1.70%	2.23%	1.04%	0.25%	0.82%	0.00%	1.02%	1.99%	0.52%	1.68%	0.00%	0.00%	0.36%	0.81%	0.98%									
18	Сурайкин Максим Александрович	96	0	6	1	0	3	2	0	0	0	0	0	3	2	0	3	3	6	2	3	1	0	3	3	4	2	8	7	8	2	3	8	1	3	4	3	2									
