Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Кирилловская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542					
1	"Число избирателей, внесенных в список избирателей"	13349	1060	2113	1886	1264	278	242	396	487	350	184	398	200	661	153	554	1105	290	290	525	177	409	254	73					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12790	1000	2100	1900	1200	250	200	350	450	350	170	350	180	650	130	500	1100	270	250	500	170	400	250	70					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6201	553	1020	1053	638	151	78	141	284	164	68	152	100	239	71	237	397	125	95	236	56	198	110	35					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1333	38	59	42	21	28	88	94	40	52	41	78	33	101	27	125	190	50	52	69	49	30	20	6					
6	Число погашенных избирательных бюллетеней	5256	409	1021	805	541	71	34	115	126	134	61	120	47	310	32	138	513	95	103	195	65	172	120	29					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1333	38	59	42	21	28	88	94	40	52	41	78	33	101	27	125	190	50	52	69	49	30	20	6					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6201	553	1020	1053	638	151	78	141	284	164	68	152	100	239	71	237	397	125	95	236	56	198	110	35					
9	Число недействительных избирательных бюллетеней	130	13	19	7	15	3	1	1	7	3	2	5	3	4	3	13	7	0	3	7	2	8	4	0					
10	Число действительных избирательных бюллетеней	7404	578	1060	1088	644	176	165	234	317	213	107	225	130	336	95	349	580	175	144	298	103	220	126	41					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	460	20	50	60	30	15	5	10	15	15	5	30	5	20	10	30	20	15	10	15	20	30	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	238	18	46	52	22	1	1	0	7	2	0	23	5	7	2	8	7	13	2	7	9	4	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	240	17	42	37	15	3	13	1	11	10	1	6	11	6	7	10	16	3	9	9	5	3	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	222	2	4	8	8	14	4	10	8	13	5	7	0	13	8	22	13	2	8	8	11	26	18	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	1	2	2	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1492	144	284	291	129	32	13	19	53	39	21	35	11	49	17	51	92	33	21	67	21	44	21	5					
		19.80%	24.37%	26.32%	26.58%	19.58%	17.88%	7.83%	8.09%	16.36%	18.06%	19.27%	15.22%	8.27%	14.41%	17.35%	14.09%	15.67%	18.86%	14.29%	21.97%	20.00%	19.30%	16.15%	12.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1004	74	122	139	83	24	8	27	50	32	22	24	15	69	10	58	90	34	16	47	9	25	16	10					
		13.33%	12.52%	11.31%	12.69%	12.59%	13.41%	4.82%	11.49%	15.43%	14.81%	20.18%	10.43%	11.28%	20.29%	10.20%	16.02%	15.33%	19.43%	10.88%	15.41%	8.57%	10.96%	12.31%	24.39%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	9	12	12	7	1	1	2	2	0	1	1	1	6	1	4	6	2	1	8	0	1	2	2					
		1.09%	1.52%	1.11%	1.10%	1.06%	0.56%	0.60%	0.85%	0.62%	0.00%	0.92%	0.43%	0.75%	1.76%	1.02%	1.10%	1.02%	1.14%	0.68%	2.62%	0.00%	0.44%	1.54%	4.88%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1780	152	296	262	179	39	75	60	75	57	9	56	14	87	22	92	78	25	27	54	23	60	27	11					
		23.63%	25.72%	27.43%	23.93%	27.16%	21.79%	45.18%	25.53%	23.15%	26.39%	8.26%	24.35%	10.53%	25.59%	22.45%	25.41%	13.29%	14.29%	18.37%	17.70%	21.90%	26.32%	20.77%	26.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	125	8	28	15	10	1	3	5	4	6	0	6	2	7	1	10	6	3	2	6	2	0	0	0					
		1.66%	1.35%	2.59%	1.37%	1.52%	0.56%	1.81%	2.13%	1.23%	2.78%	0.00%	2.61%	1.50%	2.06%	1.02%	2.76%	1.02%	1.71%	1.36%	1.97%	1.90%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2886	188	315	360	234	79	63	120	133	78	54	102	85	117	44	132	305	77	76	114	48	89	60	13					
		38.31%	31.81%	29.19%	32.88%	35.51%	44.13%	37.95%	51.06%	41.05%	36.11%	49.54%	44.35%	63.91%	34.41%	44.90%	36.46%	51.96%	44.00%	51.70%	37.38%	45.71%	39.04%	46.15%	31.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	3	3	9	2	0	2	1	0	1	0	1	2	1	0	2	3	1	1	2	0	1	0	0					
		0.46%	0.51%	0.28%	0.82%	0.30%	0.00%	1.20%	0.43%	0.00%	0.46%	0.00%	0.43%	1.50%	0.29%	0.00%	0.55%	0.51%	0.57%	0.68%	0.66%	0.00%	0.44%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
