Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Ливенская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №424	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №436	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №791					
1	"Число избирателей, включенных в списки избирателей"	25682	256	356	804	289	657	1096	285	893	941	2028	337	685	615	388	204	343	358	546	690	510	648	1316	419	335	1656	483	401	249	1331	303	758	388	355	858	409	309	430	397	375	221	428	457	268	349	258					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24455	255	335	760	260	630	1030	285	835	895	2000	360	655	580	365	205	335	345	520	640	485	615	1235	390	350	1570	455	395	230	1235	280	690	375	350	800	390	310	395	375	355	210	405	430	265	330	245					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17880	118	220	578	205	380	978	226	736	651	1833	210	421	326	284	110	219	232	217	550	302	417	766	317	172	1084	345	318	214	1147	154	505	230	262	655	204	144	255	244	279	190	335	236	197	204	210					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5072	120	94	179	47	177	27	41	20	167	48	120	215	231	73	77	92	87	278	83	150	186	316	47	124	213	56	19	16	30	126	171	126	77	129	186	150	137	95	76	16	66	194	45	122	23					
6	Число погашенных избирательных бюллетеней	1503	17	21	3	8	73	25	18	79	77	119	30	19	23	8	18	24	26	25	7	33	12	153	26	54	273	54	58	0	58	0	14	19	11	16	0	16	3	36	0	4	4	0	23	4	12					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5072	120	94	179	47	177	27	41	20	167	48	120	215	231	73	77	92	87	278	83	150	186	316	47	124	213	56	19	16	30	126	171	126	77	129	186	150	137	95	76	16	66	194	45	122	23					
8	Число бюллетеней в стационарных ящиках для голосования	17880	118	220	578	205	380	978	226	736	651	1833	210	421	326	284	110	219	232	217	550	302	417	766	317	172	1084	345	318	214	1147	154	505	230	262	655	204	144	255	244	279	190	335	236	197	204	210					
9	Число недействительных избирательных бюллетеней	1158	0	15	36	2	2	59	17	31	40	110	10	31	31	21	17	25	15	30	37	0	75	55	11	3	102	1	8	21	21	0	45	16	19	28	16	0	27	24	34	27	39	31	1	18	7					
10	Число действительных избирательных бюллетеней	21794	238	299	721	250	555	946	250	725	778	1771	320	605	526	336	170	286	304	465	596	452	528	1027	353	293	1195	400	329	209	1156	280	631	340	320	756	374	294	365	315	321	179	362	399	241	308	226					
11	Число полученных открепительных  удостоверений	747	14	18	24	3	20	25	6	20	41	45	22	25	15	9	23	27	18	22	15	14	28	28	8	27	34	10	5	6	28	2	5	5	16	18	9	9	16	13	9	5	11	15	15	13	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	727	14	18	24	3	20	25	6	20	41	30	22	25	15	9	23	27	18	22	15	14	28	28	8	27	34	10	5	6	23	2	5	5	16	18	9	9	16	13	9	5	11	15	15	13	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	221	1	7	7	8	3	6	7	2	5	7	3	8	3	1	4	8	8	5	7	5	6	11	5	1	8	8	1	5	3	3	1	10	12	7	1	4	6	3	2	2	3	2	5	4	3					
14	Число неиспользованных открепительных удостоверений	20	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
