Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
Наименование Избирательной комиссии:    Богдановичская																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273									
1	"Число избирателей, включенных в список избирателей"	37179	1508	1990	1896	1855	1465	1743	613	1875	1880	1832	1730	1142	1739	1188	1569	1232	992	867	1363	1070	397	1511	2386	936	486	645	588	681									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	35850	1500	1900	1900	1800	1400	1700	600	1900	1800	1800	1700	1100	1700	1100	1500	1200	900	800	1300	1000	350	1500	2300	900	450	600	550	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	22614	920	1334	1258	1186	949	1063	413	1042	1095	1131	1070	671	995	742	987	712	561	548	777	614	276	912	1389	569	289	359	364	388									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1093	40	39	36	69	52	24	10	21	29	46	38	52	62	8	39	26	51	42	53	37	16	32	59	33	36	71	19	53									
6	Число погашенных избирательных бюллетеней	12143	540	527	606	545	399	613	177	837	676	623	592	377	643	350	474	462	288	210	470	349	58	556	852	298	125	170	167	159									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1093	40	39	36	69	52	24	10	21	29	46	38	52	62	8	39	26	51	42	53	37	16	32	59	33	36	71	19	53									
8	Число бюллетеней в стационарных ящиках для голосования	22614	920	1334	1258	1186	949	1063	413	1042	1095	1131	1070	671	995	742	987	712	561	548	777	614	276	912	1389	569	289	359	364	388									
9	Число недействительных избирательных бюллетеней	288	11	12	28	17	10	16	4	7	5	21	8	12	15	5	11	5	6	9	9	7	5	12	24	13	1	7	3	5									
10	Число действительных избирательных бюллетеней	23419	949	1361	1266	1238	991	1071	419	1056	1119	1156	1100	711	1042	745	1015	733	606	581	821	644	287	932	1424	589	324	423	380	436									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	133	6	9	11	5	7	3	2	8	7	9	6	2	4	9	9	3	2	2	1	3	1	8	6	3	2	2	2	1									
		0.56%	0.63%	0.66%	0.85%	0.40%	0.70%	0.28%	0.47%	0.75%	0.62%	0.76%	0.54%	0.28%	0.38%	1.20%	0.88%	0.41%	0.33%	0.34%	0.12%	0.46%	0.34%	0.85%	0.41%	0.50%	0.62%	0.47%	0.52%	0.23%									
14	Грудинин Павел Николаевич	3552	139	227	179	196	168	181	80	152	160	182	220	112	175	122	158	115	114	88	118	82	19	145	170	63	52	34	69	32									
