Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Теньгушевская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699					
1	"Число избирателей, внесенных в списки"	9482	1749	1375	151	151	145	1353	535	397	146	142	205	162	52	407	223	289	287	136	408	240	107	254	72	496					
2	"Число бюллетеней, полученных участковыми комиссиями"	9502	1740	1379	153	160	145	1353	533	397	147	142	206	168	56	420	223	283	288	137	405	238	109	254	74	492					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8719	1565	1221	141	126	144	1290	524	381	124	122	183	137	49	384	205	272	286	130	391	218	107	230	72	417					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	350	13	26	10	25	1	37	0	16	22	20	21	20	3	15	13	11	0	0	5	15	0	9	0	68					
6	Число погашенных бюллетеней	433	162	132	2	9	0	26	9	0	1	0	2	11	4	21	5	0	2	7	9	5	2	15	2	7					
7	Число бюллетеней в переносных ящиках для голосования	350	13	26	10	25	1	37	0	16	22	20	21	20	3	15	13	11	0	0	5	15	0	9	0	68					
8	Число бюллетеней в стационарных ящиках для голосования	8719	1565	1221	141	126	144	1290	524	381	124	122	183	137	49	384	205	272	286	130	391	218	107	230	72	417					
9	Число недействительных бюллетеней	128	2	0	0	4	0	0	45	0	10	6	0	0	0	1	0	0	0	0	33	25	0	0	0	2					
10	Число действительных бюллетеней	8941	1576	1247	151	147	145	1327	479	397	136	136	204	157	52	398	218	283	286	130	363	208	107	239	72	483					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	145	20	20	3	3	3	13	5	5	3	3	5	3	3	5	5	5	5	5	5	5	3	5	3	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	58	20	20	2	1	0	2	2	0	1	0	0	0	0	1	5	0	0	0	3	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	23	1	7	0	0	1	4	0	0	0	0	0	0	1	0	1	0	0	0	2	2	1	0	0	3					
14	Число погашенных открепительных удостоверений	87	0	0	1	2	3	11	3	5	2	3	5	3	3	4	0	5	5	5	2	5	3	4	3	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	8	0	2	0	0	0	1	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0					
		0.08%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.19%	0.25%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	80	30	20	0	0	0	2	0	2	7	1	1	0	1	0	3	0	2	0	2	1	2	0	0	6					
		0.88%	1.90%	1.60%	0.0%	0.0%	0.0%	0.15%	0.0%	0.50%	4.79%	0.70%	0.49%	0.0%	1.92%	0.0%	1.37%	0.0%	0.69%	0.0%	0.50%	0.42%	1.86%	0.0%	0.0%	1.23%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	4	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	6	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0					
		0.06%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	5	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.08%	0.0%	0.0%	0.0%	0.07%	0.19%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	12	0	4	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0					
		0.13%	0.0%	0.32%	0.0%	0.0%	0.0%	0.15%	0.19%	0.25%	0.0%	0.0%	0.0%	0.0%	1.92%	0.25%	0.0%	0.0%	0.0%	0.76%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	17	0	5	0	1	1	1	1	3	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0					
		0.18%	0.0%	0.40%	0.0%	0.66%	0.68%	0.07%	0.19%	0.75%	2.05%	0.0%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	65	29	8	3	1	1	6	2	2	2	0	0	0	1	0	1	1	2	2	1	0	0	3	0	0					
		0.71%	1.83%	0.64%	1.98%	0.66%	0.68%	0.45%	0.38%	0.50%	1.36%	0.0%	0.0%	0.0%	1.92%	0.0%	0.45%	0.35%	0.69%	1.53%	0.25%	0.0%	0.0%	1.25%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	5	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8592	1485	1179	148	141	141	1293	462	378	114	135	200	156	40	393	211	276	275	126	355	205	103	235	70	471					
		94.74%	94.10%	94.54%	98.01%	93.37%	97.24%	97.43%	88.16%	95.21%	78.08%	95.07%	98.03%	99.36%	76.92%	98.49%	96.78%	97.52%	96.15%	96.92%	89.64%	87.98%	96.26%	98.32%	97.22%	97.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	110	31	11	0	3	2	10	2	8	10	0	1	0	5	4	2	3	5	1	2	2	0	0	2	6					
		1.21%	1.96%	0.88%	0.0%	1.98%	1.37%	0.75%	0.38%	2.01%	6.84%	0.0%	0.49%	0.0%	9.61%	1.00%	0.91%	1.06%	1.74%	0.76%	0.50%	0.85%	0.0%	0.0%	2.77%	1.23%					
																															
41	Против всех	22	1	5	0	1	0	6	1	1	0	0	0	0	0	0	0	3	1	0	1	0	2	0	0	0					
		0.24%	0.06%	0.40%	0.0%	0.66%	0.0%	0.45%	0.19%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.34%	0.0%	0.25%	0.0%	1.86%	0.0%	0.0%	0.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
