Выборы Президента Российской Федерации																																																																									
Дата голосования: 18.03.2018																																																																									
																																																																									
Наименование Избирательной комиссии:    Иркутская городская N 1																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																							
																																																																									
		Сумма	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580									
1	"Число избирателей, включенных в список избирателей"	116848	2387	1905	1279	1696	1708	1712	1771	1349	2137	1923	1416	1343	1755	1556	1650	1558	1225	2043	1408	2219	1810	1339	574	2308	2356	1906	1389	2147	1839	1248	1601	2554	2600	1158	2495	2501	1761	1808	2052	2198	1942	2533	2136	1554	2542	2674	2445	2901	3083	2575	2747	2352	2117	2082	1618	1495	1297	1313	2079	1420	786	1473									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	111250	2300	1700	1100	1500	1500	1600	1700	1200	2000	1700	1300	1300	1600	1400	1500	1400	1200	1800	1300	2100	1750	1250	500	2300	2300	1800	1300	2100	1800	1200	1600	2500	2600	1100	2400	2500	1700	1700	2000	2100	1900	2500	2000	1500	2500	2600	2400	2800	2800	2500	2700	2300	2100	2000	1500	1500	1250	1300	2000	1300	700	1400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	64479	1448	1159	820	1175	1093	1026	1237	909	1388	1254	883	787	1260	1025	999	797	739	1315	724	1560	1140	862	318	1115	1226	1039	801	1241	1018	634	765	1278	1255	593	1020	1215	793	922	1035	1176	1087	1431	1095	812	1512	1596	1416	1535	1557	1402	1355	1303	1188	1126	669	736	601	574	784	653	351	652									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1912	23	30	11	29	27	16	19	28	35	17	19	30	20	22	28	102	14	20	18	28	34	9	9	21	33	99	28	27	13	23	12	43	30	7	23	28	42	44	57	28	30	28	17	21	16	12	21	172	117	23	59	26	22	35	24	20	22	9	40	36	3	13									
6	Число погашенных избирательных бюллетеней	44859	829	511	269	296	380	558	444	263	577	429	398	483	320	353	473	501	447	465	558	512	576	379	173	1164	1041	662	471	832	769	543	823	1179	1315	500	1357	1257	865	734	908	896	783	1041	888	667	972	992	963	1093	1126	1075	1286	971	890	839	807	744	627	717	1176	611	346	735									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1911	23	30	11	29	27	16	19	28	35	17	19	30	20	22	28	102	14	20	18	28	34	9	9	21	33	99	28	27	13	23	12	43	30	7	23	28	42	44	57	28	30	28	17	21	16	12	21	172	116	23	59	26	22	35	24	20	22	9	40	36	3	13									
8	Число бюллетеней в стационарных ящиках для голосования	64428	1448	1159	820	1174	1093	1026	1235	909	1388	1254	883	787	1260	1025	999	797	739	1315	724	1560	1140	862	318	1115	1223	1039	800	1241	1017	634	765	1278	1255	593	1020	1215	792	922	1035	1176	1087	1431	1095	812	1512	1596	1416	1533	1557	1399	1354	1303	1188	1091	669	736	600	574	784	653	351	652									
9	Число недействительных избирательных бюллетеней	546	11	12	3	6	18	7	2	6	7	13	4	7	8	11	10	12	7	12	9	19	12	9	3	9	8	11	9	14	8	7	5	13	4	5	13	8	6	6	13	2	11	5	10	6	16	10	9	17	10	11	8	6	13	11	8	12	4	9	6	2	4	9									
10	Число действительных избирательных бюллетеней	65793	1460	1177	828	1197	1102	1035	1252	931	1416	1258	898	810	1272	1036	1017	887	746	1323	733	1569	1162	862	324	1127	1248	1127	819	1254	1022	650	772	1308	1281	595	1030	1235	828	960	1079	1202	1106	1454	1102	827	1512	1598	1428	1688	1663	1411	1405	1323	1197	1115	685	744	618	574	818	687	350	656									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
