Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    район Нагатинский затон																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №3733									
1	"Число избирателей, включенных в список избирателей"	65197	1582	1804	347	1879	992	2579	2727	2189	1946	2328	2103	1136	1464	1720	2408	2171	2034	2461	2371	2327	2141	2351	1873	1919	2399	2245	1776	2225	1609	1982	1930	1125	2993	61									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	53520	1300	1600	250	1550	800	2100	2300	1800	1600	1900	1800	1000	1150	1350	2050	1800	1600	1900	1750	2050	1800	1950	1550	1600	1850	1850	1500	1800	1350	1600	1600	950	2400	70									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	40872	1168	1312	206	1194	576	1818	1487	1214	1150	1423	1203	677	1090	1127	1482	1189	1130	1548	1321	1433	1656	1486	1199	1286	1648	1392	1057	1301	1147	1240	1089	742	1824	57									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1650	44	48	8	55	16	62	92	41	31	63	136	35	27	15	53	78	56	36	61	48	44	45	47	51	53	74	39	70	65	37	53	12	55	0									
6	Число погашенных избирательных бюллетеней	10995	88	240	36	301	208	220	721	545	419	414	461	288	33	208	515	533	411	316	368	569	100	419	304	263	149	384	404	429	138	323	458	196	521	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1650	44	48	8	55	16	62	92	41	31	63	136	35	27	15	53	78	56	36	61	48	44	45	47	51	53	74	39	70	65	37	53	12	55	0									
