Выборы Президента Российской Федерации																																																																																	
Дата голосования: 04.03.2012																																																																																	
																																																																																	
Наименование Избирательной комиссии:    Саратов, Заводская																																																																																	
																																																																																	
Сводная таблица итогов голосования																																																																																	
																																																																																	
	Число участковых избирательных комиссий	70																																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	70																																																																															
																																																																																	
		Сумма	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114									
1	Число избирателей, включенных в список избирателей	152824	1901	2262	1954	1666	83	1938	959	2146	2107	2415	61	718	2531	2543	2613	2295	160	2312	2531	2095	2388	2797	2561	2172	2355	2063	2472	2300	2365	2309	2417	2516	1893	2145	2404	1803	1925	2580	2750	2559	1933	2291	2219	2468	2699	2349	2684	329	2519	2963	2530	2200	1750	2601	2643	137	2782	2715	2800	2843	2792	2748	2539	2424	2599	2677	2824	2823	1834	2045									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	153197	1900	2300	2000	1700	85	1550	1000	2150	2000	2450	65	571	2500	2550	2650	2300	160	2350	2600	2100	2400	2850	2600	2250	2400	2050	2500	2250	2200	2250	2400	2600	1900	2200	2350	1800	1900	2650	2800	2550	1950	2300	2250	2500	2750	2400	2750	329	2550	2850	2550	2200	1750	2650	2650	137	2750	2800	2850	2900	2800	2600	2550	2500	2650	2750	2900	2800	1850	2050									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	79882	1026	1608	918	1058	76	604	368	903	1091	1063	60	384	1185	1002	944	1071	156	1231	1445	1153	1409	1918	1502	1634	1435	1109	1282	1226	1340	1314	1286	1416	960	931	1265	970	1033	1729	1482	1588	1390	1738	1221	1280	1506	1221	1286	329	1357	1232	1321	1117	810	1268	1514	131	1273	1107	1259	1317	1201	1477	1083	1210	1371	1318	1224	1511	811	824									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7062	68	71	42	74	6	221	177	219	59	188	0	69	62	123	109	60	4	75	135	147	22	33	21	41	212	97	105	36	179	269	430	181	90	33	149	28	33	343	314	121	121	67	85	77	66	154	36	0	22	130	103	30	73	28	228	6	53	51	158	198	63	75	57	82	169	43	64	81	38	58									
6	Число погашенных избирательных бюллетеней	66253	806	621	1040	568	3	725	455	1028	850	1199	5	118	1253	1425	1597	1169	0	1044	1020	800	969	899	1077	575	753	844	1113	988	681	667	684	1003	850	1236	936	802	834	578	1004	841	439	495	944	1143	1178	1025	1428	0	1171	1488	1126	1053	867	1354	908	0	1424	1642	1433	1385	1536	1048	1410	1208	1110	1389	1612	1208	1001	1168									
7	Число избирательных бюллетеней в переносных ящиках для голосования	7000	68	71	42	74	6	221	177	219	59	188	0	69	62	123	109	60	4	75	135	147	22	33	21	41	212	97	105	36	179	269	430	181	89	33	149	28	33	343	314	121	121	67	85	77	66	154	36	0	22	130	103	30	12	28	228	6	53	51	158	198	63	75	57	82	169	43	64	81	38	58									
8	Число бюллетеней в стационарных ящиках для голосования	78740	960	1608	877	1058	76	604	368	903	1081	1051	60	384	1151	1002	944	1071	156	1231	1445	1153	1409	1917	1466	1634	1400	1108	1282	1226	1340	1134	1286	1416	960	927	1160	969	1014	1729	1482	1516	1383	1694	1187	1280	1506	1191	1286	329	1357	1178	1283	1117	810	1194	1514	131	1273	1102	1259	1302	1196	1477	1017	1210	1347	1318	1214	1393	811	823									
9	Число недействительных избирательных бюллетеней	506	0	0	0	19	0	4	5	117	0	0	0	3	2	0	3	0	0	13	8	6	7	0	26	0	5	9	3	10	6	17	20	16	6	0	0	0	14	0	5	4	0	0	10	25	10	0	5	1	0	13	0	3	0	0	12	7	1	6	10	21	4	7	0	7	0	20	0	8	2	6									
10	Число действительных избирательных бюллетеней	85234	1028	1679	919	1113	82	821	540	1005	1140	1239	60	450	1211	1125	1050	1131	160	1293	1572	1294	1424	1950	1461	1675	1607	1196	1384	1252	1513	1386	1696	1581	1043	960	1309	997	1033	2072	1791	1633	1504	1761	1262	1332	1562	1345	1317	328	1379	1295	1386	1144	822	1222	1730	130	1325	1147	1407	1479	1255	1545	1074	1285	1516	1341	1278	1466	847	875									
11	Число полученных открепительных  удостоверений	5502	70	90	75	55	0	45	40	75	55	93	0	20	65	95	90	85	0	81	105	74	95	100	95	100	75	70	110	95	80	87	120	103	94	80	85	75	65	100	85	83	65	80	70	80	105	95	100	0	95	70	60	60	50	105	100	0	97	105	95	109	75	155	75	95	95	95	100	101	90	70									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	5334	68	85	74	52	0	45	40	74	55	89	0	20	63	95	90	83	0	81	105	74	84	95	90	95	65	67	100	88	80	85	104	103	91	75	81	75	64	100	83	81	65	80	70	80	102	95	96	0	95	70	55	58	38	101	100	0	97	105	95	103	71	155	74	95	95	95	99	101	79	66									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3171	39	19	23	14	30	274	10	59	135	49	37	156	13	82	22	50	38	18	17	27	54	23	30	19	28	65	25	21	128	69	82	19	46	10	89	52	51	45	55	64	59	44	37	31	46	32	60	173	26	69	6	10	5	28	22	37	21	20	27	18	22	20	14	16	59	33	23	39	53	34									
14	Число неиспользованных открепительных удостоверений	168	2	5	1	3	0	0	0	1	0	4	0	0	2	0	0	2	0	0	0	0	11	5	5	5	10	3	10	7	0	2	16	0	3	5	4	0	1	0	2	2	0	0	0	0	3	0	4	0	0	0	5	2	12	4	0	0	0	0	0	6	4	0	1	0	0	0	1	0	11	4									
