Выборы Президента Российской Федерации																																											
Дата голосования: 04.03.2012																																											
																																											
Наименование Избирательной комиссии:    Карсунская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	32																																									
																																											
		Сумма	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184									
1	Число избирателей, включенных в список избирателей	19348	2006	1889	2070	322	192	633	493	301	1933	692	880	322	457	79	460	186	595	563	235	86	200	215	193	487	455	417	822	271	675	709	122	388									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	19546	2060	1910	2030	325	200	640	500	300	1970	690	880	310	450	80	460	200	600	570	230	86	200	220	200	490	470	420	780	270	730	750	125	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12702	1327	1265	1625	236	163	407	350	173	1048	396	501	236	326	56	307	113	411	382	177	48	92	166	151	310	337	252	549	177	402	425	77	217									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2765	188	173	171	41	13	83	70	74	160	140	127	70	97	23	52	40	85	70	45	36	103	45	34	121	68	101	125	41	156	123	36	54									
6	Число погашенных избирательных бюллетеней	4079	545	472	234	48	24	150	80	53	762	154	252	4	27	1	101	47	104	118	8	2	5	9	15	59	65	67	106	52	172	202	12	129									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2765	188	173	171	41	13	83	70	74	160	140	127	70	97	23	52	40	85	70	45	36	103	45	34	121	68	101	125	41	156	123	36	54									
8	Число бюллетеней в стационарных ящиках для голосования	12702	1327	1265	1625	236	163	407	350	173	1048	396	501	236	326	56	307	113	411	382	177	48	92	166	151	310	337	252	549	177	402	425	77	217									
9	Число недействительных избирательных бюллетеней	131	17	22	16	0	1	1	1	1	22	6	0	4	3	0	3	0	6	6	0	0	0	0	2	2	0	2	4	1	5	3	0	3									
10	Число действительных избирательных бюллетеней	15336	1498	1416	1780	277	175	489	419	246	1186	530	628	302	420	79	356	153	490	446	222	84	195	211	183	429	405	351	670	217	553	545	113	268									
11	Число полученных открепительных  удостоверений	1867	140	125	160	32	30	50	30	70	115	110	80	60	65	10	50	50	75	50	35	5	45	50	35	25	40	40	20	10	90	90	30	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1867	140	125	160	32	30	50	30	70	115	110	80	60	65	10	50	50	75	50	35	5	45	50	35	25	40	40	20	10	90	90	30	50									
13	Число избирателей, проголосовавших по открепительным удостоверениям	437	28	42	34	10	4	11	8	7	24	31	20	17	22	7	9	10	18	9	8	6	7	3	7	11	5	5	26	5	16	13	4	10									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	133	4	6	0	1	0	1	0	0	1	0	0	0	12	5	16	2	13	11	22	8	3	8	11	1	0	3	1	0	0	0	1	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
19	Жириновский Владимир Вольфович	858	120	109	80	20	15	41	16	13	76	24	41	10	6	2	19	9	23	33	2	1	4	1	3	27	5	11	47	2	45	25	3	25									
		5.55%	7.92%	7.58%	4.45%	7.22%	8.52%	8.37%	3.81%	5.26%	6.29%	4.48%	6.53%	3.27%	1.42%	2.53%	5.29%	5.88%	4.64%	7.30%	0.90%	1.19%	2.05%	0.47%	1.62%	6.26%	1.23%	3.12%	6.97%	0.92%	8.06%	4.56%	2.65%	9.23%									
20	Зюганов Геннадий Андреевич	2640	313	297	346	57	34	96	46	34	212	76	126	33	81	11	100	37	52	75	11	6	11	8	11	51	78	34	89	44	101	118	16	36									
		17.07%	20.66%	20.65%	19.27%	20.58%	19.32%	19.59%	10.95%	13.77%	17.55%	14.18%	20.06%	10.78%	19.15%	13.92%	27.86%	24.18%	10.48%	16.59%	4.95%	7.14%	5.64%	3.79%	5.95%	11.83%	19.26%	9.63%	13.20%	20.18%	18.10%	21.53%	14.16%	13.28%									
21	Миронов Сергей Михайлович	487	67	53	30	5	4	11	21	6	61	23	24	3	9	2	15	2	14	14	3	1	2	2	2	9	3	11	26	2	23	22	2	15									
		3.15%	4.42%	3.69%	1.67%	1.81%	2.27%	2.24%	5.00%	2.43%	5.05%	4.29%	3.82%	0.98%	2.13%	2.53%	4.18%	1.31%	2.82%	3.10%	1.35%	1.19%	1.03%	0.95%	1.08%	2.09%	0.74%	3.12%	3.86%	0.92%	4.12%	4.01%	1.77%	5.54%									
22	Прохоров Михаил Дмитриевич	390	67	60	51	6	3	14	4	10	39	5	22	2	7	1	11	4	14	8	1	1	0	0	1	5	4	3	17	4	8	13	1	4									
		2.52%	4.42%	4.17%	2.84%	2.17%	1.70%	2.86%	0.95%	4.05%	3.23%	0.93%	3.50%	0.65%	1.65%	1.27%	3.06%	2.61%	2.82%	1.77%	0.45%	1.19%	0.00%	0.00%	0.54%	1.16%	0.99%	0.85%	2.52%	1.83%	1.43%	2.37%	0.88%	1.48%									
23	Путин Владимир Владимирович	10961	931	897	1273	189	119	327	332	183	798	402	415	254	317	63	211	101	387	316	205	75	178	200	166	337	315	292	491	165	376	367	91	188									
		70.87%	61.45%	62.38%	70.88%	68.23%	67.61%	66.73%	79.05%	74.09%	66.06%	75.00%	66.08%	83.01%	74.94%	79.75%	58.77%	66.01%	78.02%	69.91%	92.34%	89.29%	91.28%	94.79%	89.73%	78.19%	77.78%	82.72%	72.85%	75.69%	67.38%	66.97%	80.53%	69.37%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
