Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Залегощенская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320					
1	"Число избирателей, внесенных в список избирателей"	12714	986	1661	471	1152	586	344	242	294	259	310	375	215	786	828	248	1096	271	538	963	384	159	546					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12680	980	1600	500	1100	600	350	250	310	265	315	380	225	770	820	255	1080	275	550	950	385	170	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6504	557	991	267	798	352	128	120	117	134	146	133	127	376	326	114	515	133	261	415	121	93	280					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1787	39	48	73	54	61	64	34	73	51	66	97	40	163	276	47	125	46	55	152	73	44	106					
6	Число погашенных избирательных бюллетеней	4389	384	561	160	248	187	158	96	120	80	103	150	58	231	218	94	440	96	234	383	191	33	164					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1787	39	48	73	54	61	64	34	73	51	66	97	40	163	276	47	125	46	55	152	73	44	106					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6504	557	991	267	798	352	128	120	117	134	146	133	127	376	326	114	515	133	261	415	121	93	280					
9	Число недействительных избирательных бюллетеней	120	3	14	2	21	7	8	1	2	1	4	1	1	21	11	3	9	2	2	3	1	0	3					
10	Число действительных избирательных бюллетеней	8171	593	1025	338	831	406	184	153	188	184	208	229	166	518	591	158	631	177	314	564	193	137	383					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	325	25	30	15	25	10	10	10	10	10	10	10	10	20	20	10	20	10	15	20	10	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	134	19	9	15	17	2	2	3	0	1	2	1	2	15	2	0	12	0	13	3	0	1	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	52	4	10	2	12	1	1	0	1	1	0	1	1	3	2	0	2	1	2	4	1	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	191	6	21	0	8	8	8	7	10	9	8	9	8	5	18	10	8	10	2	17	10	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	695	21	116	36	67	23	16	13	11	16	16	17	6	50	55	17	56	13	13	62	20	8	43					
		8.38%	3.52%	11.16%	10.59%	7.86%	5.57%	8.33%	8.44%	5.79%	8.65%	7.55%	7.39%	3.59%	9.28%	9.14%	10.56%	8.75%	7.26%	4.11%	10.93%	10.31%	5.84%	11.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	906	27	123	42	85	41	17	18	21	17	17	20	11	52	51	24	105	13	29	92	18	5	78					
		10.93%	4.53%	11.84%	12.35%	9.98%	9.93%	8.85%	11.69%	11.05%	9.19%	8.02%	8.70%	6.59%	9.65%	8.47%	14.91%	16.41%	7.26%	9.18%	16.23%	9.28%	3.65%	20.21%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	0	3	5	7	1	2	0	2	1	4	1	1	6	4	5	4	0	1	4	1	2	1					
		0.66%	0.00%	0.29%	1.47%	0.82%	0.24%	1.04%	0.00%	1.05%	0.54%	1.89%	0.43%	0.60%	1.11%	0.66%	3.11%	0.63%	0.00%	0.32%	0.71%	0.52%	1.46%	0.26%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2232	181	400	76	337	63	80	33	37	36	28	54	31	103	150	37	184	48	58	116	65	19	96					
		26.92%	30.37%	38.50%	22.35%	39.55%	15.25%	41.67%	21.43%	19.47%	19.46%	13.21%	23.48%	18.56%	19.11%	24.92%	22.98%	28.75%	26.82%	18.35%	20.46%	33.51%	13.87%	24.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	6	15	1	14	5	2	1	5	1	0	4	0	2	3	2	7	2	0	6	4	0	7					
		1.05%	1.01%	1.44%	0.29%	1.64%	1.21%	1.04%	0.65%	2.63%	0.54%	0.00%	1.74%	0.00%	0.37%	0.50%	1.24%	1.09%	1.12%	0.00%	1.06%	2.06%	0.00%	1.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4160	358	364	175	311	272	67	88	111	113	139	133	116	303	325	73	272	101	213	283	84	103	156					
		50.17%	60.07%	35.03%	51.47%	36.50%	65.86%	34.90%	57.14%	58.42%	61.08%	65.57%	57.83%	69.46%	56.22%	53.99%	45.34%	42.50%	56.42%	67.41%	49.91%	43.30%	75.18%	40.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	0	4	3	10	1	0	0	1	0	4	0	1	2	3	0	3	0	0	1	1	0	2					
		0.43%	0.00%	0.38%	0.88%	1.17%	0.24%	0.00%	0.00%	0.53%	0.00%	1.89%	0.00%	0.60%	0.37%	0.50%	0.00%	0.47%	0.00%	0.00%	0.18%	0.52%	0.00%	0.52%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
