Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Усманская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818									
1	Число избирателей, включенных в список избирателей	38788	2033	2256	2203	2175	2020	1932	1081	2319	512	278	529	407	693	1188	1279	295	1142	270	801	478	402	573	549	839	284	800	811	943	910	438	503	1005	1858	407	210	839	348	1178	319	243	595	333	356	154									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	35435	1850	2060	1900	1990	1860	1780	980	2130	470	250	500	400	600	1100	1160	270	1050	250	720	430	360	530	500	760	250	720	750	870	830	400	460	960	1700	370	190	770	320	1090	300	240	540	315	320	140									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	21333	1265	1420	1168	1268	1367	1024	565	1240	307	149	258	221	323	592	684	157	609	137	410	179	195	325	382	517	134	372	306	570	408	278	260	429	1003	232	86	317	233	841	179	134	330	220	173	66									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7598	175	310	235	130	111	223	147	623	123	100	135	98	156	154	119	113	206	44	124	120	117	144	90	243	108	253	229	149	146	100	200	489	508	93	100	340	40	200	99	95	207	90	72	40									
6	Число погашенных избирательных бюллетеней	6504	410	330	497	592	382	533	268	267	40	1	107	81	121	354	357	0	235	69	186	131	48	61	28	0	8	95	215	151	276	22	0	42	189	45	4	113	47	49	22	11	3	5	75	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	7598	175	310	235	130	111	223	147	623	123	100	135	98	156	154	119	113	206	44	124	120	117	144	90	243	108	253	229	149	146	100	200	489	508	93	100	340	40	200	99	95	207	90	72	40									
8	Число бюллетеней в стационарных ящиках для голосования	21333	1265	1420	1168	1268	1367	1024	565	1240	307	149	258	221	323	592	684	157	609	137	410	179	195	325	382	517	134	372	306	570	408	278	260	429	1003	232	86	317	233	841	179	134	330	220	173	66									
9	Число недействительных избирательных бюллетеней	320	17	18	20	23	27	14	7	23	6	0	4	3	12	12	10	0	14	0	7	1	5	2	2	8	0	5	8	7	5	3	0	11	17	1	0	2	3	11	2	2	2	1	4	1									
10	Число действительных избирательных бюллетеней	28611	1423	1712	1383	1375	1451	1233	705	1840	424	249	389	316	467	734	793	270	801	181	527	298	307	467	470	752	242	620	527	712	549	375	460	907	1494	324	186	655	270	1030	276	227	535	309	241	105									
11	Число полученных открепительных  удостоверений	269	31	15	15	10	21	15	8	18	3	1	8	4	2	5	10	2	9	0	4	2	2	5	2	3	0	4	3	6	8	4	8	0	16	4	1	1	4	7	0	0	4	0	3	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	266	31	15	14	10	21	15	8	18	3	1	8	4	2	5	10	2	9	0	4	2	2	4	2	3	0	4	3	6	8	4	8	0	15	4	1	1	4	7	0	0	4	0	3	1									
