Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Усманская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898					
1	"Число избирателей, включенных в списки избирателей"	38048	1915	1575	1921	2086	1797	1883	1754	1527	597	536	324	538	467	716	1182	1126	200	316	1105	275	781	443	417	500	586	846	280	747	723	879	622	235	458	533	1051	2015	421	220	911	340	1130	285	332	403	197	323	370	160					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36213	1900	1500	1800	2000	1800	1800	1600	1400	550	500	295	550	450	700	1100	1000	200	300	1100	250	750	400	400	500	550	850	268	700	700	800	600	200	400	500	1000	1900	400	200	900	350	1100	250	300	400	200	300	350	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	26344	1696	1079	1224	1544	1434	1569	1181	1105	387	378	188	305	317	364	811	685	178	183	739	171	507	243	213	363	444	613	177	415	407	702	427	103	317	393	761	1389	270	110	462	237	945	167	255	261	145	166	221	93					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	6522	55	180	202	180	159	182	290	269	119	100	107	128	82	208	202	188	20	117	148	29	149	136	142	97	94	136	91	241	203	98	88	92	83	104	239	343	106	85	295	57	155	83	45	117	37	100	99	42					
6	Число погашенных избирательных бюллетеней	3347	149	241	374	276	207	49	129	26	44	22	0	117	51	128	87	127	2	0	213	50	94	21	45	40	12	101	0	44	90	0	85	5	0	3	0	168	24	5	143	56	0	0	0	22	18	34	30	15					
7	Число избирательных бюллетеней в переносных ящиках для голосования	6522	55	180	202	180	159	182	290	269	119	100	107	128	82	208	202	188	20	117	148	29	149	136	142	97	94	136	91	241	203	98	88	92	83	104	239	343	106	85	295	57	155	83	45	117	37	100	99	42					
8	Число бюллетеней в стационарных ящиках для голосования	26344	1696	1079	1224	1544	1434	1569	1181	1105	387	378	188	305	317	364	811	685	178	183	739	171	507	243	213	363	444	613	177	415	407	702	427	103	317	393	761	1389	270	110	462	237	945	167	255	261	145	166	221	93					
9	Число недействительных избирательных бюллетеней	581	0	92	186	10	84	3	4	26	2	2	1	7	5	6	13	12	1	1	5	0	8	30	2	2	9	10	3	0	7	0	4	1	4	6	7	7	1	0	5	2	0	0	1	0	0	2	8	2					
10	Число действительных избирательных бюллетеней	32285	1751	1167	1240	1714	1509	1748	1467	1348	504	476	294	426	394	566	1000	861	197	299	882	200	648	349	353	458	529	739	265	656	603	800	511	194	396	491	993	1725	375	195	752	292	1100	250	299	378	182	264	312	133					
11	Число полученных открепительных  удостоверений	240	17	13	16	10	15	10	13	8	2	1	3	10	2	6	5	8	5	1	3	1	5	3	1	5	1	7	1	3	10	4	2	1	4	7	3	10	1	1	1	9	3	3	1	2	1	0	1	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	216	17	13	16	10	15	8	11	7	1	1	3	10	2	6	5	8	3	1	3	0	4	3	1	5	1	7	0	1	9	4	2	0	1	7	3	10	1	0	1	9	2	1	1	2	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	138	8	8	7	2	2	2	4	1	0	2	3	3	2	5	3	1	1	2	9	3	0	2	1	1	2	3	2	2	4	6	5	6	0	2	5	5	1	1	2	3	2	1	1	1	2	1	7	2					
14	Число неиспользованных открепительных удостоверений	24	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	2	1	0	0	1	3	0	0	0	0	1	0	0	1	2	0	0	1	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	10	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	154	17	8	14	14	25	0	0	11	2	3	0	4	0	2	6	2	1	0	4	2	2	0	2	6	2	5	0	0	0	0	8	0	0	0	0	5	0	0	2	1	0	0	0	2	1	1	2	0					
		0.47%	0.97%	0.64%	0.98%	0.81%	1.57%	0.00%	0.00%	0.80%	0.40%	0.63%	0.00%	0.92%	0.00%	0.35%	0.59%	0.23%	0.51%	0.00%	0.45%	1.00%	0.30%	0.00%	0.56%	1.30%	0.37%	0.67%	0.00%	0.00%	0.00%	0.00%	1.55%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.26%	0.34%	0.00%	0.00%	0.00%	0.53%	0.55%	0.38%	0.63%	0.00%					
19	Жириновский Владимир Вольфович	1891	121	84	124	123	110	52	10	70	27	59	10	19	27	42	97	79	24	10	75	31	38	26	40	55	38	56	7	5	3	16	38	15	24	8	7	36	37	5	63	35	6	21	23	16	17	28	28	6					
		5.75%	6.91%	6.67%	8.70%	7.13%	6.91%	2.97%	0.68%	5.09%	5.34%	12.34%	3.39%	4.39%	6.77%	7.34%	9.58%	9.05%	12.12%	3.33%	8.46%	15.50%	5.79%	6.86%	11.27%	11.96%	7.06%	7.48%	2.61%	0.76%	0.49%	2.00%	7.38%	7.69%	6.00%	1.61%	0.70%	2.08%	9.84%	2.56%	8.32%	11.90%	0.55%	8.40%	7.67%	4.23%	9.34%	10.53%	8.75%	4.44%					
20	Зюганов Геннадий Андреевич	5164	302	230	158	388	324	202	138	106	83	88	62	109	127	126	183	159	30	15	219	52	120	41	80	92	79	167	32	145	152	111	123	58	56	24	39	70	48	20	109	87	12	46	67	46	38	64	88	49					
		15.71%	17.25%	18.27%	11.08%	22.51%	20.34%	11.54%	9.38%	7.71%	16.40%	18.41%	21.02%	25.17%	31.83%	22.03%	18.07%	18.21%	15.15%	5.00%	24.69%	26.00%	18.29%	10.82%	22.54%	20.00%	14.68%	22.30%	11.94%	22.10%	24.92%	13.88%	23.88%	29.74%	14.00%	4.83%	3.90%	4.04%	12.77%	10.26%	14.40%	29.59%	1.09%	18.40%	22.33%	12.17%	20.88%	24.06%	27.50%	36.30%					
21	Медведев Дмитрий Анатольевич	25076	1311	845	944	1189	1050	1494	1319	1161	392	326	222	294	240	396	714	621	142	274	584	115	488	282	231	305	410	511	226	506	448	673	342	121	316	459	947	1614	290	170	578	169	1082	183	209	314	126	171	194	78					
		76.30%	74.87%	67.12%	66.20%	68.97%	65.91%	85.32%	89.67%	84.50%	77.47%	68.20%	75.25%	67.90%	60.15%	69.23%	70.48%	71.13%	71.72%	91.33%	65.84%	57.50%	74.39%	74.41%	65.07%	66.30%	76.21%	68.22%	84.33%	77.13%	73.44%	84.13%	66.41%	62.05%	79.00%	92.35%	94.70%	93.19%	77.13%	87.18%	76.35%	57.48%	98.36%	73.20%	69.67%	83.07%	69.23%	64.29%	60.63%	57.78%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
