Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Дорогобужская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
1	"Число избирателей, внесенных в списки избирателей"	25257	578	195	306	371	267	342	337	286	194	238	318	351	237	169	573	169	650	1450	1025	789	707	1795	1473	1458	1891	1763	1519	1813	1768	1189	1036					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25033	584	199	307	379	270	350	325	297	201	238	310	367	239	167	565	164	606	1390	980	730	680	1790	1450	1450	1890	1750	1510	1830	1780	1190	1045					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	13433	239	87	154	208	117	159	151	130	104	75	172	211	144	52	291	77	350	634	475	411	344	1077	858	855	1055	1050	802	1017	898	634	602					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1423	100	59	64	129	47	63	31	78	50	69	49	104	44	33	88	25	17	47	56	15	10	6	9	12	33	15	7	13	108	24	18					
6	Число погашенных избирательных бюллетеней	10177	245	53	89	42	106	128	143	89	47	94	89	52	51	82	186	62	239	709	449	304	326	707	583	583	802	685	701	800	774	532	425					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1423	100	59	64	129	47	63	31	78	50	69	49	104	44	33	88	25	17	47	56	15	10	6	9	12	33	15	7	13	108	24	18					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13415	239	87	154	208	117	159	151	130	104	75	172	211	144	52	291	77	350	633	475	411	344	1077	858	855	1055	1050	798	1017	898	621	602					
9	Число недействительных избирательных бюллетеней	297	6	1	2	0	4	3	8	5	2	2	3	5	6	1	5	1	7	32	4	8	6	18	19	14	17	22	16	30	15	10	25					
10	Число действительных избирательных бюллетеней	14541	333	145	216	337	160	219	174	203	152	142	218	310	182	84	374	101	360	648	527	418	348	1065	848	853	1071	1043	789	1000	991	635	595					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	510	15	10	15	15	10	10	10	15	10	15	15	15	10	10	15	10	20	20	20	20	20	20	20	20	20	20	20	30	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	217	9	0	3	4	1	2	6	12	2	0	2	9	6	2	4	0	9	8	7	3	4	10	10	10	17	10	10	20	11	13	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	161	6	3	1	3	2	4	6	0	5	3	6	4	1	1	6	2	6	8	9	7	3	8	5	9	11	9	8	4	9	5	7					
14	Число погашенных неиспользованных открепительных удостоверений	293	6	10	12	11	9	8	4	3	8	15	13	6	4	8	11	10	11	12	13	17	16	10	10	10	3	10	10	10	9	7	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	351	8	4	6	1	9	5	2	3	3	2	11	15	5	0	7	3	6	13	14	8	8	21	17	19	22	28	24	25	32	17	13					
		2.37%	2.36%	2.74%	2.75%	0.30%	5.49%	2.25%	1.10%	1.44%	1.95%	1.39%	4.98%	4.76%	2.66%	0.00%	1.85%	2.94%	1.63%	1.91%	2.64%	1.88%	2.26%	1.94%	1.96%	2.19%	2.02%	2.63%	2.98%	2.43%	3.18%	2.64%	2.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	102	1	3	5	0	0	4	0	1	1	0	1	1	0	0	2	0	2	1	5	5	0	4	3	5	12	16	4	7	6	7	6					
		0.69%	0.29%	2.05%	2.29%	0.00%	0.00%	1.80%	0.00%	0.48%	0.65%	0.00%	0.45%	0.32%	0.00%	0.00%	0.53%	0.00%	0.54%	0.15%	0.94%	1.17%	0.00%	0.37%	0.35%	0.58%	1.10%	1.50%	0.50%	0.68%	0.60%	1.09%	0.97%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	1	2	0	0	1	4	1	1					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.23%	0.00%	0.18%	0.00%	0.12%	0.18%	0.00%	0.00%	0.10%	0.40%	0.16%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1581	44	22	9	17	15	15	13	18	13	11	23	12	9	12	42	5	42	90	58	48	34	114	92	96	130	104	90	138	108	89	68					
		10.66%	12.98%	15.07%	4.13%	5.04%	9.15%	6.76%	7.14%	8.65%	8.44%	7.64%	10.41%	3.81%	4.79%	14.12%	11.08%	4.90%	11.44%	13.24%	10.92%	11.27%	9.60%	10.53%	10.61%	11.07%	11.95%	9.77%	11.18%	13.40%	10.74%	13.80%	10.97%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	95	0	0	1	0	0	0	3	0	0	0	0	1	0	0	4	0	2	2	3	2	3	2	9	5	8	6	3	10	12	10	9					
		0.64%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	1.65%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	1.06%	0.00%	0.54%	0.29%	0.56%	0.47%	0.85%	0.18%	1.04%	0.58%	0.74%	0.56%	0.37%	0.97%	1.19%	1.55%	1.45%					
23	6.Политическая партия «Партия социальной справедливости»	35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	3	3	0	0	2	4	0	2	4	2	3	4	1	1					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	1.96%	0.27%	0.44%	0.56%	0.00%	0.00%	0.18%	0.46%	0.00%	0.18%	0.38%	0.25%	0.29%	0.40%	0.16%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	2449	43	25	12	13	16	47	31	41	19	22	26	38	17	10	59	8	72	146	108	76	76	234	193	177	156	139	125	161	152	98	109					
		16.50%	12.68%	17.12%	5.50%	3.86%	9.76%	21.17%	17.03%	19.71%	12.34%	15.28%	11.76%	12.06%	9.04%	11.76%	15.57%	7.84%	19.62%	21.47%	20.34%	17.84%	21.47%	21.61%	22.26%	20.42%	14.34%	13.05%	15.53%	15.63%	15.11%	15.19%	17.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1423	19	3	11	21	18	22	15	9	11	6	7	13	10	8	23	14	37	58	56	39	27	126	86	84	105	138	97	113	113	67	67					
		9.59%	5.60%	2.05%	5.05%	6.23%	10.98%	9.91%	8.24%	4.33%	7.14%	4.17%	3.17%	4.13%	5.32%	9.41%	6.07%	13.73%	10.08%	8.53%	10.55%	9.15%	7.63%	11.63%	9.92%	9.69%	9.65%	12.96%	12.05%	10.97%	11.23%	10.39%	10.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	229	3	1	1	5	9	1	0	1	4	3	3	1	6	2	4	2	10	9	13	10	6	27	17	16	11	18	14	7	10	9	6					
