Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Калининская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972									
1	Число избирателей, включенных в список избирателей	29385	2132	1071	1859	957	1060	1819	1926	1229	991	863	994	150	594	500	414	146	228	369	438	284	518	723	333	486	408	289	560	298	268	879	586	494	327	1426	452	666	575	769	816	488									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29500	2140	1050	1920	970	1030	1870	1990	1250	990	900	1010	150	590	500	400	130	230	370	440	270	520	720	340	470	410	270	560	290	260	900	580	500	320	1400	460	680	560	760	820	480									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15320	1008	598	1216	531	516	1063	950	583	435	428	605	86	278	226	229	79	106	188	188	116	236	391	198	231	176	160	319	198	180	520	375	354	121	610	265	340	284	389	388	156									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4505	160	77	155	172	254	174	378	141	41	144	107	62	119	89	60	33	48	46	124	94	88	68	37	93	112	39	100	44	20	42	73	47	119	350	85	146	131	174	115	144									
6	Число погашенных избирательных бюллетеней	9675	972	375	549	267	260	633	662	526	514	328	298	2	193	185	111	18	76	136	128	60	196	261	105	146	122	71	141	48	60	338	132	99	80	440	110	194	145	197	317	180									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4505	160	77	155	172	254	174	378	141	41	144	107	62	119	89	60	33	48	46	124	94	88	68	37	93	112	39	100	44	20	42	73	47	119	350	85	146	131	174	115	144									
