Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Калининская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014					
1	"Число избирателей, включенных в списки избирателей"	29749	1173	902	654	1065	702	1187	1241	1009	947	1011	1138	838	862	1107	1148	211	817	827	506	436	247	499	1522	470	885	400	264	385	145	569	473	344	577	332	281	664	558	715	340	506	291	402	604	495					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27020	1000	850	600	1000	650	1000	1000	900	850	950	1000	750	750	1000	1000	220	750	750	450	400	250	450	1400	450	800	350	250	350	150	550	450	300	500	300	250	650	550	650	300	450	250	400	600	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17750	493	430	516	640	350	602	519	378	664	650	462	364	420	632	441	113	577	564	226	293	143	321	1223	379	690	309	184	316	122	351	298	189	289	201	236	394	311	572	206	369	226	241	502	344					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2433	38	82	26	118	33	76	129	77	61	144	28	52	148	81	32	96	28	102	172	61	27	57	9	31	17	30	27	13	0	44	34	15	47	27	0	142	97	9	34	42	18	30	29	70					
6	Число погашенных избирательных бюллетеней	6837	469	338	58	242	267	322	352	445	125	156	510	334	182	287	527	11	145	84	52	46	80	72	168	40	93	11	39	21	28	155	118	96	164	72	14	114	142	69	60	39	6	129	69	86					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2433	38	82	26	118	33	76	129	77	61	144	28	52	148	81	32	96	28	102	172	61	27	57	9	31	17	30	27	13	0	44	34	15	47	27	0	142	97	9	34	42	18	30	29	70					
8	Число бюллетеней в стационарных ящиках для голосования	17750	493	430	516	640	350	602	519	378	664	650	462	364	420	632	441	113	577	564	226	293	143	321	1223	379	690	309	184	316	122	351	298	189	289	201	236	394	311	572	206	369	226	241	502	344					
9	Число недействительных избирательных бюллетеней	132	4	3	2	4	2	12	8	2	0	0	2	3	4	3	6	4	16	0	1	1	0	4	7	1	14	4	1	5	1	1	0	0	2	1	0	1	0	3	0	2	1	2	2	3					
10	Число действительных избирательных бюллетеней	20051	527	509	540	754	381	666	640	453	725	794	488	413	564	710	467	205	589	666	397	353	170	374	1225	409	693	335	210	324	121	394	332	204	334	227	236	535	408	578	240	409	243	269	529	411					
11	Число полученных открепительных  удостоверений	695	20	20	15	30	20	25	10	15	15	25	25	15	15	25	15	0	15	15	10	5	10	20	30	10	15	15	5	15	5	15	15	10	15	5	10	50	20	10	15	20	15	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	415	11	11	14	23	13	11	6	10	1	12	3	5	8	8	9	0	7	5	6	5	10	20	14	4	15	10	5	4	0	11	6	2	14	2	5	50	11	4	11	15	9	15	1	9					
