Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Ясногорская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885					
1	"Число избирателей, внесенных в списки избирателей"	26919	582	604	597	377	218	173	412	329	429	985	480	513	545	603	132	227	762	375	338	319	381	2563	2149	2154	1002	1800	1449	2361	2266	1794					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24520	540	570	540	350	210	160	370	300	390	870	440	470	490	560	120	210	700	360	300	290	370	2330	1950	1950	900	1600	1330	2140	2070	1640					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12597	270	325	202	206	149	93	219	169	178	416	221	212	217	344	77	92	399	178	120	141	172	1315	1094	973	444	778	674	1105	1078	736					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2126	80	28	109	64	30	29	58	64	104	138	80	114	80	21	25	31	44	83	71	54	55	163	77	53	59	105	31	68	52	156					
6	Число погашенных избирательных бюллетеней	9797	190	217	229	80	31	38	93	67	108	316	139	144	193	195	18	87	257	99	109	95	143	852	779	924	397	717	625	967	940	748					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2126	80	28	109	64	30	29	58	64	104	138	80	114	80	21	25	31	44	83	71	54	55	163	77	53	59	105	31	68	52	156					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12596	270	325	202	206	149	93	219	169	178	416	221	212	217	344	77	92	399	178	120	141	172	1315	1094	973	444	778	674	1105	1077	736					
9	Число недействительных избирательных бюллетеней	143	4	4	5	3	0	1	2	0	1	7	2	0	3	1	0	0	3	2	4	4	1	16	21	14	2	9	6	14	9	5					
10	Число действительных избирательных бюллетеней	14579	346	349	306	267	179	121	275	233	281	547	299	326	294	364	102	123	440	259	187	191	226	1462	1150	1012	501	874	699	1159	1120	887					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	458	13	30	5	17	13	6	6	6	6	10	15	9	7	14	6	11	13	21	8	6	21	20	31	20	14	17	24	32	27	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	440	13	30	5	17	13	3	5	5	6	8	11	9	7	14	6	9	13	21	6	6	21	20	31	20	14	17	24	31	27	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	240	3	9	1	7	4	3	3	0	3	8	3	12	1	5	2	3	3	4	3	4	4	11	20	15	16	47	12	15	7	12					
14	Число погашенных неиспользованных открепительных удостоверений	18	0	0	0	0	0	3	1	1	0	2	4	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	43	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	2	0	0	0	2	1	1	6	4	4	7	4	4	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	361	7	26	12	4	1	2	3	6	6	24	7	4	5	19	1	2	11	7	8	8	7	32	23	22	3	17	18	35	20	21					
		2.45%	2.00%	7.37%	3.86%	1.48%	0.56%	1.64%	1.08%	2.58%	2.13%	4.33%	2.33%	1.23%	1.68%	5.21%	0.98%	1.63%	2.48%	2.68%	4.19%	4.10%	3.08%	2.17%	1.96%	2.14%	0.60%	1.93%	2.55%	2.98%	1.77%	2.35%					
19	2.Всероссийская политическая партия «Гражданская Сила»	101	1	1	0	2	0	0	0	1	0	0	5	0	0	1	0	0	4	2	1	1	3	4	17	4	10	8	10	11	7	8					
		0.69%	0.29%	0.28%	0.00%	0.74%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	1.66%	0.00%	0.00%	0.27%	0.00%	0.00%	0.90%	0.77%	0.52%	0.51%	1.32%	0.27%	1.45%	0.39%	1.99%	0.91%	1.42%	0.94%	0.62%	0.90%					
20	3.Политическая партия «Демократическая партия России»	14	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	2	0	0	2	1	1	1	1					
		0.10%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.14%	0.17%	0.00%	0.00%	0.23%	0.14%	0.09%	0.09%	0.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2120	44	41	31	14	7	11	29	27	27	32	18	40	16	34	9	21	41	22	13	27	23	194	228	225	83	137	140	211	258	117					
		14.40%	12.57%	11.61%	9.97%	5.19%	3.91%	9.02%	10.47%	11.59%	9.57%	5.78%	5.98%	12.27%	5.39%	9.32%	8.82%	17.07%	9.26%	8.43%	6.81%	13.85%	10.13%	13.13%	19.47%	21.93%	16.50%	15.52%	19.86%	17.99%	22.85%	13.12%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	116	6	3	4	3	0	0	0	1	0	4	0	0	1	2	0	2	2	0	0	1	4	9	9	19	3	9	7	6	12	9					
		0.79%	1.71%	0.85%	1.29%	1.11%	0.00%	0.00%	0.00%	0.43%	0.00%	0.72%	0.00%	0.00%	0.34%	0.55%	0.00%	1.63%	0.45%	0.00%	0.00%	0.51%	1.76%	0.61%	0.77%	1.85%	0.60%	1.02%	0.99%	0.51%	1.06%	1.01%					
23	6.Политическая партия «Партия социальной справедливости»	31	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	2	0	3	2	1	2	2	3	4	6	0					
		0.21%	0.29%	0.28%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.98%	0.00%	0.23%	0.00%	0.00%	1.03%	0.00%	0.20%	0.17%	0.10%	0.40%	0.23%	0.43%	0.34%	0.53%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	963	28	16	20	8	8	4	15	9	15	26	12	15	30	24	4	12	31	18	19	5	13	104	66	74	34	66	58	84	88	57					
		6.54%	8.00%	4.53%	6.43%	2.96%	4.47%	3.28%	5.42%	3.86%	5.32%	4.69%	3.99%	4.60%	10.10%	6.58%	3.92%	9.76%	6.99%	6.90%	9.95%	2.56%	5.73%	7.04%	5.64%	7.21%	6.76%	7.47%	8.23%	7.16%	7.79%	6.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1145	25	29	13	16	5	6	39	20	4	34	7	21	8	12	3	8	24	13	7	8	12	106	122	105	48	64	70	117	113	86					
		7.78%	7.14%	8.22%	4.18%	5.93%	2.79%	4.92%	14.08%	8.58%	1.42%	6.14%	2.33%	6.44%	2.69%	3.29%	2.94%	6.50%	5.42%	4.98%	3.66%	4.10%	5.29%	7.17%	10.42%	10.23%	9.54%	7.25%	9.93%	9.97%	10.01%	9.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	136	2	2	2	4	0	2	6	1	0	6	0	4	3	4	2	3	1	2	2	2	2	9	9	12	5	7	4	23	11	6					
		0.92%	0.57%	0.57%	0.64%	1.48%	0.00%	1.64%	2.17%	0.43%	0.00%	1.08%	0.00%	1.23%	1.01%	1.10%	1.96%	2.44%	0.23%	0.77%	1.05%	1.03%	0.88%	0.61%	0.77%	1.17%	0.99%	0.79%	0.57%	1.96%	0.97%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9450	230	226	222	213	158	96	180	167	227	418	249	238	229	265	82	74	322	194	136	134	158	988	655	543	306	552	380	649	588	571					
		64.19%	65.71%	64.02%	71.38%	78.89%	88.27%	78.69%	64.98%	71.67%	80.50%	75.45%	82.72%	73.01%	77.10%	72.60%	80.39%	60.16%	72.69%	74.33%	71.20%	68.72%	69.60%	66.85%	55.94%	52.92%	60.83%	62.51%	53.90%	55.33%	52.08%	64.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	142	2	4	1	3	0	0	2	1	2	3	0	3	2	2	0	1	3	1	1	2	4	11	17	7	7	10	8	18	16	11					
		0.96%	0.57%	1.13%	0.32%	1.11%	0.00%	0.00%	0.72%	0.43%	0.71%	0.54%	0.00%	0.92%	0.67%	0.55%	0.00%	0.81%	0.68%	0.38%	0.52%	1.03%	1.76%	0.74%	1.45%	0.68%	1.39%	1.13%	1.13%	1.53%	1.42%	1.23%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
