Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Шатковская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124									
1	"Число избирателей, включенных в список избирателей"	19463	1577	1380	1335	1963	1637	987	533	1895	1062	448	686	251	387	338	953	389	818	975	719	890	240									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19689	1621	1388	1255	1992	1670	1020	521	1902	1070	458	701	260	395	343	962	394	850	1000	737	912	238									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11967	1206	730	886	1157	1175	726	371	859	564	382	516	193	191	189	921	270	301	385	401	451	93									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2255	12	55	68	38	41	131	100	219	332	42	147	22	80	79	20	41	154	338	126	145	65									
6	Число погашенных избирательных бюллетеней	5467	403	603	301	797	454	163	50	824	174	34	38	45	124	75	21	83	395	277	210	316	80									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2255	12	55	68	38	41	131	100	219	332	42	147	22	80	79	20	41	154	338	126	145	65									
8	Число бюллетеней в стационарных ящиках для голосования	11965	1205	730	886	1157	1175	726	371	859	564	382	515	193	191	189	921	270	301	385	401	451	93									
9	Число недействительных избирательных бюллетеней	113	11	9	10	19	7	8	3	6	4	0	2	0	3	0	5	2	0	3	14	4	3									
10	Число действительных избирательных бюллетеней	14107	1206	776	944	1176	1209	849	468	1072	892	424	660	215	268	268	936	309	455	720	513	592	155									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	83	4	6	6	11	10	3	4	6	6	1	3	2	1	4	3	1	2	4	2	2	2									
		0.58%	0.33%	0.76%	0.63%	0.92%	0.82%	0.35%	0.85%	0.56%	0.67%	0.24%	0.45%	0.93%	0.37%	1.49%	0.32%	0.32%	0.44%	0.55%	0.38%	0.34%	1.27%									
14	Грудинин Павел Николаевич	1578	181	147	169	176	160	58	16	139	58	22	36	23	24	60	63	19	23	74	44	68	18									
		11.10%	14.87%	18.73%	17.71%	14.73%	13.16%	6.77%	3.40%	12.89%	6.47%	5.19%	5.44%	10.70%	8.86%	22.39%	6.70%	6.11%	5.05%	10.24%	8.35%	11.41%	11.39%									
15	Жириновский Владимир Вольфович	1054	81	66	71	81	73	42	37	144	54	30	47	27	27	28	66	18	35	42	35	36	14									
		7.41%	6.66%	8.41%	7.44%	6.78%	6.00%	4.90%	7.86%	13.36%	6.03%	7.08%	7.10%	12.56%	9.96%	10.45%	7.01%	5.79%	7.69%	5.81%	6.64%	6.04%	8.86%									
16	Путин Владимир Владимирович	11091	916	545	671	861	935	738	406	759	759	364	563	149	211	166	795	266	387	588	420	476	116									
		77.99%	75.27%	69.43%	70.34%	72.05%	76.89%	86.11%	86.20%	70.41%	84.71%	85.85%	85.05%	69.30%	77.86%	61.94%	84.48%	85.53%	85.05%	81.33%	79.70%	79.87%	73.42%									
17	Собчак Ксения Анатольевна	98	6	4	8	21	7	0	3	7	2	3	3	6	2	1	4	2	4	2	9	2	2									
		0.69%	0.49%	0.51%	0.84%	1.76%	0.58%	0.00%	0.64%	0.65%	0.22%	0.71%	0.45%	2.79%	0.74%	0.37%	0.43%	0.64%	0.88%	0.28%	1.71%	0.34%	1.27%									
18	Сурайкин Максим Александрович	106	7	5	6	14	11	6	1	12	11	3	1	2	1	7	3	2	1	4	3	4	2									
		0.75%	0.58%	0.64%	0.63%	1.17%	0.90%	0.70%	0.21%	1.11%	1.23%	0.71%	0.15%	0.93%	0.37%	2.61%	0.32%	0.64%	0.22%	0.55%	0.57%	0.67%	1.27%									
19	Титов Борис Юрьевич	68	10	2	8	8	10	1	0	3	2	0	6	3	2	2	0	0	3	4	0	3	1									
		0.48%	0.82%	0.25%	0.84%	0.67%	0.82%	0.12%	0.00%	0.28%	0.22%	0.00%	0.91%	1.40%	0.74%	0.75%	0.00%	0.00%	0.66%	0.55%	0.00%	0.50%	0.63%									
20	Явлинский Григорий Алексеевич	29	1	1	5	4	3	1	1	2	0	1	1	3	0	0	2	1	0	2	0	1	0									
		0.20%	0.08%	0.13%	0.52%	0.33%	0.25%	0.12%	0.21%	0.19%	0.00%	0.24%	0.15%	1.40%	0.00%	0.00%	0.21%	0.32%	0.00%	0.28%	0.00%	0.17%	0.00%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
