Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
Наименование Избирательной комиссии:    Гунибская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369									
1	"Число избирателей, включенных в список избирателей"	15536	418	35	11	161	280	805	1643	275	261	156	143	495	250	155	690	111	39	534	517	405	430	52	161	24	699	524	221	445	10	569	51	660	752	690	464	475	184	376	203	74	255	479	230	124									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15400	531	39	11	208	280	855	1571	275	240	130	143	501	247	185	687	111	32	525	505	390	400	52	155	23	616	475	230	430	10	539	54	631	735	701	456	452	283	376	203	74	236	468	232	103									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13177	393	34	11	152	262	801	1079	240	219	122	136	381	207	155	615	102	32	450	421	197	392	52	145	23	585	426	205	397	10	470	51	540	673	657	376	426	153	356	203	59	230	419	217	103									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1298	25	1	0	9	0	4	324	35	10	8	0	80	27	0	20	0	0	62	55	193	6	0	6	0	12	49	16	31	0	39	0	91	38	13	50	9	31	0	0	15	0	27	12	0									
6	Число погашенных избирательных бюллетеней	925	113	4	0	47	18	50	168	0	11	0	7	40	13	30	52	9	0	13	29	0	2	0	4	0	19	0	9	2	0	30	3	0	24	31	30	17	99	20	0	0	6	22	3	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1298	25	1	0	9	0	4	324	35	10	8	0	80	27	0	20	0	0	62	55	193	6	0	6	0	12	49	16	31	0	39	0	91	38	13	50	9	31	0	0	15	0	27	12	0									
8	Число бюллетеней в стационарных ящиках для голосования	13177	393	34	11	152	262	801	1079	240	219	122	136	381	207	155	615	102	32	450	421	197	392	52	145	23	585	426	205	397	10	470	51	540	673	657	376	426	153	356	203	59	230	419	217	103									
9	Число недействительных избирательных бюллетеней	40	0	0	0	0	0	0	10	1	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	3	0	0	2	0	1	5	0	0	0	0	0	1	3	0	0	0	0									
10	Число действительных избирательных бюллетеней	14435	418	35	11	161	262	805	1393	274	229	130	136	461	234	155	629	102	32	504	476	390	398	52	151	23	597	475	218	428	10	507	51	630	706	670	426	435	184	356	202	71	230	446	229	103									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																							
