Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Обнинская городская																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586									
1	Число избирателей, включенных в список избирателей	88323	3109	1457	1643	2347	223	2454	2254	2460	2239	2443	2316	2863	2836	2741	2763	2890	2747	2846	2771	2332	2567	2761	2482	2578	2481	2054	783	1972	2801	2554	2520	2369	2658	2118	1292	792	2837	2970									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	85750	2600	1400	1600	2300	250	2400	2200	2400	2100	2450	2300	2800	2850	2750	2750	2850	2650	2850	2750	2300	2500	2700	2450	2550	2450	2000	800	1800	2800	2400	2500	2150	2600	2050	1200	750	2750	2750									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	54095	1987	838	1008	1405	63	1442	1394	1508	1352	1645	1511	1771	1788	1702	1614	1790	1765	1797	1820	1451	1507	1726	1585	1661	1544	1327	494	1201	1757	1160	1464	1174	1724	1379	646	440	1753	1902									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1096	28	10	18	19	160	46	16	25	15	21	28	19	28	29	30	24	8	10	14	25	40	28	22	25	29	16	0	10	20	121	23	13	36	15	36	12	31	46									
6	Число погашенных избирательных бюллетеней	30559	585	552	574	876	27	912	790	867	733	784	761	1010	1034	1019	1106	1036	877	1043	916	824	953	946	843	864	877	657	306	589	1023	1119	1013	963	840	656	518	298	966	802									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1096	28	10	18	19	160	46	16	25	15	21	28	19	28	29	30	24	8	10	14	25	40	28	22	25	29	16	0	10	20	121	23	13	36	15	36	12	31	46									
8	Число бюллетеней в стационарных ящиках для голосования	54045	1982	837	1008	1403	63	1440	1394	1506	1349	1645	1509	1767	1784	1699	1614	1786	1765	1797	1820	1451	1507	1726	1583	1661	1544	1327	494	1199	1756	1158	1459	1174	1724	1378	644	440	1752	1900									
9	Число недействительных избирательных бюллетеней	852	40	19	17	20	2	25	27	30	27	21	18	29	20	33	18	30	21	36	32	36	30	30	29	20	20	16	14	13	31	9	13	13	15	20	14	8	33	23									
10	Число действительных избирательных бюллетеней	54289	1970	828	1009	1402	221	1461	1383	1501	1337	1645	1519	1757	1792	1695	1626	1780	1752	1771	1802	1440	1517	1724	1576	1666	1553	1327	480	1196	1745	1270	1469	1174	1745	1373	666	444	1750	1923									
11	Число полученных открепительных  удостоверений	832	34	30	13	17	0	21	20	28	23	20	26	20	27	25	26	29	23	40	29	15	20	26	25	28	16	16	36	15	20	23	25	15	20	18	10	5	18	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	806	33	30	13	17	0	21	20	26	22	19	24	20	26	25	25	29	23	40	29	14	20	25	25	28	16	14	34	15	20	22	23	15	20	17	10	5	17	24									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1000	142	35	19	27	22	11	18	24	61	12	23	36	17	23	15	24	25	12	17	19	18	28	14	41	18	25	15	22	22	24	21	17	47	18	13	0	48	27									
14	Число неиспользованных открепительных удостоверений	26	1	0	0	0	0	0	0	2	1	1	2	0	1	0	1	0	0	0	0	1	0	1	0	0	0	2	2	0	0	1	2	0	0	1	0	0	1	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	0	0	1	3	0	2	0	1	0	1	2	0	0	5	3	3	1	1	0	1	2	1	0	1	0	0	0	2	1	3	0	1	1	1	1	0	2	4									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	3642	164	86	70	114	6	107	84	94	74	82	71	124	120	114	115	127	114	129	103	96	93	97	78	132	91	95	63	91	124	106	106	78	109	84	44	33	95	129									
		6.60%	8.16%	10.15%	6.82%	8.02%	2.69%	7.20%	5.96%	6.14%	5.43%	4.92%	4.62%	6.94%	6.62%	6.60%	6.99%	7.02%	6.43%	7.14%	5.62%	6.50%	6.01%	5.53%	4.86%	7.83%	5.79%	7.07%	12.75%	7.53%	6.98%	8.29%	7.15%	6.57%	6.19%	6.03%	6.47%	7.30%	5.33%	6.63%									
20	Зюганов Геннадий Андреевич	11931	368	157	223	309	46	301	312	355	321	426	401	327	407	364	356	372	355	422	368	324	357	386	426	342	347	294	88	226	353	279	302	235	433	279	132	109	399	430									
		21.64%	18.31%	18.54%	21.73%	21.73%	20.63%	20.26%	22.13%	23.19%	23.53%	25.57%	26.09%	18.31%	22.46%	21.06%	21.65%	20.55%	20.02%	23.35%	20.07%	21.95%	23.08%	22.01%	26.54%	20.28%	22.06%	21.89%	17.81%	18.69%	19.88%	21.81%	20.38%	19.80%	24.60%	20.03%	19.41%	24.12%	22.38%	22.10%									
21	Миронов Сергей Михайлович	2754	98	25	71	62	16	71	77	78	85	101	74	96	79	113	94	86	63	77	94	86	82	109	85	80	71	57	30	56	94	53	74	46	101	61	20	14	82	93									
		4.99%	4.88%	2.95%	6.92%	4.36%	7.17%	4.78%	5.46%	5.09%	6.23%	6.06%	4.81%	5.38%	4.36%	6.54%	5.72%	4.75%	3.55%	4.26%	5.13%	5.83%	5.30%	6.21%	5.30%	4.74%	4.51%	4.24%	6.07%	4.63%	5.29%	4.14%	4.99%	3.88%	5.74%	4.38%	2.94%	3.10%	4.60%	4.78%									
22	Прохоров Михаил Дмитриевич	8320	215	160	116	187	13	214	172	254	205	240	262	371	240	262	254	236	365	309	321	219	226	248	205	246	205	151	99	215	299	159	212	189	236	196	92	64	357	306									
		15.09%	10.70%	18.89%	11.31%	13.15%	5.83%	14.40%	12.20%	16.59%	15.03%	14.41%	17.05%	20.77%	13.25%	15.16%	15.45%	13.04%	20.59%	17.10%	17.50%	14.84%	14.61%	14.14%	12.77%	14.59%	13.03%	11.24%	20.04%	17.78%	16.84%	12.43%	14.30%	15.92%	13.41%	14.07%	13.53%	14.16%	20.02%	15.72%									
23	Путин Владимир Владимирович	27642	1125	400	529	730	140	768	738	720	652	796	711	839	946	842	807	959	855	834	916	715	759	884	782	866	839	730	200	608	875	673	775	626	866	753	378	224	817	965									
		50.13%	55.97%	47.23%	51.56%	51.34%	62.78%	51.68%	52.34%	47.03%	47.80%	47.78%	46.26%	46.98%	52.21%	48.73%	49.09%	52.98%	48.22%	46.15%	49.95%	48.44%	49.06%	50.40%	48.72%	51.36%	53.34%	54.36%	40.49%	50.29%	49.27%	52.62%	52.29%	52.74%	49.20%	54.06%	55.59%	49.56%	45.82%	49.59%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
