Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Кондинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434					
1	"Число избирателей, внесенных в списки"	24541	206	247	1347	455	1450	1441	416	421	2083	2547	546	2081	427	2642	2053	832	507	398	136	1039	1558	777	442	490					
2	"Число бюллетеней, полученных участковыми комиссиями"	24633	205	241	1200	465	1516	1350	394	407	1984	2660	537	2150	407	2523	2100	846	586	556	149	1000	1533	864	462	498					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	33	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	15539	145	182	1063	261	934	807	243	264	1159	1436	380	1131	262	1874	1304	494	330	386	110	695	813	580	305	381					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	978	4	4	14	19	117	96	40	33	74	67	26	116	24	40	41	39	12	12	3	59	101	15	3	19					
6	Число погашенных бюллетеней	8083	56	55	123	185	465	414	111	110	751	1157	131	903	121	609	755	313	244	158	36	246	619	269	154	98					
7	Число бюллетеней в переносных ящиках для голосования	1011	4	4	14	19	117	129	40	33	74	67	26	116	24	40	41	39	12	12	3	59	101	15	3	19					
8	Число бюллетеней в стационарных ящиках для голосования	15538	145	182	1063	261	934	807	243	264	1159	1436	380	1131	262	1874	1304	494	330	386	110	694	813	580	305	381					
9	Число недействительных бюллетеней	143	1	2	1	6	18	9	5	0	10	11	2	1	5	18	5	7	4	6	2	7	15	3	3	2					
10	Число действительных бюллетеней	16406	148	184	1076	274	1033	927	278	297	1223	1492	404	1246	281	1896	1340	526	338	392	111	746	899	592	305	398					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	349	10	10	15	10	20	15	10	10	29	20	10	30	10	20	20	10	5	10	10	15	10	20	5	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	222	0	1	0	4	20	14	5	1	12	19	8	19	0	20	9	9	1	8	2	15	8	17	5	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	95	1	2	7	2	7	4	2	2	9	5	4	5	4	2	3	3	3	5	2	3	4	6	2	8					
14	Число погашенных открепительных удостоверений	127	10	9	15	6	0	1	5	9	17	1	2	11	10	0	11	1	4	2	8	0	2	3	0	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	225	1	0	30	3	10	10	7	7	11	20	4	10	2	21	19	10	5	10	1	14	10	10	7	3					
		1.35%	0.67%	0.0%	2.78%	1.07%	0.95%	1.06%	2.47%	2.35%	0.89%	1.33%	0.98%	0.80%	0.69%	1.09%	1.41%	1.87%	1.46%	2.51%	0.88%	1.85%	1.09%	1.68%	2.27%	0.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	208	1	3	7	4	14	13	1	4	15	43	17	15	4	15	12	4	1	2	0	9	6	11	3	4					
		1.25%	0.67%	1.61%	0.64%	1.42%	1.33%	1.38%	0.35%	1.34%	1.21%	2.86%	4.18%	1.20%	1.39%	0.78%	0.89%	0.75%	0.29%	0.50%	0.0%	1.19%	0.65%	1.84%	0.97%	1.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	339	1	5	21	3	24	22	4	4	37	33	4	28	9	29	34	11	7	7	1	18	14	13	4	6					
		2.04%	0.67%	2.68%	1.94%	1.07%	2.28%	2.35%	1.41%	1.34%	3.00%	2.19%	0.98%	2.24%	3.14%	1.51%	2.52%	2.06%	2.04%	1.75%	0.88%	2.39%	1.53%	2.18%	1.29%	1.5%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	306	0	3	17	5	22	9	5	2	26	28	18	30	3	36	26	8	6	3	8	7	12	23	4	5					
		1.84%	0.0%	1.61%	1.57%	1.78%	2.09%	0.96%	1.76%	0.67%	2.10%	1.86%	4.43%	2.40%	1.04%	1.88%	1.93%	1.50%	1.75%	0.75%	7.07%	0.92%	1.31%	3.86%	1.29%	1.25%					
22	"5. ""За Русь Святую"""	64	2	2	3	1	4	3	0	2	3	7	5	0	0	6	9	2	1	3	0	2	7	0	0	2					
		0.38%	1.34%	1.07%	0.27%	0.35%	0.38%	0.32%	0.0%	0.67%	0.24%	0.46%	1.23%	0.0%	0.0%	0.31%	0.66%	0.37%	0.29%	0.75%	0.0%	0.26%	0.76%	0.0%	0.0%	0.5%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	0	5	1	6	1	1	1	6	2	3	2	1	6	4	0	0	0	0	1	1	2	1	0					
		0.27%	0.67%	0.0%	0.46%	0.35%	0.57%	0.10%	0.35%	0.33%	0.48%	0.13%	0.73%	0.16%	0.34%	0.31%	0.29%	0.0%	0.0%	0.0%	0.0%	0.13%	0.10%	0.33%	0.32%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	86	1	3	6	1	3	4	0	0	8	13	4	8	1	10	4	3	7	2	0	2	2	2	2	0					
		0.51%	0.67%	1.61%	0.55%	0.35%	0.28%	0.42%	0.0%	0.0%	0.64%	0.86%	0.98%	0.64%	0.34%	0.52%	0.29%	0.56%	2.04%	0.50%	0.0%	0.26%	0.21%	0.33%	0.64%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	1	0	0	1	0	0	3	1	0	1	0	0	4	0	2	1	1	0	0	0	1	0					
		0.09%	0.0%	0.0%	0.09%	0.0%	0.0%	0.10%	0.0%	0.0%	0.24%	0.06%	0.0%	0.08%	0.0%	0.0%	0.29%	0.0%	0.58%	0.25%	0.88%	0.0%	0.0%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	0	3	0	1	3	4	0	0	2	4	1	3	0	2	1	2	0	0	0	1	0	2	0	1					
		0.18%	0.0%	1.61%	0.0%	0.35%	0.28%	0.42%	0.0%	0.0%	0.16%	0.26%	0.24%	0.24%	0.0%	0.10%	0.07%	0.37%	0.0%	0.0%	0.0%	0.13%	0.0%	0.33%	0.0%	0.25%					
27	"10. ""Аграрная партия России"""	303	1	6	12	8	12	22	4	5	23	12	4	23	5	36	19	17	19	23	6	11	6	12	6	11					
		1.83%	0.67%	3.22%	1.11%	2.85%	1.14%	2.35%	1.41%	1.68%	1.86%	0.79%	0.98%	1.84%	1.74%	1.88%	1.41%	3.18%	5.55%	5.77%	5.30%	1.46%	0.65%	2.01%	1.94%	2.75%					
28	"11. ""Истинные патриоты России"""	18	0	1	1	0	1	1	0	0	0	4	0	0	0	2	5	0	0	0	0	0	0	2	1	0					
		0.10%	0.0%	0.53%	0.09%	0.0%	0.09%	0.10%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.10%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.32%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	182	2	1	10	3	23	20	4	1	16	9	4	9	4	12	16	6	4	4	2	5	14	5	2	6					
		1.09%	1.34%	0.53%	0.92%	1.07%	2.18%	2.13%	1.41%	0.33%	1.29%	0.59%	0.98%	0.72%	1.39%	0.62%	1.18%	1.12%	1.16%	1.00%	1.76%	0.66%	1.53%	0.84%	0.64%	1.5%					
30	"13. ""Демократическая партия России"""	52	0	2	0	0	2	3	0	3	3	10	0	4	1	8	4	1	2	2	0	1	4	1	1	0					
		0.31%	0.0%	1.07%	0.0%	0.0%	0.19%	0.32%	0.0%	1.01%	0.24%	0.66%	0.0%	0.32%	0.34%	0.41%	0.29%	0.18%	0.58%	0.50%	0.0%	0.13%	0.43%	0.16%	0.32%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	0	2	6	0	1	3	2	0	3	3	1	1	2	5	6	2	1	0	0	1	2	1	1	1					
		0.26%	0.0%	1.07%	0.55%	0.0%	0.09%	0.32%	0.70%	0.0%	0.24%	0.19%	0.24%	0.08%	0.69%	0.26%	0.44%	0.37%	0.29%	0.0%	0.0%	0.13%	0.21%	0.16%	0.32%	0.25%					
32	"15. ""Партия СЛОН"""	21	0	0	1	0	1	0	0	1	1	1	2	1	1	5	3	0	0	1	0	1	0	2	0	0					
		0.12%	0.0%	0.0%	0.09%	0.0%	0.09%	0.0%	0.0%	0.33%	0.08%	0.06%	0.49%	0.08%	0.34%	0.26%	0.22%	0.0%	0.0%	0.25%	0.0%	0.13%	0.0%	0.33%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	661	8	18	35	17	43	42	9	20	58	62	14	52	10	55	48	30	12	19	10	17	30	29	8	15					
		3.99%	5.36%	9.67%	3.24%	6.07%	4.09%	4.48%	3.18%	6.73%	4.70%	4.12%	3.44%	4.17%	3.49%	2.87%	3.56%	5.62%	3.50%	4.77%	8.84%	2.25%	3.28%	4.87%	2.59%	3.75%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	1	0	5	2	0	2	1	1	3	4	0	3	2	7	2	2	0	1	0	0	2	2	1	1					
		0.25%	0.67%	0.0%	0.46%	0.71%	0.0%	0.21%	0.35%	0.33%	0.24%	0.26%	0.0%	0.24%	0.69%	0.36%	0.14%	0.37%	0.0%	0.25%	0.0%	0.0%	0.21%	0.33%	0.32%	0.25%					
35	"18. ""ЛДПР"""	2751	35	24	178	54	166	142	49	44	227	254	77	272	44	340	185	85	49	53	25	101	124	100	55	68					
		16.62%	23.48%	12.90%	16.52%	19.28%	15.79%	15.17%	17.31%	14.81%	18.41%	16.89%	18.96%	21.81%	15.38%	17.76%	13.75%	15.94%	14.32%	13.31%	22.12%	13.41%	13.56%	16.80%	17.85%	17.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	285	0	4	16	2	23	22	6	5	22	28	5	26	5	34	16	12	4	11	1	13	10	8	5	7					
		1.72%	0.0%	2.15%	1.48%	0.71%	2.18%	2.35%	2.12%	1.68%	1.78%	1.86%	1.23%	2.08%	1.74%	1.77%	1.18%	2.25%	1.16%	2.76%	0.88%	1.72%	1.09%	1.34%	1.62%	1.75%					
37	"20. ""Политическая партия ""Единая Россия"""	8761	83	80	641	133	516	491	147	144	595	763	191	603	158	1025	801	255	188	225	44	423	588	308	156	203					
