Выборы Президента Российской Федерации																																																											
Дата голосования: 18.03.2018																																																											
																																																											
Наименование Избирательной комиссии:    Кимовская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																									
																																																											
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248									
1	"Число избирателей, включенных в список избирателей"	32775	1101	2254	348	1886	1164	1136	1072	877	1219	1329	1038	685	1308	190	1608	838	1332	425	1180	1107	961	409	191	184	130	188	271	425	1490	137	239	165	191	255	309	270	678	193	206	470	284	229	369	376	921	334	269	534									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33100	1100	2400	340	2000	1200	1150	1100	900	1250	1350	1050	600	1350	180	1600	800	1350	400	1200	1100	950	400	180	190	130	180	340	400	1550	120	200	170	180	240	300	250	700	170	190	490	280	220	380	380	900	340	280	570									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19010	691	1260	154	969	645	697	730	555	725	758	600	400	716	116	887	489	758	119	630	709	558	255	116	127	70	132	171	265	878	73	110	80	96	154	192	178	339	82	102	293	218	201	181	159	551	263	182	376									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3791	55	98	12	217	66	39	48	28	44	201	57	81	40	32	83	39	59	100	40	132	75	123	50	33	42	40	100	106	185	27	90	58	74	64	78	41	248	73	85	127	28	19	108	179	132	25	42	68									
6	Число погашенных избирательных бюллетеней	10299	354	1042	174	814	489	414	322	317	481	391	393	119	594	32	630	272	533	181	530	259	317	22	14	30	18	8	69	29	487	20	0	32	10	22	30	31	113	15	3	70	34	0	91	42	217	52	56	126									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3791	55	98	12	217	66	39	48	28	44	201	57	81	40	32	83	39	59	100	40	132	75	123	50	33	42	40	100	106	185	27	90	58	74	64	78	41	248	73	85	127	28	19	108	179	132	25	42	68									
8	Число бюллетеней в стационарных ящиках для голосования	19010	691	1260	154	969	645	697	730	555	725	758	600	400	716	116	887	489	758	119	630	709	558	255	116	127	70	132	171	265	878	73	110	80	96	154	192	178	339	82	102	293	218	201	181	159	551	263	182	376									
9	Число недействительных избирательных бюллетеней	312	8	6	0	11	5	13	13	9	11	12	7	4	9	0	4	10	13	3	5	7	47	5	0	0	2	0	3	0	12	1	2	0	2	8	3	2	6	1	4	7	1	0	15	1	17	13	2	8									
10	Число действительных избирательных бюллетеней	22489	738	1352	166	1175	706	723	765	574	758	947	650	477	747	148	966	518	804	216	665	834	586	373	166	160	110	172	268	371	1051	99	198	138	168	210	267	217	581	154	183	413	245	220	274	337	666	275	222	436									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
13	Бабурин Сергей Николаевич	114	6	10	0	9	1	4	2	5	5	6	6	0	5	1	4	1	7	0	4	1	5	0	0	1	0	3	0	2	11	0	2	0	1	0	0	0	3	0	0	2	1	0	1	0	2	1	0	2									
		0.50%	0.80%	0.74%	0.00%	0.76%	0.14%	0.54%	0.26%	0.86%	0.65%	0.63%	0.91%	0.00%	0.66%	0.68%	0.41%	0.19%	0.86%	0.00%	0.60%	0.12%	0.79%	0.00%	0.00%	0.63%	0.00%	1.74%	0.00%	0.54%	1.03%	0.00%	1.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.48%	0.41%	0.00%	0.35%	0.00%	0.29%	0.35%	0.00%	0.45%									
14	Грудинин Павел Николаевич	2207	81	172	16	115	77	94	74	68	108	112	67	70	96	5	129	73	132	19	77	69	55	13	8	7	10	9	19	29	83	8	7	0	10	3	17	16	29	10	6	17	15	26	16	13	52	24	15	36									
		9.68%	10.86%	12.67%	9.64%	9.70%	10.83%	12.77%	9.51%	11.66%	14.04%	11.68%	10.20%	14.55%	12.70%	3.38%	13.30%	13.83%	16.16%	8.68%	11.49%	8.20%	8.69%	3.44%	4.82%	4.38%	8.93%	5.23%	7.01%	7.82%	7.81%	8.00%	3.50%	0.00%	5.88%	1.38%	6.30%	7.31%	4.94%	6.45%	3.21%	4.05%	6.10%	11.82%	5.54%	3.85%	7.61%	8.33%	6.70%	8.11%									
15	Жириновский Владимир Вольфович	1289	62	85	11	79	56	60	46	20	56	57	37	33	48	6	58	37	41	10	44	45	38	12	22	17	3	7	19	14	47	4	5	3	8	4	14	7	28	15	3	12	16	7	17	24	21	8	7	16									
		5.65%	8.31%	6.26%	6.63%	6.66%	7.88%	8.15%	5.91%	3.43%	7.28%	5.94%	5.63%	6.86%	6.35%	4.05%	5.98%	7.01%	5.02%	4.57%	6.57%	5.35%	6.00%	3.17%	13.25%	10.63%	2.68%	4.07%	7.01%	3.77%	4.42%	4.00%	2.50%	2.17%	4.71%	1.83%	5.19%	3.20%	4.77%	9.68%	1.60%	2.86%	6.50%	3.18%	5.88%	7.10%	3.07%	2.78%	3.13%	3.60%									
16	Путин Владимир Владимирович	18374	577	1055	134	949	560	545	621	465	572	751	524	364	569	136	749	382	590	183	516	697	475	345	134	132	95	152	219	314	896	85	181	134	148	202	236	193	513	123	168	373	212	186	235	292	580	239	198	375									
		80.58%	77.35%	77.69%	80.72%	80.02%	78.76%	74.05%	79.82%	79.76%	74.38%	78.31%	79.76%	75.68%	75.26%	91.89%	77.22%	72.35%	72.22%	83.56%	77.01%	82.88%	75.04%	91.27%	80.72%	82.50%	84.82%	88.37%	80.81%	84.64%	84.29%	85.00%	90.50%	97.10%	87.06%	92.66%	87.41%	88.13%	87.39%	79.35%	89.84%	88.81%	86.18%	84.55%	81.31%	86.39%	84.92%	82.99%	88.39%	84.46%									
17	Собчак Ксения Анатольевна	176	6	9	1	8	4	4	11	6	11	10	7	6	12	0	9	8	9	0	6	7	4	2	0	0	0	0	6	4	3	0	1	1	1	0	0	0	2	4	1	3	0	0	1	0	4	2	2	1									
		0.77%	0.80%	0.66%	0.60%	0.67%	0.56%	0.54%	1.41%	1.03%	1.43%	1.04%	1.07%	1.25%	1.59%	0.00%	0.93%	1.52%	1.10%	0.00%	0.90%	0.83%	0.63%	0.53%	0.00%	0.00%	0.00%	0.00%	2.21%	1.08%	0.28%	0.00%	0.50%	0.72%	0.59%	0.00%	0.00%	0.00%	0.34%	2.58%	0.53%	0.71%	0.00%	0.00%	0.35%	0.00%	0.59%	0.69%	0.89%	0.23%									
18	Сурайкин Максим Александрович	166	3	10	1	7	5	9	6	5	2	7	5	4	8	0	7	10	14	1	5	4	5	0	2	2	2	0	3	6	5	2	1	0	0	0	0	0	4	1	2	2	1	1	3	4	3	1	0	3									
		0.73%	0.40%	0.74%	0.60%	0.59%	0.70%	1.22%	0.77%	0.86%	0.26%	0.73%	0.76%	0.83%	1.06%	0.00%	0.72%	1.89%	1.71%	0.46%	0.75%	0.48%	0.79%	0.00%	1.20%	1.25%	1.79%	0.00%	1.11%	1.62%	0.47%	2.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.65%	1.07%	0.48%	0.41%	0.45%	1.04%	1.18%	0.44%	0.35%	0.00%	0.68%									
19	Титов Борис Юрьевич	83	2	2	3	6	1	5	1	3	2	3	3	0	2	0	5	4	5	1	7	6	3	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1	3	2	0	0	1	3	0	0	0	3									
		0.36%	0.27%	0.15%	1.81%	0.51%	0.14%	0.68%	0.13%	0.51%	0.26%	0.31%	0.46%	0.00%	0.26%	0.00%	0.52%	0.76%	0.61%	0.46%	1.04%	0.71%	0.47%	0.26%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	1.60%	0.48%	0.00%	0.00%	0.35%	0.89%	0.00%	0.00%	0.00%	0.68%									
20	Явлинский Григорий Алексеевич	80	1	9	0	2	2	2	4	2	2	1	1	0	7	0	5	3	6	2	6	5	1	0	0	1	0	1	0	2	3	0	1	0	0	1	0	1	2	0	0	2	0	0	0	1	4	0	0	0									
		0.35%	0.13%	0.66%	0.00%	0.17%	0.28%	0.27%	0.51%	0.34%	0.26%	0.10%	0.15%	0.00%	0.93%	0.00%	0.52%	0.57%	0.73%	0.91%	0.90%	0.59%	0.16%	0.00%	0.00%	0.63%	0.00%	0.58%	0.00%	0.54%	0.28%	0.00%	0.50%	0.00%	0.00%	0.46%	0.00%	0.46%	0.34%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.30%	0.59%	0.00%	0.00%	0.00%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
