Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Кимовская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399									
1	Число избирателей, включенных в список избирателей	35208	884	1445	1357	1222	975	1436	1145	1210	1300	1168	1336	1525	411	532	105	296	385	709	143	1445	967	1722	1137	1226	566	417	1001	151	231	216	210	192	187	431	233	158	272	585	358	145	483	219	428	258	177	250	596	480	1132	1751									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	36950	910	1480	1390	1280	1000	1490	1200	1270	1330	1210	1410	1600	500	600	180	370	470	800	300	1550	980	1760	1180	1240	570	430	1030	150	240	220	220	190	190	440	230	160	290	600	370	140	510	220	450	260	180	260	610	490	1180	1820									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17305	430	772	730	640	672	898	604	700	673	574	867	843	106	247	102	169	141	255	73	791	593	931	560	582	96	192	418	92	82	89	77	77	69	152	87	44	114	292	146	40	158	87	135	85	94	113	245	171	481	716									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5907	191	179	140	88	57	64	85	68	54	63	149	138	240	118	0	89	141	207	60	120	77	102	66	190	215	34	253	35	87	90	83	100	100	225	120	92	113	147	183	80	201	112	174	159	60	65	120	105	99	169									
6	Число погашенных избирательных бюллетеней	13738	289	529	520	552	271	528	511	502	603	573	394	619	154	235	78	112	188	338	167	639	310	727	554	468	259	204	359	23	71	41	60	13	21	63	23	24	63	161	41	20	151	21	141	16	26	82	245	214	600	935									
