Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Грибановская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538					
1	"Число избирателей, внесенных в списки"	31155	2105	2388	1497	1672	2011	1431	761	174	1098	859	308	625	195	286	167	510	919	1807	939	2039	644	217	133	593	144	1050	156	1058	282	133	144	490	353	749	651	369	1747	451					
2	"Число бюллетеней, полученных участковыми комиссиями"	29300	2000	2100	1400	1600	1800	1300	700	190	1000	800	270	600	198	250	165	500	900	1700	900	2000	600	200	140	550	144	1000	158	1000	260	129	146	450	350	700	600	350	1700	450					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14356	913	911	554	591	817	587	357	111	571	328	199	347	119	198	139	300	363	751	459	674	330	104	66	322	74	538	123	383	162	81	88	303	229	312	238	152	1180	382					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2809	151	134	62	73	62	40	67	11	56	210	26	87	17	9	11	43	176	45	50	174	92	56	39	117	38	76	6	55	51	23	30	55	58	197	199	100	65	48					
6	Число погашенных бюллетеней	12135	936	1055	784	936	921	673	276	68	373	262	45	166	62	43	15	157	361	904	391	1152	178	40	35	111	32	386	29	562	47	25	28	92	63	191	163	98	455	20					
7	Число бюллетеней в переносных ящиках для голосования	2809	151	134	62	73	62	40	67	11	56	210	26	87	17	9	11	43	176	45	50	174	92	56	39	117	38	76	6	55	51	23	30	55	58	197	199	100	65	48					
8	Число бюллетеней в стационарных ящиках для голосования	14350	913	911	554	591	813	587	357	111	571	328	199	347	119	198	139	300	363	751	459	674	330	104	66	322	74	538	122	383	162	81	88	303	229	312	237	152	1180	382					
9	Число недействительных бюллетеней	234	13	11	9	5	10	9	5	3	4	0	0	9	4	1	0	3	5	14	2	24	11	0	1	3	2	19	0	6	9	2	3	0	9	9	6	3	18	2					
10	Число действительных бюллетеней	16925	1051	1034	607	659	865	618	419	119	623	538	225	425	132	206	150	340	534	782	507	824	411	160	104	436	110	595	128	432	204	102	115	358	278	500	430	249	1227	428					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	217	15	10	5	5	20	10	5	3	5	5	5	5	3	3	3	3	5	5	5	5	3	4	2	3	2	5	2	5	2	2	3	3	2	5	4	2	38	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	69	1	4	0	1	7	0	1	0	1	0	0	3	0	0	0	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	38	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	2	1	0	2	3	2	0	0	2	0	0	0	0	0	1	1	1	3	2	1	1	0	1	2	0	1	0	0	0	1	0	0	0	0	0	1	3	10					
14	Число погашенных открепительных удостоверений	148	14	6	5	4	13	10	4	3	4	5	5	2	3	3	3	2	5	4	3	5	2	4	2	2	2	5	2	5	2	2	3	3	2	5	3	1	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	148	12	9	4	3	2	8	1	0	5	4	0	9	3	3	0	3	2	8	6	10	3	2	0	5	0	0	2	7	3	3	0	2	1	7	5	1	11	4					
		0.86%	1.12%	0.86%	0.64%	0.45%	0.22%	1.27%	0.23%	0.0%	0.79%	0.74%	0.0%	2.07%	2.20%	1.44%	0.0%	0.87%	0.37%	1.00%	1.17%	1.17%	0.71%	1.25%	0.0%	1.13%	0.0%	0.0%	1.56%	1.59%	1.40%	2.88%	0.0%	0.55%	0.34%	1.37%	1.14%	0.39%	0.88%	0.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	107	5	7	2	2	10	4	1	2	5	3	7	0	0	2	0	3	1	1	0	1	1	0	0	2	0	1	0	3	0	0	1	0	1	4	1	1	8	28					
		0.62%	0.46%	0.66%	0.32%	0.30%	1.14%	0.63%	0.23%	1.63%	0.79%	0.55%	3.11%	0.0%	0.0%	0.96%	0.0%	0.87%	0.18%	0.12%	0.0%	0.11%	0.23%	0.0%	0.0%	0.45%	0.0%	0.16%	0.0%	0.68%	0.0%	0.0%	0.84%	0.0%	0.34%	0.78%	0.22%	0.39%	0.64%	6.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	183	18	8	12	8	17	3	0	2	8	2	1	4	3	4	1	1	3	4	4	7	5	0	0	7	1	9	0	3	1	0	3	9	3	4	3	0	21	4					
