Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Восточная г.Новороссийска																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3499					
1	"Число избирателей, внесенных в списки избирателей"	24380	1230	2243	1354	1494	1489	1055	1335	1697	1623	1510	1554	1695	1574	2566	182	1619	160					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	26000	1300	2400	1500	1600	1600	1100	1500	2000	2000	1600	1600	1700	1600	2600	240	1500	160					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	19037	873	1704	973	1161	1293	850	1014	1521	1210	1127	1161	1335	1190	2063	150	1252	160					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1520	136	123	227	36	55	13	146	176	92	133	82	101	101	86	0	13	0					
6	Число погашенных избирательных бюллетеней	5443	291	573	300	403	252	237	340	303	698	340	357	264	309	451	90	235	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1520	136	123	227	36	55	13	146	176	92	133	82	101	101	86	0	13	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19026	873	1704	973	1161	1293	849	1005	1521	1210	1127	1161	1335	1190	2063	150	1252	159					
9	Число недействительных избирательных бюллетеней	313	6	49	13	27	31	10	56	1	17	2	18	10	16	43	4	5	5					
10	Число действительных избирательных бюллетеней	20233	1003	1778	1187	1170	1317	852	1095	1696	1285	1258	1225	1426	1275	2106	146	1260	154					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	638	30	55	30	48	35	30	40	50	50	40	40	40	40	65	5	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	534	20	52	13	45	32	30	17	37	44	33	31	40	35	64	3	38	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	481	35	49	27	43	0	46	5	35	61	24	0	32	35	38	9	23	19					
14	Число погашенных неиспользованных открепительных удостоверений	104	10	3	17	3	3	0	23	13	6	7	9	0	5	1	2	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	61	2	6	4	9	1	1	2	5	7	3	1	4	5	6	0	5	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	261	13	25	11	21	9	9	11	71	23	3	22	3	13	21	1	2	3					
		1.27%	1.29%	1.37%	0.92%	1.75%	0.67%	1.04%	0.96%	4.18%	1.77%	0.24%	1.77%	0.21%	1.01%	0.98%	0.67%	0.16%	1.89%					
19	2.Всероссийская политическая партия «Гражданская Сила»	174	15	21	14	21	18	10	12	1	20	1	10	2	11	16	0	1	1					
		0.85%	1.49%	1.15%	1.17%	1.75%	1.34%	1.16%	1.04%	0.06%	1.54%	0.08%	0.80%	0.14%	0.85%	0.74%	0.00%	0.08%	0.63%					
20	3.Политическая партия «Демократическая партия России»	34	2	3	4	2	1	3	0	4	2	0	0	1	0	10	0	2	0					
		0.17%	0.20%	0.16%	0.33%	0.17%	0.07%	0.35%	0.00%	0.24%	0.15%	0.00%	0.00%	0.07%	0.00%	0.47%	0.00%	0.16%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1789	98	151	168	111	207	75	107	143	113	31	103	170	106	184	9	5	8					
		8.71%	9.71%	8.26%	14.00%	9.27%	15.36%	8.70%	9.30%	8.43%	8.68%	2.46%	8.29%	11.84%	8.21%	8.56%	6.00%	0.40%	5.03%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	208	9	10	15	8	7	5	6	9	7	4	5	48	56	11	0	8	0					
		1.01%	0.89%	0.55%	1.25%	0.67%	0.52%	0.58%	0.52%	0.53%	0.54%	0.32%	0.40%	3.34%	4.34%	0.51%	0.00%	0.63%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	33	1	2	6	0	1	1	5	3	3	0	1	1	0	7	0	0	2					
		0.16%	0.10%	0.11%	0.50%	0.00%	0.07%	0.12%	0.43%	0.18%	0.23%	0.00%	0.08%	0.07%	0.00%	0.33%	0.00%	0.00%	1.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	1958	139	260	140	125	128	99	124	84	149	7	135	82	138	233	17	83	15					
		9.53%	13.78%	14.23%	11.67%	10.44%	9.50%	11.48%	10.77%	4.95%	11.44%	0.56%	10.86%	5.71%	10.69%	10.84%	11.33%	6.56%	9.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2212	92	180	86	99	100	130	154	366	165	10	98	240	106	235	7	129	15					
		10.77%	9.12%	9.85%	7.17%	8.27%	7.42%	15.08%	13.38%	21.57%	12.67%	0.79%	7.88%	16.71%	8.21%	10.94%	4.67%	10.20%	9.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	137	8	11	13	8	28	5	7	7	11	4	3	3	6	22	0	1	0					
		0.67%	0.79%	0.60%	1.08%	0.67%	2.08%	0.58%	0.61%	0.41%	0.84%	0.32%	0.24%	0.21%	0.46%	1.02%	0.00%	0.08%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13230	618	1094	712	759	806	498	663	997	774	1195	833	872	836	1324	111	1028	110					
		64.39%	61.25%	59.88%	59.33%	63.41%	59.79%	57.77%	57.60%	58.75%	59.45%	94.84%	67.02%	60.72%	64.76%	61.61%	74.00%	81.26%	69.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	197	8	21	18	16	12	17	6	11	18	3	15	4	3	43	1	1	0					
		0.96%	0.79%	1.15%	1.50%	1.34%	0.89%	1.97%	0.52%	0.65%	1.38%	0.24%	1.21%	0.28%	0.23%	2.00%	0.67%	0.08%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
