Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Багратионовская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22									
1	"Число избирателей, включенных в список избирателей"	24281	1301	1163	592	656	1295	499	451	518	1013	1439	2623	2602	449	761	1316	516	736	1982	1892	602	1065	810									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23000	1200	1200	550	600	1250	450	450	500	950	1300	2600	2500	400	750	1250	450	700	1800	1850	500	1000	750									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13430	615	607	294	338	656	269	238	207	552	674	1636	1564	232	401	690	320	426	1170	1181	335	563	462									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	784	24	41	18	33	20	9	10	19	30	180	63	51	20	23	39	15	18	78	14	16	42	21									
6	Число погашенных избирательных бюллетеней	8786	561	552	238	229	574	172	202	274	368	446	901	885	148	326	521	115	256	552	655	149	395	267									
7	Число избирательных бюллетеней в переносных ящиках для голосования	784	24	41	18	33	20	9	10	19	30	180	63	51	20	23	39	15	18	78	14	16	42	21									
8	Число бюллетеней в стационарных ящиках для голосования	13429	615	607	294	338	656	269	238	207	552	674	1636	1564	232	401	690	320	426	1169	1181	335	563	462									
9	Число недействительных избирательных бюллетеней	187	10	8	3	5	13	2	4	5	9	10	18	22	3	5	5	5	2	14	26	7	4	7									
10	Число действительных избирательных бюллетеней	14026	629	640	309	366	663	276	244	221	573	844	1681	1593	249	419	724	330	442	1233	1169	344	601	476									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	69	5	3	1	0	3	1	0	0	5	3	7	14	1	4	2	1	1	10	1	1	3	3									
		0.49%	0.78%	0.46%	0.32%	0.00%	0.44%	0.36%	0.00%	0.00%	0.86%	0.35%	0.41%	0.87%	0.40%	0.94%	0.27%	0.30%	0.23%	0.80%	0.08%	0.28%	0.50%	0.62%									
14	Грудинин Павел Николаевич	1160	55	64	29	25	55	16	14	11	42	72	150	171	36	34	53	28	31	90	96	16	36	36									
		8.16%	8.61%	9.88%	9.29%	6.74%	8.14%	5.76%	5.65%	4.87%	7.22%	8.43%	8.83%	10.59%	14.29%	8.02%	7.27%	8.36%	6.98%	7.22%	8.03%	4.56%	5.95%	7.45%									
15	Жириновский Владимир Вольфович	923	42	38	18	24	37	4	19	14	50	75	92	110	14	22	45	19	30	96	89	24	27	34									
		6.49%	6.57%	5.86%	5.77%	6.47%	5.47%	1.44%	7.66%	6.19%	8.59%	8.78%	5.41%	6.81%	5.56%	5.19%	6.17%	5.67%	6.76%	7.70%	7.45%	6.84%	4.46%	7.04%									
16	Путин Владимир Владимирович	11459	507	510	257	307	545	250	201	194	465	680	1371	1240	192	350	605	274	369	999	939	294	522	388									
		80.62%	79.34%	78.70%	82.37%	82.75%	80.62%	89.93%	81.05%	85.84%	79.90%	79.63%	80.69%	76.78%	76.19%	82.55%	82.99%	81.79%	83.11%	80.11%	78.58%	83.76%	86.28%	80.33%									
17	Собчак Ксения Анатольевна	181	8	5	1	2	9	0	4	0	5	9	29	32	4	7	6	7	3	14	18	5	5	8									
		1.27%	1.25%	0.77%	0.32%	0.54%	1.33%	0.00%	1.61%	0.00%	0.86%	1.05%	1.71%	1.98%	1.59%	1.65%	0.82%	2.09%	0.68%	1.12%	1.51%	1.42%	0.83%	1.66%									
18	Сурайкин Максим Александрович	70	1	4	2	4	5	2	2	1	1	3	9	6	1	0	6	1	2	5	8	2	2	3									
		0.49%	0.16%	0.62%	0.64%	1.08%	0.74%	0.72%	0.81%	0.44%	0.17%	0.35%	0.53%	0.37%	0.40%	0.00%	0.82%	0.30%	0.45%	0.40%	0.67%	0.57%	0.33%	0.62%									
19	Титов Борис Юрьевич	66	4	9	1	2	5	1	1	0	2	0	8	7	0	0	2	0	5	10	5	0	3	1									
		0.46%	0.63%	1.39%	0.32%	0.54%	0.74%	0.36%	0.40%	0.00%	0.34%	0.00%	0.47%	0.43%	0.00%	0.00%	0.27%	0.00%	1.13%	0.80%	0.42%	0.00%	0.50%	0.21%									
20	Явлинский Григорий Алексеевич	98	7	7	0	2	4	2	3	1	3	2	15	13	1	2	5	0	1	9	13	2	3	3									
		0.69%	1.10%	1.08%	0.00%	0.54%	0.59%	0.72%	1.21%	0.44%	0.52%	0.23%	0.88%	0.80%	0.40%	0.47%	0.69%	0.00%	0.23%	0.72%	1.09%	0.57%	0.50%	0.62%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
