Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Кулундинская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015					
1	"Число избирателей, внесенных в списки"	19736	2609	2801	2529	2757	2587	617	131	844	248	243	370	254	1010	145	150	288	438	164	180	302	256	225	351	237					
2	"Число бюллетеней, полученных участковыми комиссиями"	17950	2410	2530	2370	2310	2410	570	120	770	230	230	330	230	910	130	150	270	410	160	160	270	230	210	320	220					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11473	1401	1395	1389	1420	1321	404	116	458	181	198	288	211	677	115	143	216	338	114	102	213	181	162	237	193					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	579	52	69	57	58	80	32	0	54	8	0	16	7	24	7	7	5	14	3	15	23	18	5	15	10					
6	Число погашенных бюллетеней	5898	957	1066	924	832	1009	134	4	258	41	32	26	12	209	8	0	49	58	43	43	34	31	43	68	17					
7	Число бюллетеней в переносных ящиках для голосования	579	52	69	57	58	80	32	0	54	8	0	16	7	24	7	7	5	14	3	15	23	18	5	15	10					
8	Число бюллетеней в стационарных ящиках для голосования	11471	1401	1395	1389	1419	1321	404	116	458	181	198	288	211	676	115	143	216	338	114	102	213	181	162	237	193					
9	Число недействительных бюллетеней	121	17	4	13	12	3	7	0	3	5	7	3	6	6	1	5	0	1	5	4	3	5	6	2	3					
10	Число действительных бюллетеней	11929	1436	1460	1433	1465	1398	429	116	509	184	191	301	212	694	121	145	221	351	112	113	233	194	161	250	200					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	197	15	13	15	15	15	7	6	7	6	6	6	6	8	6	6	6	8	8	5	8	6	6	7	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	46	9	1	5	10	4	1	0	2	1	0	1	0	3	0	0	1	3	0	0	2	1	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	17	2	0	2	0	3	1	0	0	0	1	0	0	2	0	1	1	0	1	0	1	1	0	0	1					
14	Число погашенных открепительных удостоверений	151	6	12	10	5	11	6	6	5	5	6	5	6	5	6	6	5	5	8	5	6	5	5	6	6					
15	Число открепительных удостоверений выданных ТИК	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	139	16	10	14	7	15	10	2	3	4	3	0	2	11	0	1	2	6	6	0	7	2	3	6	9					
		1.15%	1.10%	0.68%	0.96%	0.47%	1.07%	2.29%	1.72%	0.58%	2.11%	1.51%	0.0%	0.91%	1.57%	0.0%	0.66%	0.90%	1.70%	5.12%	0.0%	2.96%	1.00%	1.79%	2.38%	4.43%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	341	30	47	30	29	63	35	7	30	2	3	2	2	17	7	2	8	7	1	0	2	2	1	2	12					
		2.82%	2.06%	3.21%	2.07%	1.96%	4.49%	8.02%	6.03%	5.85%	1.05%	1.51%	0.65%	0.91%	2.42%	5.73%	1.33%	3.61%	1.98%	0.85%	0.0%	0.84%	1.00%	0.59%	0.79%	5.91%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	274	27	31	42	28	29	14	3	10	6	3	3	4	28	2	1	8	4	2	5	5	4	5	4	6					
		2.27%	1.85%	2.11%	2.90%	1.89%	2.06%	3.21%	2.58%	1.95%	3.17%	1.51%	0.98%	1.83%	4.0%	1.63%	0.66%	3.61%	1.13%	1.70%	4.27%	2.11%	2.01%	2.99%	1.58%	2.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	286	34	43	50	41	56	4	0	7	2	2	1	1	19	2	0	5	1	1	5	3	2	1	0	6					
		2.37%	2.33%	2.93%	3.45%	2.77%	3.99%	0.91%	0.0%	1.36%	1.05%	1.01%	0.32%	0.45%	2.71%	1.63%	0.0%	2.26%	0.28%	0.85%	4.27%	1.27%	1.00%	0.59%	0.0%	2.95%					
22	"5. ""За Русь Святую"""	41	3	4	5	4	13	0	0	0	1	0	1	0	3	0	0	0	1	2	1	0	0	2	1	0					
		0.34%	0.20%	0.27%	0.34%	0.27%	0.92%	0.0%	0.0%	0.0%	0.52%	0.0%	0.32%	0.0%	0.42%	0.0%	0.0%	0.0%	0.28%	1.70%	0.85%	0.0%	0.0%	1.19%	0.39%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	7	2	4	1	1	1	0	3	0	0	1	0	2	0	0	1	0	0	1	3	0	1	0	0					
		0.23%	0.48%	0.13%	0.27%	0.06%	0.07%	0.22%	0.0%	0.58%	0.0%	0.0%	0.32%	0.0%	0.28%	0.0%	0.0%	0.45%	0.0%	0.0%	0.85%	1.27%	0.0%	0.59%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	10	8	10	13	10	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.48%	0.68%	0.54%	0.69%	0.88%	0.71%	0.45%	0.0%	0.39%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	1	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	2	0	0	0	1	2	4	0					
		0.13%	0.06%	0.0%	0.0%	0.06%	0.0%	0.22%	0.0%	0.39%	0.52%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.50%	1.19%	1.58%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	52	6	9	8	2	15	2	0	1	0	0	0	1	2	1	0	0	0	0	0	1	0	0	2	2					
		0.43%	0.41%	0.61%	0.55%	0.13%	1.07%	0.45%	0.0%	0.19%	0.0%	0.0%	0.0%	0.45%	0.28%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.79%	0.98%					
27	"10. ""Аграрная партия России"""	1641	95	116	78	209	130	92	36	80	34	28	110	54	157	62	51	34	46	23	20	40	37	15	47	47					
		13.61%	6.53%	7.92%	5.39%	14.15%	9.27%	21.10%	31.03%	15.62%	17.98%	14.14%	36.18%	24.77%	22.42%	50.81%	34.0%	15.38%	13.06%	19.65%	17.09%	16.94%	18.59%	8.98%	18.65%	23.15%					
28	"11. ""Истинные патриоты России"""	16	1	0	0	3	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	4					
		0.13%	0.06%	0.0%	0.0%	0.20%	0.07%	0.45%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.39%	1.97%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	82	6	10	12	6	7	4	2	6	1	2	1	3	4	1	2	0	3	0	0	3	0	5	2	2					
		0.68%	0.41%	0.68%	0.82%	0.40%	0.49%	0.91%	1.72%	1.17%	0.52%	1.01%	0.32%	1.37%	0.57%	0.81%	1.33%	0.0%	0.85%	0.0%	0.0%	1.27%	0.0%	2.99%	0.79%	0.98%					
30	"13. ""Демократическая партия России"""	14	1	5	1	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.06%	0.34%	0.06%	0.13%	0.07%	0.45%	0.86%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	1	3	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1					
		0.10%	0.06%	0.20%	0.06%	0.06%	0.07%	0.22%	0.86%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.49%					
32	"15. ""Партия СЛОН"""	6	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1					
		0.04%	0.06%	0.06%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%					
33	"16. ""Родина"" (народно-патриотический союз)"""	762	118	133	98	125	112	19	1	23	12	4	5	4	34	4	2	8	28	6	2	2	3	12	1	6					
		6.32%	8.12%	9.08%	6.77%	8.46%	7.99%	4.35%	0.86%	4.49%	6.34%	2.02%	1.64%	1.83%	4.85%	3.27%	1.33%	3.61%	7.95%	5.12%	1.70%	0.84%	1.50%	7.18%	0.39%	2.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	2	0	5	1	1	0	1	0	0	1	1	0	1	5	0	0	1	0	1	2	1	1	0					
		0.20%	0.06%	0.13%	0.0%	0.33%	0.07%	0.22%	0.0%	0.19%	0.0%	0.0%	0.32%	0.45%	0.0%	0.81%	3.33%	0.0%	0.0%	0.85%	0.0%	0.42%	1.00%	0.59%	0.39%	0.0%					
35	"18. ""ЛДПР"""	1809	210	260	233	214	156	47	32	75	30	30	56	32	91	15	16	36	62	16	23	54	42	26	50	3					
		15.01%	14.45%	17.75%	16.11%	14.48%	11.13%	10.77%	27.58%	14.64%	15.87%	15.15%	18.42%	14.67%	13.0%	12.29%	10.66%	16.28%	17.61%	13.67%	19.65%	22.88%	21.10%	15.56%	19.84%	1.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	215	27	31	32	32	23	9	0	5	0	2	9	3	18	1	1	1	6	2	3	2	0	0	6	2					
		1.78%	1.85%	2.11%	2.21%	2.16%	1.64%	2.06%	0.0%	0.97%	0.0%	1.01%	2.96%	1.37%	2.57%	0.81%	0.66%	0.45%	1.70%	1.70%	2.56%	0.84%	0.0%	0.0%	2.38%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	3648	494	453	518	440	434	133	25	106	44	55	57	65	185	13	30	88	153	41	25	75	40	38	84	52					
		30.27%	33.99%	30.94%	35.82%	29.79%	30.97%	30.50%	21.55%	20.70%	23.28%	27.77%	18.75%	29.81%	26.42%	10.65%	20.0%	39.81%	43.46%	35.04%	21.36%	31.77%	20.10%	22.75%	33.33%	25.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	9	1	0	1	1	0	1	1	1	1	1	0	3	0	1	0	0	1	1	0	0	0	0	0					
		0.19%	0.61%	0.06%	0.0%	0.06%	0.07%	0.0%	0.86%	0.19%	0.52%	0.50%	0.32%	0.0%	0.42%	0.0%	0.66%	0.0%	0.0%	0.85%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	8	1	4	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0					
		0.19%	0.55%	0.06%	0.27%	0.0%	0.49%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.85%	0.0%	0.50%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1957	271	245	253	242	267	39	5	132	27	44	45	32	95	8	23	24	17	4	16	22	42	38	26	40					
		16.24%	18.65%	16.73%	17.49%	16.38%	19.05%	8.94%	4.31%	25.78%	14.28%	22.22%	14.80%	14.67%	13.57%	6.55%	15.33%	10.85%	4.82%	3.41%	13.67%	9.32%	21.10%	22.75%	10.31%	19.70%					
																															
41	Против всех	459	59	45	39	59	55	11	0	20	17	13	7	8	22	4	8	6	15	6	10	13	16	8	11	7					
		3.80%	4.06%	3.07%	2.69%	3.99%	3.92%	2.52%	0.0%	3.90%	8.99%	6.56%	2.30%	3.66%	3.14%	3.27%	5.33%	2.71%	4.26%	5.12%	8.54%	5.50%	8.04%	4.79%	4.36%	3.44%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
