Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Александровская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179					
1	"Число избирателей, внесенных в списки"	14092	1761	1425	351	113	57	254	115	134	48	467	88	208	934	52	177	313	253	206	245	153	57	229	614	176	112	393	65	68	261	225	232	97	356	204	375	139	97	518	121	539	460	117	128	77	55	123	242	105	437	116					
2	"Число бюллетеней, полученных участковыми комиссиями"	13928	1683	1374	345	110	57	264	114	118	47	461	105	212	912	55	174	311	253	197	247	155	57	237	631	186	117	393	66	68	262	216	222	96	359	203	378	143	96	516	117	541	415	112	122	81	57	126	243	110	449	115					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9291	943	827	226	95	38	179	82	94	38	276	74	139	589	45	138	229	173	151	179	111	47	147	353	129	87	258	46	57	198	165	173	72	233	162	265	103	83	354	88	301	321	74	87	45	41	82	166	80	342	106					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	405	26	50	38	7	8	12	0	0	1	16	0	0	22	0	0	0	0	0	19	0	0	5	35	12	0	9	0	0	0	8	8	4	20	11	7	20	0	10	0	8	7	4	0	6	0	7	10	15	0	0					
6	Число погашенных бюллетеней	4232	714	497	81	8	11	73	32	24	8	169	31	73	301	10	36	82	80	46	49	44	10	85	243	45	30	126	20	11	64	43	41	20	106	30	106	20	13	152	29	232	87	34	35	30	16	37	67	15	107	9					
7	Число бюллетеней в переносных ящиках для голосования	405	26	50	38	7	8	12	0	0	1	16	0	0	22	0	0	0	0	0	19	0	0	5	35	12	0	9	0	0	0	8	8	4	20	11	7	20	0	10	0	8	7	4	0	6	0	7	10	15	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	9291	943	827	226	95	38	179	82	94	38	276	74	139	589	45	138	229	173	151	179	111	47	147	353	129	87	258	46	57	198	165	173	72	233	162	265	103	83	354	88	301	321	74	87	45	41	82	166	80	342	106					
9	Число недействительных бюллетеней	195	25	17	6	1	1	5	4	0	2	10	1	3	5	0	0	5	2	3	0	7	0	6	15	7	3	5	0	1	0	6	0	4	5	1	8	2	2	11	2	5	3	1	1	0	1	0	5	1	2	1					
10	Число действительных бюллетеней	9501	944	860	258	101	45	186	78	94	37	282	73	136	606	45	138	224	171	148	198	104	47	146	373	134	84	262	46	56	198	167	181	72	248	172	264	121	81	353	86	304	325	77	86	51	40	89	171	94	340	105					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	501	36	35	10	10	10	15	5	5	5	15	5	10	20	10	10	10	10	10	10	5	5	5	15	5	5	10	5	5	10	10	5	5	10	5	5	5	5	20	5	20	15	10	15	10	5	5	15	5	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	54	14	22	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	43	2	2	1	0	0	1	1	1	3	0	0	1	0	0	2	0	1	1	0	1	2	0	0	0	0	2	1	1	0	2	1	0	2	1	1	0	3	1	1	1	0	1	1	1	0	1	0	0	0	3					
14	Число погашенных открепительных удостоверений	447	22	13	9	10	10	14	5	5	5	15	5	10	19	10	10	10	10	10	9	5	5	2	9	5	5	9	5	5	10	10	5	5	9	5	5	5	5	20	5	19	15	10	15	9	5	4	15	5	10	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	158	28	7	6	0	1	3	5	6	0	7	0	1	8	0	4	6	1	1	4	1	1	2	1	1	4	2	1	0	1	0	7	0	1	1	9	0	0	8	1	2	5	3	2	1	1	0	4	3	6	2					
		1.62%	2.88%	0.79%	2.27%	0.0%	2.17%	1.57%	6.09%	6.38%	0.0%	2.39%	0.0%	0.71%	1.30%	0.0%	2.89%	2.62%	0.57%	0.66%	2.02%	0.90%	2.12%	1.31%	0.25%	0.70%	4.59%	0.74%	2.17%	0.0%	0.50%	0.0%	3.86%	0.0%	0.39%	0.57%	3.30%	0.0%	0.0%	2.19%	1.13%	0.64%	1.52%	3.84%	2.29%	1.96%	2.43%	0.0%	2.27%	3.15%	1.75%	1.88%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	198	40	23	6	0	4	1	2	1	0	16	0	0	8	0	0	1	3	0	4	1	2	3	1	1	0	6	4	3	4	8	7	6	7	1	1	2	6	5	1	3	3	0	1	0	0	5	1	0	7	0					
		2.04%	4.12%	2.62%	2.27%	0.0%	8.69%	0.52%	2.43%	1.06%	0.0%	5.47%	0.0%	0.0%	1.30%	0.0%	0.0%	0.43%	1.73%	0.0%	2.02%	0.90%	4.25%	1.97%	0.25%	0.70%	0.0%	2.24%	8.69%	5.26%	2.02%	4.62%	3.86%	7.89%	2.76%	0.57%	0.36%	1.62%	7.22%	1.37%	1.13%	0.97%	0.91%	0.0%	1.14%	0.0%	0.0%	5.61%	0.56%	0.0%	2.04%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	225	21	16	3	1	0	5	2	1	1	8	5	3	14	0	1	1	10	4	3	5	2	4	9	1	0	6	2	4	3	0	11	0	10	4	7	3	2	20	0	8	9	1	1	1	0	2	4	3	3	1					
		2.32%	2.16%	1.82%	1.13%	0.98%	0.0%	2.61%	2.43%	1.06%	2.56%	2.73%	6.75%	2.15%	2.29%	0.0%	0.72%	0.43%	5.78%	2.64%	1.51%	4.50%	4.25%	2.63%	2.31%	0.70%	0.0%	2.24%	4.34%	7.01%	1.51%	0.0%	6.07%	0.0%	3.95%	2.31%	2.57%	2.43%	2.40%	5.49%	0.0%	2.58%	2.74%	1.28%	1.14%	1.96%	0.0%	2.24%	2.27%	3.15%	0.87%	0.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	67	10	10	5	0	0	0	0	0	0	6	0	0	3	1	0	0	1	1	0	0	0	0	2	1	2	0	0	0	1	0	1	0	0	0	0	0	0	6	3	3	5	1	0	1	0	0	1	0	3	0					
		0.69%	1.03%	1.14%	1.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.05%	0.0%	0.0%	0.49%	2.22%	0.0%	0.0%	0.57%	0.66%	0.0%	0.0%	0.0%	0.0%	0.51%	0.70%	2.29%	0.0%	0.0%	0.0%	0.50%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.64%	3.40%	0.97%	1.52%	1.28%	0.0%	1.96%	0.0%	0.0%	0.56%	0.0%	0.87%	0.0%					
22	"5. ""За Русь Святую"""	44	4	3	2	1	2	1	0	0	0	1	0	2	3	0	0	0	2	5	6	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	2	3	0	0	0	0	1	0	0	0	0					
		0.45%	0.41%	0.34%	0.75%	0.98%	4.34%	0.52%	0.0%	0.0%	0.0%	0.34%	0.0%	1.43%	0.49%	0.0%	0.0%	0.0%	1.15%	3.31%	3.03%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.37%	0.0%	0.0%	0.50%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	0.0%	0.64%	0.91%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%					
