Выборы Президента Российской Федерации																																																																						
Дата голосования: 02.03.2008																																																																						
																																																																						
Наименование Избирательной комиссии:    Заводоуковская																																																																						
																																																																						
Сводная таблица результатов выборов																																																																						
																																																																						
	Число участковых избирательных комиссий	63																																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	63																																																																				
																																																																						
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314					
1	"Число избирателей, включенных в списки избирателей"	37953	1145	1480	1016	820	1373	1610	814	1113	1176	983	866	1796	1425	2638	307	1023	1108	699	139	96	587	162	83	221	553	207	421	392	1132	402	60	581	571	77	520	112	500	961	200	226	157	156	604	718	441	510	827	110	866	60	416	181	479	221	341	136	423	252	303	397	226	193	341					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32864	900	1100	850	700	1050	1250	650	900	900	800	700	1400	1100	2000	300	850	900	600	160	100	600	165	87	215	500	200	400	380	1100	400	64	550	550	81	530	129	500	800	200	220	165	165	550	700	400	450	700	119	820	61	400	190	460	225	350	140	400	250	300	400	200	197	341					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	27899	719	959	668	492	922	1192	556	725	796	693	571	1128	902	1726	235	705	775	569	119	87	468	136	83	172	469	169	325	370	873	362	57	475	470	70	468	106	340	714	181	193	154	145	453	525	368	346	588	96	741	56	358	157	419	183	278	133	326	222	288	352	183	147	341					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1762	49	67	42	101	47	45	34	46	30	36	72	36	102	82	9	42	26	19	8	5	18	12	0	12	17	12	25	0	154	35	0	55	38	4	24	4	26	44	9	0	0	0	30	18	12	39	39	7	40	4	24	13	15	32	7	3	26	7	3	7	7	42	0					
6	Число погашенных избирательных бюллетеней	3203	132	74	140	107	81	13	60	129	74	71	57	236	96	192	56	103	99	12	33	8	114	17	4	31	14	19	50	10	73	3	7	20	42	7	38	19	134	42	10	27	11	20	67	157	20	65	73	16	39	1	18	20	26	10	65	4	48	21	9	41	10	8	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1762	49	67	42	101	47	45	34	46	30	36	72	36	102	82	9	42	26	19	8	5	18	12	0	12	17	12	25	0	154	35	0	55	38	4	24	4	26	44	9	0	0	0	30	18	12	39	39	7	40	4	24	13	15	32	7	3	26	7	3	7	7	42	0					
8	Число бюллетеней в стационарных ящиках для голосования	27895	719	959	668	492	922	1190	556	725	796	693	571	1128	902	1726	235	705	775	569	119	87	468	136	83	172	469	169	325	370	873	362	57	475	470	70	468	106	340	714	181	193	154	145	453	524	368	346	588	96	741	56	358	157	419	183	277	133	326	222	288	352	183	147	341					
9	Число недействительных избирательных бюллетеней	306	15	14	4	11	17	6	6	7	5	2	8	17	18	21	5	7	10	6	0	0	0	0	1	1	3	0	2	0	7	4	0	12	1	1	2	1	3	12	1	1	8	11	0	17	1	0	2	0	4	0	3	0	4	0	2	1	3	5	1	3	7	2	1					
10	Число действительных избирательных бюллетеней	29351	753	1012	706	582	952	1229	584	764	821	727	635	1147	986	1787	239	740	791	582	127	92	486	148	82	183	483	181	348	370	1020	393	57	518	507	73	490	109	363	746	189	192	146	134	483	525	379	385	625	103	777	60	379	170	430	215	282	135	349	224	290	356	183	187	340					
11	Число полученных открепительных  удостоверений	940	25	26	13	7	15	15	10	15	15	15	12	30	17	28	10	10	15	13	18	10	35	10	5	5	13	5	8	5	15	17	5	25	28	8	40	15	11	30	10	11	8	9	13	27	20	10	18	10	14	5	16	13	30	10	20	5	36	8	15	18	15	0	0					
