Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Жердевская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80					
1	"Число избирателей, включенных в списки избирателей"	21065	1077	1291	1018	1136	321	1337	1094	1366	977	911	415	1390	137	57	519	324	100	251	554	544	649	582	144	847	147	217	390	304	338	629	265	117	360	193	447	146	281	190					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18980	900	1100	800	1000	300	1000	1000	1200	900	800	400	1150	165	60	500	300	105	250	600	600	650	500	150	750	140	200	350	300	300	600	250	110	350	190	400	140	280	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	12274	590	840	500	609	218	619	735	944	566	400	251	715	102	34	336	184	74	211	337	341	450	353	95	438	94	150	223	145	154	330	103	74	245	111	297	112	207	87					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4492	195	118	225	122	74	228	125	46	214	205	86	401	33	17	116	90	16	12	182	164	177	116	30	235	45	50	108	139	146	175	141	30	93	69	84	26	60	99					
6	Число погашенных избирательных бюллетеней	2214	115	142	75	269	8	153	140	210	120	195	63	34	30	9	48	26	15	27	81	95	23	31	25	77	1	0	19	16	0	95	6	6	12	10	19	2	13	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4492	195	118	225	122	74	228	125	46	214	205	86	401	33	17	116	90	16	12	182	164	177	116	30	235	45	50	108	139	146	175	141	30	93	69	84	26	60	99					
8	Число бюллетеней в стационарных ящиках для голосования	12273	590	840	500	609	218	619	735	944	566	400	251	715	102	34	336	184	74	211	336	341	450	353	95	438	94	150	223	145	154	330	103	74	245	111	297	112	207	87					
9	Число недействительных избирательных бюллетеней	234	13	7	3	4	3	6	74	5	7	10	1	4	0	0	18	1	2	10	4	3	7	8	1	10	2	1	4	2	11	4	0	2	5	0	1	0	1	0					
10	Число действительных избирательных бюллетеней	16531	772	951	722	727	289	841	786	985	773	595	336	1112	135	51	434	273	88	213	514	502	620	461	124	663	137	199	327	282	289	501	244	102	333	180	380	138	266	186					
11	Число полученных открепительных  удостоверений	287	15	10	10	10	5	10	18	24	13	5	5	10	3	2	5	5	2	5	5	10	15	5	3	15	2	5	5	10	5	7	3	2	15	3	8	2	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	262	13	10	10	10	5	10	18	24	11	5	5	10	3	0	2	5	0	5	4	10	15	5	3	15	2	4	5	10	5	7	3	0	15	3	8	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	106	8	4	4	5	6	4	4	14	2	9	1	0	2	1	3	2	4	4	4	1	4	4	1	1	2	0	2	1	0	0	0	0	2	1	4	1	1	0					
14	Число неиспользованных открепительных удостоверений	25	2	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	4	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	2	2	1	1	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	140	4	14	15	9	3	5	6	11	7	2	2	10	0	0	4	2	1	0	6	4	3	10	0	5	1	0	2	5	0	0	0	0	3	2	1	0	2	1					
		0.84%	0.51%	1.46%	2.07%	1.23%	1.03%	0.59%	0.70%	1.11%	0.90%	0.33%	0.59%	0.90%	0.00%	0.00%	0.88%	0.73%	1.11%	0.00%	1.16%	0.79%	0.48%	2.13%	0.00%	0.74%	0.72%	0.00%	0.60%	1.76%	0.00%	0.00%	0.00%	0.00%	0.89%	1.11%	0.26%	0.00%	0.75%	0.54%					
19	Жириновский Владимир Вольфович	1293	59	80	80	62	30	63	63	96	24	35	27	116	7	7	28	29	4	23	35	41	33	57	18	11	11	20	52	38	27	6	5	0	15	7	34	9	24	17					
		7.71%	7.52%	8.35%	11.03%	8.48%	10.27%	7.44%	7.33%	9.70%	3.08%	5.79%	8.01%	10.39%	5.19%	13.73%	6.19%	10.58%	4.44%	10.31%	6.76%	8.12%	5.26%	12.15%	14.40%	1.63%	7.91%	10.00%	15.71%	13.38%	9.00%	1.19%	2.05%	0.00%	4.44%	3.89%	8.92%	6.52%	8.99%	9.14%					
20	Зюганов Геннадий Андреевич	3498	193	288	217	205	74	253	184	296	118	144	92	265	36	4	41	49	26	33	130	136	72	103	27	15	18	33	42	39	39	11	8	3	19	53	93	24	68	47					
		20.86%	24.59%	30.06%	29.93%	28.04%	25.34%	29.87%	21.40%	29.90%	15.13%	23.80%	27.30%	23.75%	26.67%	7.84%	9.07%	17.88%	28.89%	14.80%	25.10%	26.93%	11.48%	21.96%	21.60%	2.23%	12.95%	16.50%	12.69%	13.73%	13.00%	2.18%	3.28%	2.88%	5.62%	29.44%	24.41%	17.39%	25.47%	25.27%					
21	Медведев Дмитрий Анатольевич	11600	516	569	410	451	182	520	533	582	624	414	215	721	92	40	361	193	57	157	343	321	512	291	79	632	107	146	231	200	223	484	231	99	296	118	252	105	172	121					
		69.19%	65.73%	59.39%	56.55%	61.70%	62.33%	61.39%	61.98%	58.79%	80.00%	68.43%	63.80%	64.61%	68.15%	78.43%	79.87%	70.44%	63.33%	70.40%	66.22%	63.56%	81.66%	62.05%	63.20%	93.91%	76.98%	73.00%	69.79%	70.42%	74.33%	95.84%	94.67%	95.19%	87.57%	65.56%	66.14%	76.09%	64.42%	65.05%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
