Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Астрахань, Трусовская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №589	УИК №590									
1	Число избирателей, включенных в список избирателей	83313	1370	1573	1506	1695	2260	1549	1908	1655	1212	1481	1106	1970	815	2346	2393	1719	1468	1916	2422	1093	1197	2391	1263	1306	1383	715	2345	1875	1792	2150	2697	1443	1325	1324	1457	1895	1941	1295	1833	2254	2428	1741	1710	2009	1397	1048	1420	2323	1708	10	181									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	64399	1000	1200	1200	1300	1800	1200	1500	1300	900	1100	800	1500	600	1800	1900	1300	1100	1500	1900	800	900	1900	1000	1000	1000	706	1800	1500	1400	1700	2100	1100	1000	1000	1100	1500	1500	1000	1400	1800	1900	1300	1200	1600	1100	800	1100	1800	1300	10	183									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	43014	528	860	896	826	1084	563	1040	927	674	676	565	796	387	1295	1069	1018	652	1084	1031	544	500	1068	563	621	719	145	1487	1277	1051	1232	1331	624	559	586	712	999	1233	933	915	1212	1150	1120	886	1331	781	527	693	1028	1041	10	165									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3056	106	48	55	65	80	70	49	41	24	16	23	38	21	47	26	13	20	21	203	74	13	109	12	70	76	555	32	43	45	38	243	22	30	28	24	23	27	23	45	38	45	42	141	73	22	65	32	71	29	0	0									
6	Число погашенных избирательных бюллетеней	18329	366	292	249	409	636	567	411	332	202	408	212	666	192	458	805	269	428	395	666	182	387	723	425	309	205	6	281	180	304	430	526	454	411	386	364	478	240	44	440	550	705	138	173	196	297	208	375	701	230	0	18									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3055	106	48	55	65	80	70	49	41	24	16	23	38	21	47	26	13	20	21	203	74	13	109	12	70	75	555	32	43	45	38	243	22	30	28	24	23	27	23	45	38	45	42	141	73	22	65	32	71	29	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	42980	528	860	896	826	1084	563	1040	927	673	676	565	796	387	1283	1069	1018	652	1084	1031	544	500	1068	562	609	719	145	1487	1277	1051	1232	1331	624	559	586	712	999	1233	933	911	1212	1150	1120	886	1331	781	527	693	1028	1037	10	165									
9	Число недействительных избирательных бюллетеней	421	6	13	6	4	10	7	5	15	5	4	3	13	0	4	0	3	10	11	14	8	21	2	6	8	9	9	11	12	10	31	15	11	11	7	5	12	18	5	8	18	8	15	3	0	2	0	11	5	7	0	0									
10	Число действительных избирательных бюллетеней	45614	628	895	945	887	1154	626	1084	953	692	688	585	821	408	1326	1095	1028	662	1094	1220	610	492	1175	568	671	785	691	1508	1308	1086	1239	1559	635	578	607	731	1010	1242	951	948	1232	1187	1147	1024	1404	801	592	714	1094	1059	10	165									
11	Число полученных открепительных  удостоверений	2400	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	997	14	12	28	22	18	7	19	12	17	19	10	18	3	45	29	39	11	18	23	12	11	22	21	16	7	0	28	18	30	37	37	15	12	10	16	29	27	23	31	39	26	29	28	18	15	11	21	19	25	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	949	11	31	13	10	11	20	13	14	7	15	13	27	10	32	19	36	21	16	19	13	15	18	21	19	34	46	19	24	15	5	25	14	24	24	18	32	22	16	9	15	8	25	50	19	15	10	25	15	16	0	0									
14	Число неиспользованных открепительных удостоверений	1403	36	38	22	28	32	43	31	38	33	31	40	32	47	5	21	11	39	32	27	38	39	28	29	34	43	0	22	32	20	13	13	35	38	40	34	21	23	27	19	11	24	21	22	32	35	39	29	31	25	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	78	0	1	0	1	1	2	3	3	0	0	0	1	0	4	4	1	4	1	1	0	2	3	2	0	1	0	4	3	4	0	2	0	2	3	1	3	0	3	2	3	1	2	0	0	0	0	3	4	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	2461	37	74	60	45	29	39	66	75	65	19	38	75	23	17	82	49	30	73	80	20	29	91	22	45	68	27	66	66	43	96	99	46	20	28	51	60	34	38	35	28	50	67	52	80	17	31	62	48	52	5	9									
		5.35%	5.84%	8.15%	6.31%	5.05%	2.49%	6.16%	6.06%	7.75%	9.33%	2.75%	6.46%	8.99%	5.64%	1.28%	7.49%	4.75%	4.46%	6.61%	6.48%	3.24%	5.65%	7.73%	3.83%	6.63%	8.56%	3.86%	4.34%	5.00%	3.92%	7.56%	6.29%	7.12%	3.40%	4.56%	6.93%	5.87%	2.70%	3.97%	3.66%	2.24%	4.18%	5.77%	5.06%	5.70%	2.12%	5.24%	8.55%	4.37%	4.88%	50.00%	5.45%									
20	Зюганов Геннадий Андреевич	5845	88	134	136	74	104	94	144	151	125	52	113	156	60	115	206	110	45	108	260	67	42	150	104	108	93	58	75	93	86	248	188	125	91	103	128	184	112	58	81	102	176	218	141	130	46	59	132	182	169	4	17									
