Выборы Президента Российской Федерации																																																																														
Дата голосования: 04.03.2012																																																																														
																																																																														
Наименование Избирательной комиссии:    Петрозаводская городская №2																																																																														
																																																																														
Сводная таблица итогов голосования																																																																														
																																																																														
	Число участковых избирательных комиссий	67																																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	67																																																																												
																																																																														
		Сумма	УИК №45	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №128	УИК №129	УИК №130									
1	Число избирателей, включенных в список избирателей	107733	1318	1661	1738	1712	1273	1483	1851	1434	1383	1780	1953	1367	1412	1672	1354	2115	1603	2512	1763	1925	1664	1528	1650	1740	2134	2594	1638	1704	2304	1751	1778	1680	1724	1790	1891	1779	1571	1661	1662	1849	2010	1626	2044	1749	1426	2777	1681	1637	1708	1522	1665	1794	1649	2302	1652	1744	1670	1511	2847	1130	204	560	101	280	180	80	783									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	102850	1100	1600	1600	1600	1200	1700	1800	1300	1300	1700	1800	1300	1400	1600	1300	2000	1500	2300	1700	1700	1600	1500	1600	1700	2000	2300	1600	1600	2200	1700	1700	1600	1600	1700	1800	1700	1500	1600	1600	1700	1900	1600	2100	1700	1400	2600	1600	1500	1600	1500	1600	1700	1600	2200	1600	1700	1600	1400	2700	1000	250	700	150	500	250	100	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	60784	657	1018	1005	1045	825	886	1013	875	833	1009	896	784	703	884	725	1135	860	1402	938	1016	931	852	1025	1088	1260	1537	947	1015	1245	1008	983	1035	1071	1114	1177	1081	949	1029	1015	1106	1220	1028	1094	1003	798	1041	1065	977	1069	870	970	948	956	1299	949	940	726	796	1540	480	116	207	91	207	61	44	312									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2015	25	37	122	46	18	27	18	25	29	21	98	12	37	29	3	21	14	16	19	25	14	26	12	21	28	17	14	12	14	23	9	15	10	22	13	23	14	15	10	27	26	23	13	22	15	15	17	13	23	24	12	7	16	18	13	14	16	18	16	133	14	350	9	60	119	28	0									
6	Число погашенных избирательных бюллетеней	40051	418	545	473	509	357	787	769	400	438	670	806	504	660	687	572	844	626	882	743	659	655	622	563	591	712	746	639	573	941	669	708	550	519	564	610	596	537	556	575	567	654	549	993	675	587	1544	518	510	508	606	618	745	628	883	638	746	858	586	1144	387	120	143	50	233	70	28	188									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2015	25	37	122	46	18	27	18	25	29	21	98	12	37	29	3	21	14	16	19	25	14	26	12	21	28	17	14	12	14	23	9	15	10	22	13	23	14	15	10	27	26	23	13	22	15	15	17	13	23	24	12	7	16	18	13	14	16	18	16	133	14	350	9	60	119	28	0									
