Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Кетченеровская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113					
1	"Число избирателей, внесенных в списки"	7022	519	418	602	693	424	250	513	169	392	110	372	335	268	614	96	754	493					
2	"Число бюллетеней, полученных участковыми комиссиями"	7000	508	400	549	641	415	244	523	150	380	110	543	332	270	598	98	750	489					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	3998	299	254	330	387	212	139	251	113	228	58	312	177	182	353	62	389	252					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	786	7	10	15	26	10	30	82	23	105	25	60	33	27	73	3	120	137					
6	Число погашенных бюллетеней	2216	202	136	204	228	193	75	190	14	47	27	171	122	61	172	33	241	100					
7	Число бюллетеней в переносных ящиках для голосования	786	7	10	15	26	10	30	82	23	105	25	60	33	27	73	3	120	137					
8	Число бюллетеней в стационарных ящиках для голосования	3998	299	254	330	387	212	139	251	113	228	58	312	177	182	353	62	389	252					
9	Число недействительных бюллетеней	212	22	18	28	12	16	19	13	5	5	1	17	8	6	14	2	3	23					
10	Число действительных бюллетеней	4572	284	246	317	401	206	150	320	131	328	82	355	202	203	412	63	506	366					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	146	10	8	10	20	8	6	10	6	8	3	10	8	6	10	3	12	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	67	2	3	8	7	3	2	9	0	6	0	1	2	6	7	1	9	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	2	1	4	8	4	0	0	3	3	0	3	3	0	2	0	5	3					
14	Число погашенных открепительных удостоверений	79	8	5	2	13	5	4	1	6	2	3	9	6	0	3	2	3	7					
15	Число открепительных удостоверений выданных ТИК	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	"1. ""ЕДИНЕНИЕ"""	87	6	2	3	2	6	5	11	3	4	1	6	7	4	9	1	5	12					
		1.81%	1.96%	0.75%	0.86%	0.48%	2.70%	2.95%	3.30%	2.20%	1.20%	1.20%	1.61%	3.33%	1.91%	2.11%	1.53%	0.98%	3.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	109	6	9	4	10	9	5	11	3	5	0	16	6	3	15	0	2	5					
		2.27%	1.96%	3.40%	1.15%	2.42%	4.05%	2.95%	3.30%	2.20%	1.50%	0.0%	4.30%	2.85%	1.43%	3.52%	0.0%	0.39%	1.28%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	89	9	5	6	7	5	1	10	1	6	4	6	2	0	14	2	4	7					
		1.86%	2.94%	1.89%	1.73%	1.69%	2.25%	0.59%	3.00%	0.73%	1.80%	4.81%	1.61%	0.95%	0.0%	3.28%	3.07%	0.78%	1.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	49	6	2	0	5	4	2	6	1	1	0	2	0	0	2	0	15	3					
		1.02%	1.96%	0.75%	0.0%	1.21%	1.80%	1.18%	1.80%	0.73%	0.30%	0.0%	0.53%	0.0%	0.0%	0.46%	0.0%	2.94%	0.77%					
22	"5. ""За Русь Святую"""	7	0	0	0	0	1	0	1	0	0	1	0	0	0	2	1	0	1					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.30%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.46%	1.53%	0.0%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	1	2	1	0	1	1	4	4	0	0	1	2	0	0	0	0	0					
		0.35%	0.32%	0.75%	0.28%	0.0%	0.45%	0.59%	1.20%	2.94%	0.0%	0.0%	0.26%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	21	1	6	0	1	3	0	1	1	1	0	1	0	2	1	0	1	2					
		0.43%	0.32%	2.27%	0.0%	0.24%	1.35%	0.0%	0.30%	0.73%	0.30%	0.0%	0.26%	0.0%	0.95%	0.23%	0.0%	0.19%	0.51%					
25	"8. ""Народно-республиканская партия России"""	6	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	2					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.26%	0.0%	0.47%	0.0%	0.0%	0.19%	0.51%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	7	0	3	2	0	0	3	0	6	0	9	2	1	6	0	7	2					
		1.00%	2.28%	0.0%	0.86%	0.48%	0.0%	0.0%	0.90%	0.0%	1.80%	0.0%	2.41%	0.95%	0.47%	1.40%	0.0%	1.37%	0.51%					
27	"10. ""Аграрная партия России"""	208	10	7	9	6	12	11	20	0	24	7	17	7	9	33	3	6	27					
		4.34%	3.26%	2.65%	2.60%	1.45%	5.40%	6.50%	6.00%	0.0%	7.20%	8.43%	4.56%	3.33%	4.30%	7.74%	4.61%	1.17%	6.94%					
28	"11. ""Истинные патриоты России"""	15	2	2	0	1	1	1	0	0	1	0	0	0	0	0	0	7	0					
