Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Тербунская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775					
1	"Число избирателей, внесенных в список избирателей"	18148	652	347	659	525	498	179	382	537	240	128	710	212	456	417	482	1039	349	1720	1339	1196	1807	528	168	1049	524	368	433	301	678	225					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18260	650	340	670	520	500	180	380	550	240	130	720	210	460	420	490	1040	350	1740	1370	1190	1820	530	170	1050	530	370	430	300	690	220					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7987	273	147	334	307	315	114	188	203	114	97	276	79	215	224	206	315	170	746	496	474	776	208	92	427	165	146	295	132	349	104					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2928	107	107	98	60	69	26	85	154	47	15	172	93	92	68	117	264	111	43	154	96	149	76	22	182	125	99	69	56	95	77					
6	Число погашенных избирательных бюллетеней	7345	270	86	238	153	116	40	107	193	79	18	272	38	153	128	167	461	69	951	720	620	895	246	56	441	240	125	66	112	246	39					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2928	107	107	98	60	69	26	85	154	47	15	172	93	92	68	117	264	111	43	154	96	149	76	22	182	125	99	69	56	95	77					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7987	273	147	334	307	315	114	188	203	114	97	276	79	215	224	206	315	170	746	496	474	776	208	92	427	165	146	295	132	349	104					
9	Число недействительных избирательных бюллетеней	138	7	5	8	5	4	0	3	2	1	0	13	2	4	8	5	2	0	13	3	12	4	5	1	12	3	3	4	2	7	0					
10	Число действительных избирательных бюллетеней	10777	373	249	424	362	380	140	270	355	160	112	435	170	303	284	318	577	281	776	647	558	921	279	113	597	287	242	360	186	437	181					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	89	2	2	9	3	2	2	2	2	2	2	2	2	2	2	6	3	2	6	6	3	3	2	2	6	2	2	2	2	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	45	0	0	8	1	0	1	0	0	0	0	0	1	2	0	6	0	0	5	6	1	3	0	0	5	0	2	0	0	4	0					
