Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Район Ново-Переделкино																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502					
1	"Число избирателей, внесенных в списки"	62980	2514	2602	2434	2746	2692	2374	2742	2094	2575	2769	2482	1858	2147	1972	2750	2846	2599	2676	2256	2537	2543	1462	2647	2564	2444	1655					
2	"Число бюллетеней, полученных участковыми комиссиями"	58600	2300	2400	2300	2600	2500	2200	2600	1900	2400	2600	2300	1700	2000	1800	2600	2600	2400	2500	2100	2400	2400	1400	2400	2400	2300	1500					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	35016	1395	1328	1279	1503	1520	1336	1483	1208	1392	1555	1432	1022	1203	1156	1491	1562	1449	1501	1301	1418	1396	914	1447	1524	1365	836					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	561	24	22	29	24	26	18	28	21	13	29	10	20	28	16	22	32	14	14	20	22	15	3	22	14	27	48					
6	Число погашенных бюллетеней	23013	881	1050	991	1073	954	845	1089	671	995	1016	858	658	769	627	1087	1002	937	985	779	960	989	483	931	862	905	616					
7	Число бюллетеней в переносных ящиках для голосования	561	24	22	29	24	26	18	28	21	13	29	10	20	28	16	22	32	14	14	20	22	15	3	22	14	27	48					
8	Число бюллетеней в стационарных ящиках для голосования	34942	1395	1310	1276	1501	1520	1335	1483	1208	1388	1555	1429	1022	1203	1155	1491	1557	1449	1501	1301	1396	1396	914	1432	1524	1365	836					
9	Число недействительных бюллетеней	331	7	38	9	6	13	15	9	6	14	21	8	10	10	8	18	17	26	6	2	22	11	7	7	22	10	9					
10	Число действительных бюллетеней	35172	1412	1294	1296	1519	1533	1338	1502	1223	1387	1563	1431	1032	1221	1163	1495	1572	1437	1509	1319	1396	1400	910	1447	1516	1382	875					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1110	40	40	30	40	40	40	40	40	40	50	40	30	60	30	50	40	70	40	30	40	40	40	40	40	60	60					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	768	22	30	18	28	31	33	35	33	20	39	31	21	26	17	39	31	44	23	27	27	27	25	28	33	40	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	579	24	11	16	18	14	41	14	46	5	27	12	17	11	22	12	26	14	21	19	9	24	26	22	23	26	79					
14	Число погашенных открепительных удостоверений	342	18	10	12	12	9	7	5	7	20	11	9	9	34	13	11	9	26	17	3	13	13	15	12	7	20	20					
15	Число открепительных удостоверений выданных ТИК	11	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	1	1	0	1	1	0	2	0	0	0	0					
16	Число утраченных бюллетеней	10	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	249	4	9	11	7	13	15	15	9	11	12	3	13	12	8	10	11	15	4	5	9	7	10	10	14	3	9					
		0.70%	0.28%	0.67%	0.84%	0.45%	0.84%	1.10%	0.99%	0.73%	0.78%	0.75%	0.20%	1.24%	0.97%	0.68%	0.66%	0.69%	1.02%	0.26%	0.37%	0.63%	0.49%	1.09%	0.68%	0.91%	0.21%	1.01%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2118	74	77	104	90	82	64	80	58	62	93	99	72	67	79	112	67	64	85	118	81	84	66	91	116	85	48					
		5.96%	5.21%	5.78%	7.96%	5.90%	5.30%	4.73%	5.29%	4.71%	4.42%	5.87%	6.87%	6.90%	5.44%	6.74%	7.40%	4.21%	4.37%	5.61%	8.93%	5.71%	5.95%	7.19%	6.25%	7.54%	6.10%	5.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	622	30	28	25	25	23	29	32	37	29	27	21	23	17	19	22	13	28	19	19	24	23	13	16	32	26	22					
		1.75%	2.11%	2.10%	1.91%	1.63%	1.48%	2.14%	2.11%	3.01%	2.06%	1.70%	1.45%	2.20%	1.38%	1.62%	1.45%	0.81%	1.91%	1.25%	1.43%	1.69%	1.63%	1.41%	1.10%	2.08%	1.86%	2.48%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2625	115	81	106	106	99	68	127	115	74	121	100	76	80	95	118	91	106	90	158	86	133	76	107	108	127	62					
		7.39%	8.10%	6.08%	8.12%	6.95%	6.40%	5.02%	8.40%	9.35%	5.28%	7.63%	6.94%	7.29%	6.49%	8.11%	7.79%	5.72%	7.24%	5.94%	11.96%	6.06%	9.42%	8.28%	7.35%	7.02%	9.12%	7.01%					
22	"5. ""За Русь Святую"""	189	8	8	8	6	11	7	6	7	6	8	3	3	3	9	11	6	8	9	8	11	10	8	11	3	6	5					
		0.53%	0.56%	0.60%	0.61%	0.39%	0.71%	0.51%	0.39%	0.56%	0.42%	0.50%	0.20%	0.28%	0.24%	0.76%	0.72%	0.37%	0.54%	0.59%	0.60%	0.77%	0.70%	0.87%	0.75%	0.19%	0.43%	0.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	92	4	2	2	6	3	2	5	1	6	2	4	3	9	10	5	0	1	2	2	4	2	2	6	5	3	1					
		0.25%	0.28%	0.15%	0.15%	0.39%	0.19%	0.14%	0.33%	0.08%	0.42%	0.12%	0.27%	0.28%	0.73%	0.85%	0.33%	0.0%	0.06%	0.13%	0.15%	0.28%	0.14%	0.21%	0.41%	0.32%	0.21%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	685	21	27	24	38	23	25	24	16	29	27	36	28	29	18	37	29	32	18	26	28	24	28	27	30	31	10					
		1.92%	1.47%	2.02%	1.83%	2.49%	1.48%	1.84%	1.58%	1.30%	2.06%	1.70%	2.50%	2.68%	2.35%	1.53%	2.44%	1.82%	2.18%	1.18%	1.96%	1.97%	1.70%	3.05%	1.85%	1.95%	2.22%	1.13%					
25	"8. ""Народно-республиканская партия России"""	26	0	1	5	1	0	3	1	0	1	0	2	0	3	1	1	1	0	1	0	0	1	0	0	2	1	1					
		0.07%	0.0%	0.07%	0.38%	0.06%	0.0%	0.22%	0.06%	0.0%	0.07%	0.0%	0.13%	0.0%	0.24%	0.08%	0.06%	0.06%	0.0%	0.06%	0.0%	0.0%	0.07%	0.0%	0.0%	0.13%	0.07%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	272	8	10	13	6	11	2	17	5	11	16	11	5	12	7	12	11	13	9	18	6	14	14	10	7	15	9					
