Выборы Президента Российской Федерации																																																						
Дата голосования: 18.03.2018																																																						
																																																						
Наименование Избирательной комиссии:    Биробиджанская городская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																				
																																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №183	УИК №184									
1	"Число избирателей, включенных в список избирателей"	57581	2331	2487	2130	1476	2447	2310	2407	2313	2763	1782	1433	1074	1276	328	1204	1170	1339	1153	315	385	774	982	1787	729	725	1474	564	1695	706	2076	2273	1653	953	1653	24	1448	1565	1231	1314	490	1208	44	90									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	50819	2200	2300	2000	1400	2300	2100	2200	2200	2600	1600	1300	1000	766	300	1200	1000	861	832	310	400	800	572	1700	700	700	965	341	1500	342	1900	2100	968	900	1600	25	1400	1500	1000	1300	400	1100	46	91									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33412	1312	1419	1226	841	1565	1452	1575	1504	1749	968	885	656	741	168	489	718	843	819	123	236	317	549	1146	279	356	926	329	918	307	1308	1475	937	418	826	0	591	872	774	831	232	598	44	90									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1097	38	37	20	28	44	39	40	39	36	22	20	16	25	2	20	24	18	13	168	2	6	23	35	18	13	39	12	19	35	40	37	31	22	22	22	18	10	12	17	12	3	0	0									
6	Число погашенных избирательных бюллетеней	16310	850	844	754	531	691	609	585	657	815	610	395	328	0	130	691	258	0	0	19	162	477	0	519	403	331	0	0	563	0	552	588	0	460	752	3	791	618	214	452	156	499	2	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1097	38	37	20	28	44	39	40	39	36	22	20	16	25	2	20	24	18	13	168	2	6	23	35	18	13	39	12	19	35	40	37	31	22	22	22	18	10	12	17	12	3	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	33396	1312	1417	1226	841	1564	1451	1575	1502	1749	968	881	656	740	168	489	718	843	818	123	236	317	549	1146	279	356	924	329	918	307	1308	1474	937	418	826	0	591	872	774	830	232	598	44	90									
9	Число недействительных избирательных бюллетеней	505	18	26	25	18	22	26	26	28	43	6	17	9	5	3	8	14	9	8	4	8	7	1	18	3	3	2	2	15	6	11	27	6	9	9	0	9	20	11	11	4	7	1	0									
10	Число действительных избирательных бюллетеней	33988	1332	1428	1221	851	1586	1464	1589	1513	1742	984	884	663	760	167	501	728	852	823	287	230	316	571	1163	294	366	961	339	922	336	1337	1484	962	431	839	22	600	862	775	836	240	594	43	90									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
13	Бабурин Сергей Николаевич	251	12	10	10	4	16	6	16	12	13	14	6	6	5	0	3	7	8	3	3	2	4	5	7	5	5	4	2	6	4	10	12	8	1	3	0	4	6	4	2	1	1	1	0									
		0.73%	0.89%	0.69%	0.80%	0.46%	0.99%	0.40%	0.99%	0.78%	0.73%	1.41%	0.67%	0.89%	0.65%	0.00%	0.59%	0.94%	0.93%	0.36%	1.03%	0.84%	1.24%	0.87%	0.59%	1.68%	1.36%	0.42%	0.59%	0.64%	1.17%	0.74%	0.79%	0.83%	0.23%	0.35%	0.00%	0.66%	0.68%	0.51%	0.24%	0.41%	0.17%	2.27%	0.00%									
14	Грудинин Павел Николаевич	6947	302	289	253	191	323	284	320	318	377	209	198	130	139	28	97	163	167	152	41	31	51	108	249	73	82	194	74	199	78	281	295	197	90	199	4	142	150	117	153	34	158	1	6									
		20.14%	22.37%	19.88%	20.30%	21.98%	20.09%	19.06%	19.81%	20.64%	21.12%	21.11%	21.98%	19.35%	18.17%	16.47%	19.06%	21.97%	19.40%	18.29%	14.09%	13.03%	15.79%	18.88%	21.08%	24.58%	22.22%	20.15%	21.70%	21.24%	22.81%	20.85%	19.52%	20.35%	20.45%	23.47%	18.18%	23.32%	17.01%	14.89%	18.06%	13.93%	26.29%	2.27%	6.67%									
15	Жириновский Владимир Вольфович	2845	101	102	114	88	137	102	120	119	118	79	56	47	70	19	59	48	70	58	36	20	41	44	92	48	43	60	28	63	37	90	101	90	54	94	2	72	93	58	69	22	66	5	10									
		8.25%	7.48%	7.02%	9.15%	10.13%	8.52%	6.85%	7.43%	7.72%	6.61%	7.98%	6.22%	6.99%	9.15%	11.18%	11.59%	6.47%	8.13%	6.98%	12.37%	8.40%	12.69%	7.69%	7.79%	16.16%	11.65%	6.23%	8.21%	6.72%	10.82%	6.68%	6.68%	9.30%	12.27%	11.08%	9.09%	11.82%	10.54%	7.38%	8.15%	9.02%	10.98%	11.36%	11.11%									
16	Путин Владимир Владимирович	22906	886	983	806	546	1055	1038	1083	1030	1164	646	596	457	525	118	331	484	568	581	202	171	216	382	775	165	226	671	225	605	213	901	1034	640	278	531	16	375	595	575	579	180	352	36	66									
		66.41%	65.63%	67.61%	64.69%	62.83%	65.61%	69.66%	67.06%	66.84%	65.21%	65.25%	66.15%	68.01%	68.63%	69.41%	65.03%	65.23%	65.97%	69.92%	69.42%	71.85%	66.87%	66.78%	65.62%	55.56%	61.25%	69.68%	65.98%	64.57%	62.28%	66.84%	68.43%	66.12%	63.18%	62.62%	72.73%	61.58%	67.46%	73.16%	68.36%	73.77%	58.57%	81.82%	73.33%									
17	Собчак Ксения Анатольевна	403	10	11	11	9	22	18	23	12	23	12	12	7	9	1	2	15	11	13	3	3	1	12	19	3	4	14	5	19	1	22	10	11	3	5	0	3	7	6	16	1	9	0	5									
		1.17%	0.74%	0.76%	0.88%	1.04%	1.37%	1.21%	1.42%	0.78%	1.29%	1.21%	1.33%	1.04%	1.18%	0.59%	0.39%	2.02%	1.28%	1.56%	1.03%	1.26%	0.31%	2.10%	1.61%	1.01%	1.08%	1.45%	1.47%	2.03%	0.29%	1.63%	0.66%	1.14%	0.68%	0.59%	0.00%	0.49%	0.79%	0.76%	1.89%	0.41%	1.50%	0.00%	5.56%									
18	Сурайкин Максим Александрович	186	7	8	9	6	11	9	5	6	13	4	1	5	3	1	7	1	4	3	1	2	2	4	5	0	2	4	1	6	0	11	12	5	2	3	0	3	3	3	7	2	4	0	1									
